,address,beds,bath,area,maintenance,parking,taxes,built,mlsNumber,levels,garage,lotSize,pricePerSqFt,soldDate,soldPrice,listingDate,listingPrice,type
1766,"410 - 20882 82 Avenue, Langley, BC",2,1,633 sqft,,1,,2026,R2835007,Residential,Yes,,$916,28/11/2023,"$579,900",26/11/2023,"$579,900",Apartment/Condominium
1767,"2537 Wilding Crescent, Langley, BC",4,2,1886 sqft,,5,"$5,024",1980,R2833274,Residential,Yes,,$636,28/11/2023,"$1,140,000",19/11/2023,"$1,199,900",Single Family Residence
1768,"102 - 20150 81 Avenue, Langley, BC",3,2,1601 sqft,,2,"$4,340",2021,R2832040,Residential,Yes,,$623,28/11/2023,"$975,000",12/11/2023,"$998,000",Townhouse
1769,"20950 95a Avenue, Langley, BC",3,2,1943 sqft,,5,"$5,223",1987,R2830877,Residential,Yes,,$668,28/11/2023,"$1,270,000",13/11/2023,"$1,299,000",Single Family Residence
1770,"1 - 20810 56 Avenue, Langley, BC",3,1,1210 sqft,,1,"$2,048",1988,R2826142,Residential,No,,$475,27/11/2023,"$560,000",18/10/2023,"$574,900",Apartment/Condominium
1771,"3836 201 Street, Langley, BC",5,3,2511 sqft,,6,"$5,023",1975,R2833401,Residential,Yes,,$556,27/11/2023,"$1,395,000",19/11/2023,"$1,398,000",Single Family Residence
1772,"6640 197 Street, Langley, BC",3,2,1610 sqft,,3,"$4,736",1980,R2827494,Residential,Yes,,$650,27/11/2023,"$1,000,000",23/10/2023,"$1,048,000",Single Family Residence
1773,"26496 30a Avenue, Langley, BC",3,1,1710 sqft,,8,"$5,152",1978,R2831608,Residential,No,,$613,27/11/2023,"$1,030,000",09/11/2023,"$1,049,900",Single Family Residence
1774,"309 - 20673 78 Avenue, Langley, BC",2,2,797 sqft,,2,"$3,063",2020,R2830996,Residential,Yes,,$777,27/11/2023,"$600,000",06/11/2023,"$619,900",Apartment/Condominium
1775,"17 - 21965 49 Avenue, Langley, BC",4,2,2311 sqft,,2,"$3,924",1993,R2829502,Residential,Yes,,$376,26/11/2023,"$847,500",31/10/2023,"$869,900",Townhouse
1776,"B401 - 20838 78b Avenue, Langley, BC",2,2,1045 sqft,,2,"$3,408",2021,R2823181,Residential,Yes,,$688,26/11/2023,"$712,000",09/10/2023,"$719,000",Apartment/Condominium
1777,"5414 240th Street, Langley, BC",4,4,1949 sqft,,6,,1973,R2834508,Residential,Yes,,$974,26/11/2023,"$1,850,000",22/11/2023,"$1,899,900",Single Family Residence
1778,"4606 Saddlehorn Crescent, Langley, BC",4,4,3177 sqft,,8,"$6,454",1988,R2816995,Residential,Yes,,$587,26/11/2023,"$1,810,000",18/09/2023,"$1,868,000",Single Family Residence
1779,"301 - 22025 48 Avenue, Langley, BC",1,1,720 sqft,,1,"$2,617",1993,R2809543,Residential,Yes,,$694,26/11/2023,"$475,000",04/09/2023,"$499,900",Apartment/Condominium
1780,"B203 - 20487 65 Avenue, Langley, BC",2,2,1230 sqft,,2,"$3,461",2022,R2823161,Residential,Yes,,$608,26/11/2023,"$720,000",09/10/2023,"$748,800",Apartment/Condominium
1781,"100 - 20362 72b Avenue, Langley, BC",2,2,1001 sqft,,2,"$2,964",2022,R2834629,Residential,Yes,,$649,26/11/2023,"$640,000",26/11/2023,"$649,900",Apartment/Condominium
1782,"20581 43 Avenue, Langley, BC",4,3,2434 sqft,,10,"$4,886",1973,R2821324,Residential,Yes,,$521,25/11/2023,"$1,235,000",02/10/2023,"$1,270,000",Single Family Residence
1783,"403 - 20750 Duncan Way, Langley, BC",2,2,958 sqft,,1,"$1,829",2005,R2830564,Residential,Yes,,$615,25/11/2023,"$570,000",07/11/2023,"$589,900",Apartment/Condominium
1784,"29 - 20751 87 Avenue, Langley, BC",3,3,2332 sqft,,2,"$4,422",1995,R2829543,Residential,Yes,,$406,25/11/2023,"$930,000",01/11/2023,"$948,000",Townhouse
1785,"A202 - 20834 80 Avenue, Langley, BC",2,2,849 sqft,,1,"$2,463",2023,R2834160,Residential,Yes,,$747,25/11/2023,"$620,000",21/11/2023,"$635,000",Apartment/Condominium
1786,"205 - 20882 82 Avenue, Langley, BC",0,1,464 sqft,,0,,2026,R2834713,Residential,Yes,,$861,24/11/2023,"$399,900",24/11/2023,"$399,900",Apartment/Condominium
1787,"215 - 20695 Eastleigh Crescent, Langley, BC",2,2,821 sqft,,1,,2023,R2834490,Residential,Yes,,$669,24/11/2023,"$540,000",23/11/2023,"$549,900",Apartment/Condominium
1788,"203 - 20882 82 Avenue, Langley, BC",0,1,464 sqft,,0,,2026,R2834712,Residential,Yes,,$861,24/11/2023,"$399,900",24/11/2023,"$399,900",Apartment/Condominium
1789,"21335 Old Yale Road, Langley, BC",4,2,3384 sqft,,6,"$6,263",1959,R2784892,Residential,No,,$443,24/11/2023,"$1,420,000",05/06/2023,"$1,500,000",Single Family Residence
1790,"226 Davis Crescent, Langley, BC",3,1,1460 sqft,,2,"$3,773",1978,R2824858,Residential,Yes,,$622,24/11/2023,"$895,000",15/10/2023,"$908,888",Single Family Residence
1791,"B219 - 20834 80 Avenue, Langley, BC",2,2,819 sqft,,1,,2023,R2822140,Residential,Yes,,$732,24/11/2023,"$590,000",02/10/2023,"$599,900",Apartment/Condominium
1792,"408 - 20062 Fraser Highway, Langley, BC",1,1,584 sqft,,1,"$1,464",2012,R2832997,Residential,Yes,,$768,24/11/2023,"$442,000",15/11/2023,"$449,000",Apartment/Condominium
1793,"20 - 27435 29a Avenue, Langley, BC",2,2,1222 sqft,,2,"$3,312",1992,R2832724,Residential,Yes,,$490,24/11/2023,"$580,000",14/11/2023,"$599,900",Townhouse
1794,"101 - 9012 Walnut Grove Drive, Langley, BC",3,2,1936 sqft,,2,"$3,964",1992,R2806288,Residential,Yes,,$454,26/11/2023,-,22/08/2023,"$879,900",Townhouse
1795,"304 - 5516 198 Street, Langley, BC",2,1,706 sqft,,2,"$1,540",2008,R2829634,Residential,Yes,,$693,23/11/2023,"$475,000",31/10/2023,"$489,900",Apartment/Condominium
1796,"2705 273a Street, Langley, BC",5,3,2262 sqft,,6,"$5,740",1990,R2834199,Residential,Yes,,$541,23/11/2023,"$1,220,000",21/11/2023,"$1,225,000",Single Family Residence
1797,"136 - 9080 198 Street, Langley, BC",2,1,1025 sqft,,2,"$1,050",1996,R2812567,Residential,No,,$321,23/11/2023,"$320,000",05/09/2023,"$329,900",Manufactured Home
1798,"20753 50a Avenue, Langley, BC",3,2,1492 sqft,,9,"$4,505",1989,R2818650,Residential,Yes,,$891,23/11/2023,"$1,285,000",24/09/2023,"$1,329,900",Single Family Residence
1799,"D113 - 20211 66 Avenue, Langley, BC",1,1,572 sqft,,1,"$2,653",2017,R2823177,Residential,Yes,,$830,23/11/2023,"$455,000",09/10/2023,"$475,000",Apartment/Condominium
1800,"204 - 20882 82 Avenue, Langley, BC",0,1,464 sqft,,0,,2026,R2829173,Residential,Yes,,$861,23/11/2023,"$399,900",01/11/2023,"$399,900",Apartment/Condominium
1801,"106 - 22136 49 Avenue, Langley, BC",2,2,957 sqft,,2,"$3,310",2020,R2815209,Residential,Yes,,$778,23/11/2023,"$740,000",13/09/2023,"$745,000",Apartment/Condominium
1802,"B202 - 8929 202 Street, Langley, BC",1,1,733 sqft,,1,"$2,534",2008,R2821225,Residential,Yes,,$668,23/11/2023,"$476,000",02/10/2023,"$489,999",Apartment/Condominium
1803,"21513 85a Court, Langley, BC",4,2,2622 sqft,,6,"$6,109",1990,R2829506,Residential,Yes,,$604,23/11/2023,"$1,497,500",31/10/2023,"$1,585,000",Single Family Residence
1804,"316 - 5677 208 Street, Langley, BC",2,2,1118 sqft,,1,"$2,399",1993,R2834077,Residential,Yes,,$523,23/11/2023,"$577,500",20/11/2023,"$584,999",Apartment/Condominium
1805,"21221 93a Avenue, Langley, BC",4,3,2769 sqft,,6,"$5,847",1986,R2822744,Residential,Yes,,$505,23/11/2023,"$1,450,000",09/10/2023,"$1,400,000",Single Family Residence
1806,"15 - 20875 80 Avenue, Langley, BC",2,2,1311 sqft,,3,"$3,740",2007,R2834409,Residential,Yes,,$541,22/11/2023,"$700,000",22/11/2023,"$709,900",Townhouse
1807,"32 - 8890 Walnut Grove Drive, Langley, BC",2,1,1115 sqft,,3,"$3,075",1997,R2827954,Residential,Yes,,$546,21/11/2023,"$600,000",25/10/2023,"$609,800",Townhouse
1808,"31 - 8618 209 Street, Langley, BC",3,3,2048 sqft,,4,"$4,113",2002,R2831941,Residential,Yes,,$473,21/11/2023,"$965,000",13/11/2023,"$969,000",Townhouse
1809,"103 - 20239 Michaud Crescent, Langley, BC",2,2,1034 sqft,,1,"$2,234",1997,R2831655,Residential,Yes,,$531,21/11/2023,"$545,000",08/11/2023,"$549,900",Apartment/Condominium
1810,"218 - 20356 72b Avenue, Langley, BC",1,1,582 sqft,,1,"$2,563",2021,R2827016,Residential,Yes,,$803,21/11/2023,"$460,000",22/10/2023,"$467,500",Apartment/Condominium
1811,"38 - 20852 77a Avenue, Langley, BC",3,2,1257 sqft,,2,"$3,978",2015,R2821406,Residential,No,,$673,21/11/2023,"$820,000",02/10/2023,"$846,999",Townhouse
1812,"21 - 20246 81 Avenue, Langley, BC",3,2,1381 sqft,,4,,2023,R2826911,Residential,Yes,,$716,21/11/2023,"$950,000",22/10/2023,"$989,000",Townhouse
1813,"403 - 5655 210a Street, Langley, BC",2,2,1010 sqft,,2,"$3,036",2013,R2829972,Residential,Yes,,$583,21/11/2023,"$587,000",06/11/2023,"$589,000",Apartment/Condominium
1814,"513 - 20376 86 Avenue, Langley, BC",2,2,791 sqft,,2,"$2,888",2022,R2832104,Residential,Yes,,$783,21/11/2023,"$640,000",13/11/2023,"$619,900",Apartment/Condominium
1815,"40 - 8138 204 Street, Langley, BC",3,2,1468 sqft,,2,"$4,052",2017,R2828122,Residential,Yes,,$611,21/11/2023,"$880,000",26/10/2023,"$898,000",Townhouse
1816,"22957 88 Avenue, Langley, BC",3,1,1374 sqft,,7,"$5,374",1978,R2833035,Residential,No,,"$1,156",21/11/2023,"$1,500,000",14/11/2023,"$1,589,000",Single Family Residence
1817,"603 - 20882 82 Avenue, Langley, BC",1,1,646 sqft,,0,,2026,R2834307,Residential,Yes,,$928,20/11/2023,"$599,900",20/11/2023,"$599,900",Apartment/Condominium
1818,"19640 76a Avenue, Langley, BC",5,3,2803 sqft,,3,"$2,411",2023,R2826180,Residential,Yes,,$583,20/11/2023,"$1,515,250",18/10/2023,"$1,635,000",Single Family Residence
1819,"106 - 23189 Francis Avenue, Langley, BC",1,1,1142 sqft,,2,"$4,605",2018,R2833928,Residential,Yes,,"$1,005",20/11/2023,"$1,130,000",20/11/2023,"$1,148,800",Apartment/Condominium
1820,"39 - 20680 76b Avenue, Langley, BC",4,3,1522 sqft,,2,,2023,R2833648,Residential,Yes,,$656,20/11/2023,"$999,900",19/11/2023,"$999,900",Townhouse
1821,"10 - 6450 199 Street, Langley, BC",3,2,1324 sqft,,2,"$3,674",2002,R2829985,Residential,Yes,,$585,20/11/2023,"$755,500",01/11/2023,"$774,900",Townhouse
1822,"20977 44 Avenue, Langley, BC",4,2,2959 sqft,,4,"$6,445",1995,R2817643,Residential,Yes,,$540,20/11/2023,"$1,599,900",20/09/2023,"$1,599,900",Single Family Residence
1823,"91 - 7938 209 Street, Langley, BC",2,2,1205 sqft,,0,"$3,734",2011,R2831359,Residential,Yes,,$630,19/11/2023,"$750,000",07/11/2023,"$759,900",Townhouse
1824,"A609 - 20018 83a Avenue, Langley, BC",2,2,954 sqft,,2,"$3,215",2021,R2830107,Residential,Yes,,$707,19/11/2023,"$655,000",01/11/2023,"$675,000",Apartment/Condominium
1825,"19659 36 Avenue, Langley, BC",3,2,1345 sqft,,8,"$4,874",1978,R2824741,Residential,Yes,,"$1,040",19/11/2023,"$1,370,000",15/10/2023,"$1,399,000",Single Family Residence
1826,"615 - 8067 207 Street, Langley, BC",2,2,1125 sqft,,2,"$3,378",2015,R2830607,Residential,Yes,,$666,19/11/2023,"$735,000",07/11/2023,"$750,000",Apartment/Condominium
1827,"304 - 22022 49 Avenue, Langley, BC",2,2,1272 sqft,,2,"$3,253",1997,R2832725,Residential,Yes,,$518,19/11/2023,"$643,000",13/11/2023,"$659,900",Apartment/Condominium
1828,"24897 40 Avenue, Langley, BC",4,3,3218 sqft,,2,"$5,590",1960,R2834061,Residential,Yes,,$714,19/11/2023,"$2,275,000",18/11/2023,"$2,299,000",Single Family Residence
1829,"104 - 5375 205 Street, Langley, BC",2,2,1251 sqft,,1,"$2,004",1990,R2831611,Residential,Yes,,$398,19/11/2023,"$495,000",07/11/2023,"$499,000",Apartment/Condominium
1830,"C224 - 20211 66 Avenue, Langley, BC",2,2,886 sqft,,1,"$3,125",2014,R2822061,Residential,Yes,,$660,19/11/2023,"$585,000",04/10/2023,"$585,000",Apartment/Condominium
1831,"10 - 19704 55a Avenue, Langley, BC",2,2,1293 sqft,,2,"$2,698",2018,R2832553,Residential,Yes,,$618,19/11/2023,"$795,000",14/11/2023,"$799,900",Townhouse
1832,"53 - 3931 198 Street, Langley, BC",2,1,928 sqft,,2,"$1,429",2021,R2830020,Residential,No,,$554,19/11/2023,"$496,500",06/11/2023,"$515,000",Manufactured On Land
1833,"7 - 5255 201a Street, Langley, BC",4,3,1651 sqft,,2,"$2,596",2005,R2832920,Residential,Yes,,$484,19/11/2023,"$799,900",15/11/2023,"$799,900",Townhouse
1834,"442 - 5660 201a Street, Langley, BC",2,1,742 sqft,,2,"$1,603",2009,R2821059,Residential,Yes,,$673,19/11/2023,"$470,000",02/10/2023,"$499,900",Apartment/Condominium
1835,"26230 84 Avenue, Langley, BC",3,2,1869 sqft,,0,$803,1993,R2789809,Residential,Yes,,"$1,003",18/11/2023,"$1,550,000",21/06/2023,"$1,875,000",Single Family Residence
1836,"69 - 20150 81 Avenue, Langley, BC",3,2,1427 sqft,,2,"$4,076",2021,R2824409,Residential,Yes,,$629,18/11/2023,"$867,000",16/10/2023,"$899,000",Townhouse
1837,"4551 206 Street, Langley, BC",5,3,2633 sqft,,7,"$3,942",1970,R2829281,Residential,No,,$492,18/11/2023,"$1,225,000",31/10/2023,"$1,298,000",Single Family Residence
1838,"19621 76 Avenue, Langley, BC",5,3,2867 sqft,,0,,2023,R2816485,Residential,Yes,,$487,18/11/2023,"$1,258,000",17/09/2023,"$1,399,000",Multi Family
1839,"10 - 24453 60 Avenue, Langley, BC",5,4,5088 sqft,,6,"$7,542",2016,R2804431,Residential,Yes,,$491,18/11/2023,"$2,499,900",03/08/2023,"$2,499,900",Single Family Residence
1840,"3873 200a Street, Langley, BC",4,2,2313 sqft,,7,"$5,816",1976,R2807014,Residential,Yes,,$703,18/11/2023,"$1,590,000",16/08/2023,"$1,628,000",Single Family Residence
1841,"25491 40 Avenue, Langley, BC",3,2,2132 sqft,,2,"$6,599",2015,R2793517,Residential,Yes,,"$1,313",18/11/2023,"$2,675,000",02/07/2023,"$2,799,800",Single Family Residence
1842,"187 - 3665 244 Street, Langley, BC",2,2,931 sqft,,3,$574,1980,R2832635,Residential,Yes,,$267,18/11/2023,"$250,000",14/11/2023,"$249,000",Manufactured Home
1843,"6949 197 Street, Langley, BC",6,3,3788 sqft,,6,"$6,413",2006,R2809157,Residential,Yes,,$456,17/11/2023,"$1,650,000",20/08/2023,"$1,730,000",Single Family Residence
1844,"4962 236 Street, Langley, BC",6,5,6629 sqft,,16,"$9,248",2016,R2813465,Residential,Yes,,$599,-,-,07/09/2023,"$3,975,000",Single Family Residence
1845,"59 - 20071 24 Avenue, Langley, BC",3,1,972 sqft,,3,$938,1971,R2833186,Residential,No,,$149,17/11/2023,"$125,000",16/11/2023,"$145,000",Manufactured Home
1846,"209 - 20268 54 Avenue, Langley, BC",2,2,942 sqft,,1,"$2,248",1997,R2827656,Residential,Yes,,$551,17/11/2023,"$530,000",24/10/2023,"$519,900",Apartment/Condominium
1847,"21460 88b Avenue, Langley, BC",4,3,2437 sqft,,6,"$5,705",1989,R2831034,Residential,Yes,,$533,16/11/2023,"$1,299,000",06/11/2023,"$1,299,000",Single Family Residence
1848,"22529 24 Avenue, Langley, BC",3,2,2177 sqft,,40,"$2,243",1977,R2827395,Residential,Yes,,"$1,653",16/11/2023,"$3,400,000",24/10/2023,"$3,599,000",Single Family Residence
1849,"306 - 20288 54 Avenue, Langley, BC",2,2,1197 sqft,,2,"$2,537",1994,R2831367,Residential,Yes,,$467,16/11/2023,"$550,000",07/11/2023,"$559,000",Apartment/Condominium
1850,"1722 252 Street, Langley, BC",3,2,2359 sqft,,10,"$9,543",1973,R2803947,Residential,Yes,,$910,16/11/2023,"$2,025,000",01/08/2023,"$2,148,000",Single Family Residence
1851,"3254 268 Street, Langley, BC",4,1,1740 sqft,,6,"$5,113",1978,R2829011,Residential,Yes,,$683,16/11/2023,"$1,143,500",29/10/2023,"$1,189,000",Single Family Residence
1852,"508 - 20695 Eastleigh Crescent, Langley, BC",2,2,746 sqft,,1,,2023,R2809612,Residential,Yes,,$722,16/11/2023,"$519,000",22/08/2023,"$539,000",Apartment/Condominium
1853,"204 - 20695 Eastleigh Crescent, Langley, BC",1,1,589 sqft,,1,,2023,R2826299,Residential,Yes,,$733,16/11/2023,"$425,000",18/10/2023,"$432,000",Apartment/Condominium
1854,"53 - 7938 209 Street, Langley, BC",3,2,1312 sqft,,3,"$4,025",2011,R2825548,Residential,Yes,,$609,16/11/2023,"$799,998",17/10/2023,"$799,998",Townhouse
1855,"31 - 8855 212 Street, Langley, BC",3,2,1568 sqft,,2,"$3,536",1992,R2830145,Residential,Yes,,$529,16/11/2023,"$829,900",28/10/2023,"$829,900",Townhouse
1856,"302 - 20288 54 Avenue, Langley, BC",2,2,1191 sqft,,2,"$2,492",1994,R2795339,Residential,Yes,,$470,16/11/2023,"$532,500",04/07/2023,"$559,900",Apartment/Condominium
1857,"26965 25a Avenue, Langley, BC",6,3,3703 sqft,,6,"$6,059",2004,R2801374,Residential,Yes,,$426,16/11/2023,"$1,545,000",24/07/2023,"$1,579,900",Single Family Residence
1858,"32 - 8476 207a Street, Langley, BC",3,2,1371 sqft,,2,"$3,847",2016,R2824865,Residential,Yes,,$590,15/11/2023,"$790,000",15/10/2023,"$809,000",Townhouse
1859,"511 - 20882 82 Avenue, Langley, BC",2,1,633 sqft,,1,,2026,R2833140,Residential,Yes,,$924,15/11/2023,"$584,900",15/11/2023,"$584,900",Apartment/Condominium
1860,"B508 - 20838 78b Avenue, Langley, BC",2,2,1021 sqft,,2,"$3,348",2021,R2831865,Residential,Yes,,$684,15/11/2023,"$688,000",09/11/2023,"$699,000",Apartment/Condominium
1861,"212 - 20882 82 Avenue, Langley, BC",2,1,633 sqft,,1,,2026,R2833141,Residential,Yes,,$884,15/11/2023,"$559,000",15/11/2023,"$559,900",Apartment/Condominium
1862,"48 - 7919 204b Street, Langley, BC",3,2,1427 sqft,,2,,2023,R2831289,Residential,Yes,,$665,15/11/2023,"$949,900",03/11/2023,"$949,900",Townhouse
1863,"4222 216 Street, Langley, BC",4,2,4009 sqft,,50,"$2,019",1972,R2811665,Residential,Yes,,"$2,242",15/11/2023,"$8,325,000",03/09/2023,"$8,990,000",Single Family Residence
1864,"20205 44 Avenue, Langley, BC",3,2,1551 sqft,,4,"$4,407",1976,R2807129,Residential,No,,$818,15/11/2023,"$1,250,000",15/08/2023,"$1,269,000",Single Family Residence
1865,"74 - 20738 84 Avenue, Langley, BC",3,3,1983 sqft,,4,"$4,566",2012,R2830792,Residential,Yes,,$529,15/11/2023,"$1,050,000",08/11/2023,"$1,049,900",Townhouse
1866,"2611 Wildwood Drive, Langley, BC",3,2,1600 sqft,,3,"$4,881",1985,R2831179,Residential,Yes,,$653,15/11/2023,"$1,004,000",06/11/2023,"$1,045,000",Single Family Residence
1867,"303 - 20696 Eastleigh Crescent, Langley, BC",2,2,884 sqft,,1,"$2,201",2020,R2809940,Residential,Yes,,$660,-,-,15/11/2023,"$579,900",Apartment/Condominium
1868,"22 - 7967 197 Street, Langley, BC",3,2,1471 sqft,,2,"$4,025",2022,R2829144,Residential,Yes,,$611,14/11/2023,"$910,000",30/10/2023,"$899,900",Townhouse
1869,"101 - 20362 72b Avenue, Langley, BC",2,2,862 sqft,,2,"$2,834",2022,R2826766,Residential,Yes,,$752,14/11/2023,"$620,000",22/10/2023,"$649,000",Apartment/Condominium
1870,"20389 41 Avenue, Langley, BC",5,2,1964 sqft,,0,"$4,943",1975,R2831247,Residential,Yes,,$661,14/11/2023,"$1,370,000",07/11/2023,"$1,299,000",Single Family Residence
1871,"406 - 20826 72 Avenue, Langley, BC",2,2,1003 sqft,,2,"$3,173",2019,R2826264,Residential,Yes,,$648,14/11/2023,"$630,000",18/10/2023,"$650,000",Apartment/Condominium
1872,"5021 218a Street, Langley, BC",4,3,2469 sqft,,4,"$5,827",1994,R2831220,Residential,Yes,,$560,14/11/2023,"$1,350,000",07/11/2023,"$1,385,000",Single Family Residence
1873,"414 - 8328 207a Street, Langley, BC",1,1,517 sqft,,2,"$2,599",2012,R2826990,Residential,Yes,,$965,14/11/2023,"$476,000",22/10/2023,"$499,000",Apartment/Condominium
1874,"21645 47a Avenue, Langley, BC",6,3,4738 sqft,,6,"$6,966",1998,R2831234,Residential,Yes,,$440,14/11/2023,"$2,000,000",07/11/2023,"$2,085,000",Single Family Residence
1875,"311 - 9018 208 Street, Langley, BC",2,2,1104 sqft,,2,"$3,021",1997,R2829420,Residential,Yes,,$542,13/11/2023,"$595,000",31/10/2023,"$599,000",Apartment/Condominium
1876,"E102 - 20211 66 Ave Avenue, Langley, BC",1,1,679 sqft,,2,"$2,837",2018,R2829088,Residential,Yes,,$736,13/11/2023,"$490,000",30/10/2023,"$500,000",Apartment/Condominium
1877,"10 - 21102 76 Avenue, Langley, BC",3,2,1405 sqft,,2,"$4,097",2020,R2824846,Residential,Yes,,$639,13/11/2023,"$875,000",15/10/2023,"$899,000",Townhouse
1878,"206 - 20882 82 Avenue, Langley, BC",1,1,582 sqft,,0,,2026,R2829206,Residential,Yes,,$910,13/11/2023,"$529,900",01/11/2023,"$529,900",Apartment/Condominium
1879,"5026 215 Street, Langley, BC",6,3,2505 sqft,,9,"$5,895",1993,R2828047,Residential,Yes,,$554,13/11/2023,"$1,388,000",26/10/2023,"$1,388,800",Single Family Residence
1880,"171 - 7938 209 Street, Langley, BC",2,2,1280 sqft,,3,"$3,731",2012,R2829913,Residential,Yes,,$624,-,-,01/11/2023,"$799,900",Townhouse
1881,"32 - 20498 82 Avenue, Langley, BC",4,3,1841 sqft,,3,"$4,447",2017,R2831700,Residential,Yes,,$569,13/11/2023,"$1,043,800",07/11/2023,"$1,048,000",Townhouse
1882,"4389 206 Street, Langley, BC",3,3,1918 sqft,,8,"$4,057",1973,R2823900,Residential,Yes,,$570,12/11/2023,"$1,017,000",09/10/2023,"$1,095,000",Single Family Residence
1883,"5 - 20171 54a Avenue, Langley, BC",3,1,1398 sqft,,2,"$2,878",1989,R2830555,Residential,No,,$411,12/11/2023,"$577,000",05/11/2023,"$574,999",Townhouse
1884,"19973 50 Avenue, Langley, BC",5,2,2368 sqft,,4,"$5,330",1975,R2831350,Residential,Yes,,$548,12/11/2023,"$1,298,000",07/11/2023,"$1,298,000",Single Family Residence
1885,"15 - 20543 96 Avenue Avenue, Langley, BC",4,3,1720 sqft,,2,"$3,172",1996,R2815071,Residential,Yes,,$438,12/11/2023,"$750,000",12/09/2023,"$755,000",Townhouse
1886,"12 - 7686 209 Street, Langley, BC",4,3,1937 sqft,,3,"$4,468",2015,R2820112,Residential,Yes,,$536,11/11/2023,"$1,028,000",26/09/2023,"$1,039,000",Townhouse
1887,"116 - 21009 56 Avenue, Langley, BC",1,1,700 sqft,,1,"$2,608",2010,R2825368,Residential,Yes,,$664,11/11/2023,"$460,000",16/10/2023,"$465,000",Apartment/Condominium
1888,"26773 32 Avenue, Langley, BC",3,3,1842 sqft,,4,"$4,544",1981,R2823533,Residential,Yes,,$637,10/11/2023,"$1,150,000",10/10/2023,"$1,174,888",Single Family Residence
1889,"19760 51 Avenue, Langley, BC",3,2,2000 sqft,,6,"$5,000",1980,R2829324,Residential,Yes,,$600,10/11/2023,"$1,145,000",31/10/2023,"$1,200,000",Single Family Residence
1890,"23746 40 Avenue, Langley, BC",7,5,2625 sqft,,14,"$5,463",1955,R2786465,Residential,No,,"$1,096",18/11/2023,-,31/10/2023,"$2,595,000",Single Family Residence
1891,"100 - 9208 208 Street, Langley, BC",3,2,1715 sqft,,2,"$4,508",1994,R2823885,Residential,Yes,,$524,10/11/2023,"$830,000",09/10/2023,"$899,800",Townhouse
1892,"8668 207 Street, Langley, BC",4,3,2342 sqft,,2,"$4,937",1997,R2829142,Residential,No,,$469,09/11/2023,"$1,087,000",30/10/2023,"$1,100,000",Single Family Residence
1893,"9539 217b Street, Langley, BC",5,3,3330 sqft,,4,"$5,860",2005,R2826426,Residential,Yes,,$447,09/11/2023,"$1,475,000",19/10/2023,"$1,489,000",Single Family Residence
1894,"9465 214b Street, Langley, BC",5,3,2020 sqft,,5,"$6,064",1985,R2825370,Residential,Yes,,$642,09/11/2023,"$1,285,000",16/10/2023,"$1,298,600",Single Family Residence
1895,"8419 208a Street, Langley, BC",4,3,2733 sqft,,4,"$5,396",2006,R2827655,Residential,Yes,,$475,09/11/2023,"$1,280,000",22/10/2023,"$1,299,900",Single Family Residence
1896,"A102 - 8150 207 Street, Langley, BC",2,2,853 sqft,,2,"$2,992",2021,R2825411,Residential,Yes,,$750,09/11/2023,"$628,000",16/10/2023,"$639,900",Apartment/Condominium
1897,"309 - 8379 201 Street, Langley, BC",2,2,893 sqft,,1,,2023,R2822188,Residential,Yes,,$671,21/11/2023,-,04/10/2023,"$599,800",Apartment/Condominium
1898,"303 - 22015 48 Avenue, Langley, BC",2,2,990 sqft,,2,"$2,956",1994,R2827825,Residential,Yes,,$593,08/11/2023,"$586,000",24/10/2023,"$588,000",Apartment/Condominium
1899,"46 - 5550 Langley Bypass, Langley, BC",2,2,1569 sqft,,2,"$2,846",1989,R2826198,Residential,Yes,,$541,08/11/2023,"$825,000",23/10/2023,"$849,900",Townhouse
1900,"A207 - 20018 83a Avenue, Langley, BC",2,2,947 sqft,,1,"$3,128",2021,R2820639,Residential,Yes,,$696,08/11/2023,"$650,000",28/09/2023,"$659,800",Apartment/Condominium
1901,"405 - 20686 Eastleigh Crescent, Langley, BC",1,1,459 sqft,,1,,2020,R2829697,Residential,Yes,,$784,07/11/2023,"$382,500",30/10/2023,"$359,900",Apartment/Condominium
1902,"102 - 3665 244 Street, Langley, BC",2,2,988 sqft,,3,$538,1979,R2815364,Residential,No,,$374,07/11/2023,"$369,700",13/09/2023,"$369,700",Manufactured Home
1903,"9 - 20852 77a Avenue, Langley, BC",3,2,1569 sqft,,4,"$3,996",2015,R2828908,Residential,Yes,,$570,07/11/2023,"$890,000",30/10/2023,"$895,000",Townhouse
1904,"3771 198 Street, Langley, BC",8,7,5869 sqft,,12,"$5,855",2023,R2826117,Residential,Yes,,$493,07/11/2023,"$2,595,238",18/10/2023,"$2,898,888",Single Family Residence
1905,"44 - 20451 84 Avenue, Langley, BC",4,3,1626 sqft,,2,"$4,165",2018,R2828577,Residential,Yes,,$491,07/11/2023,"$901,000",31/10/2023,"$799,000",Townhouse
1906,"D208 - 8929 202 Street, Langley, BC",2,2,862 sqft,,1,"$2,855",2008,R2825257,Residential,Yes,,$671,07/11/2023,"$564,150",17/10/2023,"$579,000",Apartment/Condominium
1907,"19 - 19897 75a Avenue, Langley, BC",4,2,1466 sqft,,2,"$3,802",2022,R2829677,Residential,Yes,,$612,06/11/2023,"$898,000",31/10/2023,"$898,000",Townhouse
