mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice
R2894145,6,3,"16791 16 Ave, Surrey, BC, Canada",2866.0,3,6407.0,554.0,2022,SingleFamily,11/06/2024,1588888.0
R2891128,4,3,"3359 145a St, Surrey, BC, Canada",2820.0,4,5445.0,647.0,2004,SingleFamily,11/06/2024,1825000.0
R2894208,7,5,"10212 123a St, Surrey, BC, Canada",4748.0,6,5671.0,400.0,1990,MultiFamily,11/06/2024,1899900.0
R2894148,7,4,"12184 68 Ave, Surrey, BC, Canada",3701.0,6,6242.0,405.0,1991,SingleFamily,11/06/2024,1499999.0
R2894212,8,5,"15833 108 Ave, Surrey, BC, Canada",4453.0,6,6550.0,482.0,2008,SingleFamily,11/06/2024,2149000.0
R2893530,3,2,"16467 23a Ave, Surrey, BC, Canada",1420.0,2,3250.0,681.0,2020,Townhouse,11/06/2024,968000.0
R2893914,7,4,"11352 Glen Avon Dr, Surrey, BC, Canada",2670.0,4,5940.0,561.0,1958,SingleFamily,11/06/2024,1499999.0
R2894291,5,5,"14436 17 Ave, Surrey, BC, Canada",3803.0,4,5809.0,786.0,2023,SingleFamily,11/06/2024,2990000.0
R2893796,7,6,"14685 110a Ave, Surrey, BC, Canada",3736.0,0,7632.0,602.0,2021,SingleFamily,11/06/2024,2249999.0
R2891509,4,3,"2688 164St, Surrey, BC, Canada",3832.0,4,6248.0,539.0,2015,SingleFamily,10/06/2024,2068000.0
R2893213,6,3,"7057 148a St, Surrey, BC, Canada",2501.0,3,5078.0,619.0,2012,SingleFamily,10/06/2024,1549000.0
R2893456,5,4,"14370 68b Ave, Surrey, BC, Canada",2008.0,4,6010.0,696.0,1985,SingleFamily,10/06/2024,1399000.0
R2893882,2,2,"10082 148St, Surrey, BC, Canada",900.0,1,1812.0,539.0,1993,Condo,10/06/2024,485900.0
R2893844,2,2,"10545 153St, Surrey, BC, Canada",1509.0,1,2388.0,390.0,1970,Townhouse,10/06/2024,590000.0
R2893541,4,2,"13239 Old Yale Rd, Surrey, BC, Canada",1300.0,2,2720.0,653.0,2009,Townhouse,10/06/2024,849000.0
R2893445,4,3,"16760 25 Ave, Surrey, BC, Canada",1758.0,2,3347.0,664.0,2018,Townhouse,10/06/2024,1168000.0
R2893102,4,2,"10254 174 A St, Surrey, BC, Canada",3528.0,5,9315.0,1073.0,1987,SingleFamily,10/06/2024,3789000.0
R2893106,6,3,"6104 150b St, Surrey, BC, Canada",3301.0,6,5505.0,496.0,2007,SingleFamily,10/06/2024,1639900.0
R2893976,2,2,"9767 140St, Surrey, BC, Canada",1050.0,2,2044.0,539.0,1992,Condo,10/06/2024,566777.0
R2893111,7,5,"6312 128St, Surrey, BC, Canada",3645.0,0,6727.0,507.0,2016,SingleFamily,10/06/2024,1849900.0
R2893683,1,1,"13615 Fraser Highway, Surrey, BC, Canada",494.0,1,1808.0,989.0,2021,Condo,10/06/2024,489000.0
R2893861,8,6,"6098 172b St, Surrey, BC, Canada",5304.0,6,7813.0,433.0,2017,SingleFamily,10/06/2024,2299000.0
R2893243,5,4,"14193 Melrose Dr, Surrey, BC, Canada",2845.0,6,5453.0,606.0,2011,SingleFamily,09/06/2024,1725000.0
R2892851,4,2,"1726 143b St, Surrey, BC, Canada",2557.0,6,5379.0,774.0,1981,SingleFamily,09/06/2024,1980000.0
R2892263,3,3,"1766 139St, Surrey, BC, Canada",2052.0,0,6070.0,891.0,1981,SingleFamily,09/06/2024,1828800.0
R2892382,5,4,"16822 61 Ave, Surrey, BC, Canada",3132.0,6,6783.0,670.0,2018,SingleFamily,09/06/2024,2099000.0
R2894412,3,3,"5960 142St, Surrey, BC, Canada",1610.0,2,3699.0,558.0,2021,Townhouse,09/06/2024,899000.0
R2892570,2,1,"10668 138St, Surrey, BC, Canada",846.0,1,1352.0,638.0,1993,Condo,09/06/2024,540000.0
R2892341,4,2,"14368 24a Ave, Surrey, BC, Canada",2281.0,8,7097.0,1359.0,1980,SingleFamily,09/06/2024,3099999.0
R2892709,3,1,"14523 104a Ave, Surrey, BC, Canada",1100.0,0,3808.0,2261.0,1976,SingleFamily,09/06/2024,2488000.0
R2893641,3,3,"2855 158St, Surrey, BC, Canada",1884.0,4,3537.0,667.0,2016,Townhouse,09/06/2024,1258000.0
R2891159,4,3,"6188 141St, Surrey, BC, Canada",1621.0,2,3176.0,604.0,2019,Townhouse,09/06/2024,980000.0
R2892140,2,2,"13495 Central Ave, Surrey, BC, Canada",1263.0,2,3137.0,621.0,2018,Condo,09/06/2024,785000.0
R2892998,3,2,"11173 135 A St, Surrey, BC, Canada",1946.0,5,4572.0,1006.0,1955,SingleFamily,20/06/2024,1959000.0
R2892878,3,2,"10468 University Dr, Surrey, BC, Canada",1481.0,2,3258.0,742.0,2023,Townhouse,09/06/2024,1099999.0
R2889787,2,2,"15428 31 Ave, Surrey, BC, Canada",940.0,1,2334.0,786.0,2012,Condo,09/06/2024,738988.0
R2893241,4,3,"3265 136St, Surrey, BC, Canada",4653.0,10,8136.0,766.0,1989,SingleFamily,09/06/2024,3568000.0
R2895015,4,2,"11057 129St, Surrey, BC, Canada",2554.0,5,6836.0,1644.0,1978,SingleFamily,09/06/2024,4200000.0
R2893388,2,2,"11077 Ravine Rd, Surrey, BC, Canada",950.0,1,2235.0,762.0,2022,Condo,09/06/2024,724500.0
R2893544,5,2,"13389 Crestview Dr, Surrey, BC, Canada",2140.0,4,5384.0,653.0,1976,SingleFamily,09/06/2024,1399000.0
R2893197,2,1,"1740 Southmere Cres, Surrey, BC, Canada",1067.0,1,1733.0,468.0,1980,Condo,09/06/2024,500000.0
R2892336,8,7,"7893 147a St, Surrey, BC, Canada",5120.0,0,7885.0,439.0,2014,SingleFamily,09/06/2024,2249000.0
R2892379,3,2,"16168 11b Ave, Surrey, BC, Canada",2093.0,4,5072.0,776.0,1985,SingleFamily,09/06/2024,1625000.0
R2893406,4,2,"16071 8 Ave, Surrey, BC, Canada",2629.0,6,5817.0,741.0,1987,SingleFamily,09/06/2024,1950000.0
R2892715,6,4,"18832 68th Ave, Surrey, BC, Canada",3204.0,4,5696.0,498.0,2011,SingleFamily,09/06/2024,1596000.0
R2892476,2,2,"2828 152St, Surrey, BC, Canada",950.0,1,1957.0,630.0,2004,Condo,09/06/2024,599000.0
R2892045,3,2,"16678 25 Ave, Surrey, BC, Canada",1351.0,2,2905.0,695.0,2019,Townhouse,09/06/2024,939900.0
R2893003,7,4,"8188 155St, Surrey, BC, Canada",4322.0,4,6145.0,416.0,1995,SingleFamily,09/06/2024,1799000.0
R2892974,5,6,"2923 Woodcrest Pl, Surrey, BC, Canada",7551.0,8,19661.0,738.0,2018,SingleFamily,09/06/2024,5580000.0
R2893123,8,9,"8440 122a St, Surrey, BC, Canada",4990.0,6,6988.0,430.0,2005,SingleFamily,09/06/2024,2150000.0
R2893380,2,1,"15835 85 Ave, Surrey, BC, Canada",611.0,1,1612.0,932.0,2022,Condo,09/06/2024,569800.0
R2893518,5,5,"2534 140St, Surrey, BC, Canada",5196.0,3,7110.0,844.0,2023,SingleFamily,08/06/2024,4388000.0
R2889285,1,2,"14820 104 Ave, Surrey, BC, Canada",874.0,1,1853.0,571.0,1995,Condo,08/06/2024,499900.0
R2894518,5,2,"17223 61b Ave, Surrey, BC, Canada",1747.0,3,5071.0,744.0,1979,SingleFamily,09/06/2024,1299999.0
R2893460,4,2,"8208 149St, Surrey, BC, Canada",3065.0,6,5583.0,521.0,1993,SingleFamily,07/06/2024,1599000.0
R2892237,4,2,"6383 140St, Surrey, BC, Canada",1663.0,2,3283.0,540.0,2013,Townhouse,07/06/2024,899000.0
R2892319,9,6,"11671 River Rd, Surrey, BC, Canada",4010.0,8,6518.0,486.0,1993,SingleFamily,08/06/2024,1950000.0
R2892452,3,2,"7318 145St, Surrey, BC, Canada",2374.0,2,5050.0,684.0,1983,SingleFamily,07/06/2024,1625000.0
R2892275,3,2,"7881 120a St, Surrey, BC, Canada",1246.0,0,2185.0,560.0,1990,Townhouse,09/06/2024,699000.0
R2893033,1,1,"10448 University Dr, Surrey, BC, Canada",515.0,1,2012.0,1067.0,2023,Condo,06/06/2024,549900.0
R2892095,4,2,"1649 146St, Surrey, BC, Canada",2836.0,6,5511.0,594.0,1978,SingleFamily,06/06/2024,1685000.0
R2892024,4,3,"8358 121a St, Surrey, BC, Canada",2267.0,2,3250.0,474.0,2009,Townhouse,06/06/2024,1075000.0
R2894476,5,3,"10848 164St, Surrey, BC, Canada",3794.0,4,6650.0,526.0,1999,SingleFamily,06/06/2024,1998000.0
R2892240,6,2,"13788 99a Ave, Surrey, BC, Canada",2700.0,0,6217.0,2388.0,1982,SingleFamily,06/06/2024,6450000.0
R2892856,1,1,"13228 Old Yale Rd, Surrey, BC, Canada",525.0,1,1788.0,885.0,2014,Condo,06/06/2024,465000.0
R2889433,5,2,"17093 61a Ave, Surrey, BC, Canada",2000.0,5,4386.0,649.0,1979,SingleFamily,06/06/2024,1299000.0
R2892058,4,3,"16930 23 Ave, Surrey, BC, Canada",2198.0,8,12078.0,2129.0,1972,SingleFamily,05/06/2024,4680000.0
R2891368,8,6,"8740 158St, Surrey, BC, Canada",5150.0,6,7507.0,484.0,2012,SingleFamily,05/06/2024,2497000.0
R2891155,8,7,"16688 57 Ave, Surrey, BC, Canada",6870.0,10,8199.0,464.0,2018,SingleFamily,05/06/2024,3188888.0
R2893730,3,2,"8040 188St, Surrey, BC, Canada",2148.0,6,6924.0,1061.0,1977,SingleFamily,05/06/2024,2280000.0
R2890685,4,1,"9256 124a St, Surrey, BC, Canada",1584.0,6,4801.0,921.0,1972,SingleFamily,05/06/2024,1459000.0
R2891388,5,5,"10289 139a St, Surrey, BC, Canada",3178.0,3,4863.0,613.0,2010,SingleFamily,05/06/2024,1949000.0
R2891544,3,3,"2280 163St, Surrey, BC, Canada",1960.0,2,3589.0,607.0,2017,Townhouse,05/06/2024,1190000.0
R2891518,6,3,"19364 73 A Ave, Surrey, BC, Canada",3657.0,6,5227.0,451.0,2008,SingleFamily,05/06/2024,1649999.0
R2891929,1,1,"13955 Laurel Dr, Surrey, BC, Canada",805.0,1,1831.0,582.0,1994,Condo,05/06/2024,469000.0
R2891934,5,2,"17991 57a Ave, Surrey, BC, Canada",2361.0,4,5973.0,677.0,1969,SingleFamily,05/06/2024,1599900.0
R2890022,4,2,"17182 21 Ave, Surrey, BC, Canada",2939.0,8,9340.0,1020.0,1974,SingleFamily,05/06/2024,2998000.0
R2891352,1,1,"9979 140St, Surrey, BC, Canada",650.0,1,1781.0,675.0,1999,Condo,05/06/2024,439000.0
R2891568,6,3,"12902 106 Ave, Surrey, BC, Canada",2381.0,0,4916.0,608.0,1959,SingleFamily,05/06/2024,1450000.0
R2891244,3,2,"12946 Marine Dr, Surrey, BC, Canada",1706.0,3,4289.0,801.0,1968,SingleFamily,04/06/2024,1368000.0
R2891156,3,1,"15658 Broome Rd, Surrey, BC, Canada",1216.0,0,4930.0,1166.0,1974,SingleFamily,04/06/2024,1419000.0
R2891008,4,3,"12711 64 Ave, Surrey, BC, Canada",1926.0,2,3283.0,490.0,2004,Townhouse,04/06/2024,944000.0
R2891753,4,3,"15850 85 Ave, Surrey, BC, Canada",1334.0,2,2580.0,741.0,2022,Townhouse,04/06/2024,989110.0
R2890474,4,2,"9427 161St, Surrey, BC, Canada",2904.0,6,5252.0,581.0,1989,SingleFamily,04/06/2024,1688000.0
R2890933,3,2,"8747 162St, Surrey, BC, Canada",1417.0,2,3269.0,669.0,2015,Townhouse,04/06/2024,949000.0
R2891025,8,5,"14739 62 Ave, Surrey, BC, Canada",3852.0,4,4062.0,505.0,2023,SingleFamily,04/06/2024,1948800.0
R2890362,5,3,"7263 194a St, Surrey, BC, Canada",2439.0,3,5715.0,614.0,2015,SingleFamily,03/06/2024,1499000.0
R2892155,8,0,"14756 80a Ave, Surrey, BC, Canada",3487.0,0,6405.0,473.0,2003,SingleFamily,04/06/2024,1650000.0
R2891480,6,4,"14999 59a Ave, Surrey, BC, Canada",3439.0,4,6785.0,508.0,2010,SingleFamily,04/06/2024,1749000.0
R2891684,1,1,"13350 Central Ave, Surrey, BC, Canada",470.0,1,1793.0,912.0,2023,Condo,04/06/2024,428800.0
R2891177,3,1,"1842 176St, Surrey, BC, Canada",1692.0,5,5211.0,1353.0,1974,SingleFamily,04/06/2024,2290000.0
R2890807,4,3,"13918 58 Ave, Surrey, BC, Canada",2419.0,2,3437.0,434.0,2000,Townhouse,04/06/2024,1050000.0
R2890579,7,6,"14202 62 Ave, Surrey, BC, Canada",4156.0,0,7259.0,471.0,2019,SingleFamily,03/06/2024,1959900.0
R2890920,2,2,"18983 72a Ave, Surrey, BC, Canada",1236.0,2,2870.0,618.0,2007,Townhouse,03/06/2024,765000.0
R2889927,4,3,"16678 25 Ave, Surrey, BC, Canada",1598.0,2,3275.0,687.0,2019,Townhouse,03/06/2024,1099000.0
R2890093,5,3,"17449 2a Ave, Surrey, BC, Canada",2587.0,5,5029.0,606.0,2014,SingleFamily,03/06/2024,1568000.0
R2889879,5,3,"14449 19a Ave, Surrey, BC, Canada",2754.0,6,5798.0,787.0,1983,SingleFamily,03/06/2024,2168000.0
R2891136,6,7,"15877 39 A Ave, Surrey, BC, Canada",7598.0,9,9671.0,460.0,2005,SingleFamily,03/06/2024,3498000.0
R2890196,2,2,"15368 17a Ave, Surrey, BC, Canada",1051.0,2,2485.0,642.0,2008,Condo,03/06/2024,675000.0
R2890457,4,2,"7338 142St, Surrey, BC, Canada",2415.0,4,4821.0,579.0,1980,SingleFamily,03/06/2024,1399900.0
R2890452,5,3,"12747 14 Ave, Surrey, BC, Canada",3554.0,6,6603.0,728.0,2020,SingleFamily,03/06/2024,2590000.0
R2889750,4,2,"12715 14b Ave, Surrey, BC, Canada",2244.0,6,5583.0,783.0,1994,SingleFamily,02/06/2024,1758000.0
R2889956,5,1,"2048 176St, Surrey, BC, Canada",2015.0,10,7320.0,1736.0,1971,SingleFamily,02/06/2024,3500000.0
R2888430,2,2,"13780 76 Ave, Surrey, BC, Canada",910.0,1,2025.0,614.0,1997,Condo,02/06/2024,558888.0
R2890142,3,2,"14070 57a Ave, Surrey, BC, Canada",2511.0,8,5185.0,816.0,1977,SingleFamily,02/06/2024,2050000.0
R2890900,5,4,"18272 55 Ave, Surrey, BC, Canada",2692.0,6,5439.0,653.0,1985,SingleFamily,03/06/2024,1759000.0
R2891240,6,4,"2020 134St, Surrey, BC, Canada",5148.0,4,11655.0,718.0,2004,SingleFamily,02/06/2024,3699900.0
R2891069,4,2,"13860 Selkirk Dr, Surrey, BC, Canada",2567.0,4,4587.0,973.0,1967,SingleFamily,02/06/2024,2500000.0
R2889986,3,3,"7177 194 A St, Surrey, BC, Canada",1875.0,2,3462.0,521.0,2021,Townhouse,02/06/2024,978000.0
R2889745,2,2,"2855 156St, Surrey, BC, Canada",921.0,1,2427.0,758.0,2016,Condo,02/06/2024,699000.0
R2889786,2,2,"9626 148St, Surrey, BC, Canada",1177.0,2,2135.0,526.0,1994,Condo,02/06/2024,620000.0
R2890766,2,2,"10082 132St, Surrey, BC, Canada",973.0,1,2025.0,590.0,1995,Condo,02/06/2024,574888.0
R2889964,5,4,"16333 90 Ave, Surrey, BC, Canada",4665.0,10,5872.0,544.0,1956,SingleFamily,02/06/2024,2538000.0
R2889469,2,2,"15255 18 Ave, Surrey, BC, Canada",1401.0,1,2387.0,448.0,1988,Condo,02/06/2024,629000.0
R2877021,4,3,"12707 113b Ave, Surrey, BC, Canada",1676.0,4,3700.0,745.0,1987,SingleFamily,02/06/2024,1249000.0
R2878874,2,1,"15079 84 Ave, Surrey, BC, Canada",1000.0,3,3972.0,1250.0,9999,SingleFamily,31/05/2024,1250000.0
R2889111,4,3,"16922 78a Ave, Surrey, BC, Canada",3162.0,4,6355.0,537.0,2011,SingleFamily,31/05/2024,1699000.0
R2889516,3,2,"2349 150b St, Surrey, BC, Canada",1686.0,4,5307.0,940.0,1986,SingleFamily,31/05/2024,1586000.0
R2889854,2,2,"13959 16 Ave, Surrey, BC, Canada",950.0,1,1871.0,595.0,1988,Condo,01/06/2024,565999.0
R2888749,3,2,"12209 80b Ave, Surrey, BC, Canada",1668.0,4,4196.0,659.0,1979,SingleFamily,29/05/2024,1100000.0
R2888750,3,2,"14952 58 Ave, Surrey, BC, Canada",1474.0,2,2663.0,555.0,2001,Townhouse,29/05/2024,819000.0
R2888792,8,7,"13805 27 Ave, Surrey, BC, Canada",8321.0,17,26256.0,1200.0,2012,SingleFamily,29/05/2024,9988000.0
R2889966,2,1,"14885 100 Ave, Surrey, BC, Canada",804.0,1,1885.0,657.0,1994,Condo,29/05/2024,529000.0
R2888680,3,1,"9400 128St, Surrey, BC, Canada",1168.0,1,2114.0,555.0,1979,Townhouse,28/05/2024,648888.0
R2888246,1,1,"13399 104 Ave, Surrey, BC, Canada",793.0,1,2096.0,703.0,2009,Condo,28/05/2024,558000.0
R2889143,6,4,"14821 71a Ave, Surrey, BC, Canada",3608.0,0,5387.0,485.0,2008,SingleFamily,28/05/2024,1749999.0
R2889140,6,2,"14524 Wellington Dr, Surrey, BC, Canada",2879.0,1,5592.0,468.0,1966,SingleFamily,28/05/2024,1350000.0
R2888172,1,1,"15185 36 Ave, Surrey, BC, Canada",710.0,1,2162.0,809.0,2013,Condo,28/05/2024,574999.0
R2888638,2,1,"13963 72 Ave, Surrey, BC, Canada",990.0,1,2119.0,631.0,1983,Townhouse,28/05/2024,624900.0
R2886952,1,1,"9979 140St, Surrey, BC, Canada",644.0,1,1789.0,698.0,1999,Condo,28/05/2024,449900.0
R2889367,2,1,"10618 140St, Surrey, BC, Canada",1480.0,4,5248.0,1418.0,1956,SingleFamily,28/05/2024,2100000.0
R2888274,2,2,"13318 104 Ave, Surrey, BC, Canada",819.0,1,2551.0,821.0,2021,Condo,28/05/2024,673000.0
R2888454,4,2,"1670 160St, Surrey, BC, Canada",1491.0,2,3391.0,770.0,2020,Townhouse,28/05/2024,1149000.0
R2888608,4,2,"11299 150St, Surrey, BC, Canada",2122.0,4,5651.0,659.0,1959,SingleFamily,28/05/2024,1400000.0
R2888605,4,2,"18019 64a Ave, Surrey, BC, Canada",2605.0,4,4932.0,564.0,1989,SingleFamily,28/05/2024,1469999.0
R2888756,4,3,"3251 144St, Surrey, BC, Canada",3853.0,4,6390.0,593.0,1994,SingleFamily,28/05/2024,2288000.0
R2887815,8,5,"7775 147St, Surrey, BC, Canada",4203.0,4,7386.0,462.0,2005,SingleFamily,28/05/2024,1945888.0
R2887538,3,2,"19042 Sunrise Pl, Surrey, BC, Canada",2000.0,8,6304.0,899.0,1986,SingleFamily,27/05/2024,1799000.0
R2888071,5,4,"14635 36b Ave, Surrey, BC, Canada",3291.0,4,5095.0,485.0,2011,SingleFamily,27/05/2024,1598000.0
R2887967,2,2,"13618 100 Ave, Surrey, BC, Canada",762.0,1,2055.0,741.0,2008,Condo,27/05/2024,564900.0
R2886972,6,3,"5778 167St, Surrey, BC, Canada",4032.0,6,5533.0,477.0,2002,SingleFamily,27/05/2024,1924900.0
R2889314,5,3,"13596 60 Ave, Surrey, BC, Canada",2950.0,5,5917.0,627.0,1994,SingleFamily,27/05/2024,1850000.0
R2888319,5,3,"11398 154a St, Surrey, BC, Canada",3646.0,4,6299.0,548.0,2005,SingleFamily,27/05/2024,1999999.0
R2888566,2,1,"15268 100 Ave, Surrey, BC, Canada",945.0,1,1856.0,549.0,1981,Condo,27/05/2024,519000.0
R2887260,3,2,"9177 154St, Surrey, BC, Canada",1625.0,2,2673.0,523.0,1989,Townhouse,26/05/2024,850000.0
R2887454,5,5,"15957 39a Ave, Surrey, BC, Canada",6632.0,6,9195.0,616.0,2016,SingleFamily,26/05/2024,4089888.0
R2888992,4,3,"14058 61 Ave, Surrey, BC, Canada",1817.0,2,3203.0,569.0,2016,Townhouse,26/05/2024,1034999.0
R2888400,3,2,"15133 29a Ave, Surrey, BC, Canada",1649.0,4,3097.0,545.0,1998,Townhouse,26/05/2024,899990.0
R2888048,2,2,"10603 140St, Surrey, BC, Canada",934.0,0,2213.0,678.0,2019,Condo,26/05/2024,634000.0
R2887023,10,6,"13130 69 Ave, Surrey, BC, Canada",3889.0,0,6942.0,546.0,2006,SingleFamily,26/05/2024,2125000.0
R2887017,5,6,"12321 22 Ave, Surrey, BC, Canada",6474.0,6,6981.0,677.0,2024,SingleFamily,26/05/2024,4388000.0
R2887491,8,5,"13881 56 Ave, Surrey, BC, Canada",3587.0,10,7283.0,693.0,1974,SingleFamily,26/05/2024,2488880.0
R2887706,2,2,"13864 102 Ave, Surrey, BC, Canada",1429.0,1,1967.0,437.0,1985,Townhouse,26/05/2024,625000.0
R2886999,2,2,"13628 81a Ave, Surrey, BC, Canada",773.0,1,2241.0,776.0,2020,Condo,26/05/2024,599888.0
R2887256,1,1,"13750 100 Ave, Surrey, BC, Canada",515.0,1,1934.0,1000.0,2017,Condo,26/05/2024,515000.0
R2887089,4,2,"3122 160St, Surrey, BC, Canada",2324.0,4,4088.0,559.0,2012,Townhouse,26/05/2024,1299900.0
R2886584,8,5,"12728 Ross Pl, Surrey, BC, Canada",3492.0,6,5983.0,515.0,1974,SingleFamily,26/05/2024,1799000.0
R2886339,3,1,"15110 Pheasant Dr, Surrey, BC, Canada",2181.0,6,4559.0,595.0,1966,SingleFamily,23/05/2024,1299000.0
R2887787,6,5,"19110 67a Ave, Surrey, BC, Canada",2674.0,3,5073.0,597.0,2020,SingleFamily,23/05/2024,1598888.0
R2886588,2,2,"15155 22 Ave, Surrey, BC, Canada",1041.0,1,2311.0,624.0,1994,Condo,23/05/2024,649800.0
R2886568,3,2,"14356 63a Ave, Surrey, BC, Canada",1510.0,2,2887.0,566.0,2011,Townhouse,23/05/2024,855500.0
R2886917,2,2,"14254 20 Ave, Surrey, BC, Canada",1682.0,4,4973.0,914.0,1986,SingleFamily,23/05/2024,1539000.0
R2886663,4,3,"13887 16 Ave, Surrey, BC, Canada",3540.0,6,6936.0,564.0,1997,SingleFamily,23/05/2024,1999999.0
R2888078,4,3,"15828 29a Ave, Surrey, BC, Canada",2535.0,3,4846.0,650.0,2016,SingleFamily,23/05/2024,1648898.0
R2886796,7,5,"7739 162a St, Surrey, BC, Canada",5542.0,8,8235.0,568.0,2012,SingleFamily,22/05/2024,3150000.0
R2886855,3,1,"6437 King George Blvd, Surrey, BC, Canada",1032.0,0,3969.0,1695.0,1986,SingleFamily,21/05/2024,1749999.0
R2886121,6,5,"16636 26 Ave, Surrey, BC, Canada",3829.0,4,5872.0,496.0,2022,MultiFamily,21/05/2024,1899900.0
R2886099,1,1,"9983 Barnston Dr E, Surrey, BC, Canada",620.0,1,1913.0,806.0,2018,Condo,21/05/2024,499900.0
R2885670,7,7,"13255 95a Ave, Surrey, BC, Canada",4758.0,10,5219.0,567.0,2023,SingleFamily,22/05/2024,2699000.0
R2885590,3,2,"15938 27 Ave, Surrey, BC, Canada",1311.0,0,2812.0,677.0,2018,Townhouse,21/05/2024,888000.0
R2886829,2,2,"2501 161a St, Surrey, BC, Canada",1250.0,2,2996.0,654.0,2010,Townhouse,21/05/2024,818000.0
R2886624,1,1,"13308 Central Ave, Surrey, BC, Canada",456.0,1,1747.0,942.0,2019,Condo,21/05/2024,429900.0
R2885899,8,4,"10184 127St, Surrey, BC, Canada",2770.0,8,4858.0,758.0,1956,SingleFamily,21/05/2024,2100000.0
R2885561,2,1,"13933 105 Blvd, Surrey, BC, Canada",835.0,1,2539.0,778.0,2022,Condo,21/05/2024,650000.0
R2885970,3,2,"10091 156St, Surrey, BC, Canada",1211.0,2,2672.0,577.0,1988,Townhouse,21/05/2024,699000.0
R2885664,2,1,"10644 151a St, Surrey, BC, Canada",909.0,1,1795.0,543.0,1986,Condo,21/05/2024,494000.0
R2885534,1,1,"13615 Fraser Highway, Surrey, BC, Canada",486.0,1,1855.0,1007.0,2021,Condo,21/05/2024,489500.0
R2885073,6,3,"16732 20 A Ave, Surrey, BC, Canada",2885.0,5,4126.0,622.0,2024,SingleFamily,20/05/2024,1795000.0
R2884938,5,3,"14534 Lombard Pl, Surrey, BC, Canada",3462.0,8,8354.0,745.0,1973,SingleFamily,20/05/2024,2580000.0
R2886125,2,2,"14981 101a Ave, Surrey, BC, Canada",1164.0,1,2232.0,556.0,1992,Condo,20/05/2024,648000.0
R2886849,8,6,"15923 98a Ave, Surrey, BC, Canada",5885.0,6,7563.0,416.0,2014,SingleFamily,20/05/2024,2449000.0
R2885732,2,2,"13438 Central Ave, Surrey, BC, Canada",803.0,1,2382.0,895.0,2019,Condo,20/05/2024,719000.0
R2885571,3,2,"18177 59 Ave, Surrey, BC, Canada",1712.0,2,4621.0,759.0,1979,SingleFamily,20/05/2024,1299999.0
R2885525,3,2,"14450 68 Ave, Surrey, BC, Canada",1465.0,2,3173.0,546.0,2016,Townhouse,20/05/2024,799900.0
R2884869,4,3,"8888 151St, Surrey, BC, Canada",1609.0,2,3076.0,528.0,2001,Townhouse,20/05/2024,849900.0
R2885046,3,1,"9370 122St, Surrey, BC, Canada",1546.0,1,2336.0,484.0,1974,Townhouse,20/05/2024,749000.0
R2885190,5,1,"12670 94 Ave, Surrey, BC, Canada",2098.0,2,4854.0,714.0,1960,SingleFamily,20/05/2024,1499999.0
R2885791,7,4,"18575 55 Ave, Surrey, BC, Canada",5690.0,6,8194.0,507.0,1999,SingleFamily,20/05/2024,2889000.0
R2884793,2,2,"10082 132St, Surrey, BC, Canada",1215.0,2,2245.0,514.0,1994,Townhouse,20/05/2024,625000.0
R2885983,3,2,"7075 129 A St, Surrey, BC, Canada",1280.0,5,4348.0,859.0,1997,SingleFamily,20/05/2024,1099999.0
R2885300,2,2,"14550 Winter Cres, Surrey, BC, Canada",890.0,1,2395.0,785.0,2019,Condo,20/05/2024,699000.0
R2884286,2,2,"10675 138a St, Surrey, BC, Canada",971.0,1,1944.0,566.0,1993,Condo,19/05/2024,549900.0
R2886752,8,5,"9427 159St, Surrey, BC, Canada",3159.0,8,5542.0,612.0,1988,SingleFamily,19/05/2024,1935678.0
R2885538,4,3,"15177 60 Ave, Surrey, BC, Canada",2048.0,2,3344.0,536.0,2015,Townhouse,19/05/2024,1099000.0
R2885479,13,10,"8415 184St, Surrey, BC, Canada",9657.0,20,4085.0,900.0,2010,SingleFamily,19/05/2024,8699999.0
R2884542,7,5,"13208 66a Ave, Surrey, BC, Canada",4126.0,8,6678.0,472.0,1992,SingleFamily,19/05/2024,1949999.0
R2886473,1,0,"14225 103 A Ave, Surrey, BC, Canada",555.0,1,1100.0,911.0,2023,Condo,19/05/2024,505900.0
R2884407,3,2,"15456 108 A Ave, Surrey, BC, Canada",1752.0,2,4629.0,855.0,1995,SingleFamily,19/05/2024,1499000.0
R2883904,10,7,"5545 127St, Surrey, BC, Canada",7670.0,10,10368.0,377.0,2005,SingleFamily,16/05/2024,2898000.0
R2884265,2,2,"13911 70 Ave, Surrey, BC, Canada",1257.0,1,895.0,556.0,1991,Condo,16/05/2024,699900.0
R2883607,2,2,"5955 177b St, Surrey, BC, Canada",1095.0,1,1754.0,456.0,1992,Condo,16/05/2024,499900.0
R2884492,7,5,"14966 72 Ave, Surrey, BC, Canada",3848.0,5,6611.0,467.0,2017,SingleFamily,16/05/2024,1799000.0
R2884392,1,1,"10560 154St, Surrey, BC, Canada",626.0,1,1495.0,638.0,1982,Condo,16/05/2024,399500.0
R2884474,6,4,"5935 129b St, Surrey, BC, Canada",2873.0,5,6421.0,531.0,2011,SingleFamily,16/05/2024,1528000.0
R2884023,7,5,"1772 156a St, Surrey, BC, Canada",3828.0,6,8470.0,652.0,2017,SingleFamily,15/05/2024,2499000.0
