,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
268,Single Family Residence,"$5,699",3303 sqft,Yes,$481,R2870716,,Residential,1999,,"11640 Harris Rd, Pitt Meadows, BC",4,6,5,14/04/2024,"$1,588,888",21/04/2024,"$1,576,000"
269,Manufactured Home,$500,672 sqft,Yes,$446,R2842082,,Residential,1975,,"95 - 19649 Planetree Lane, Pitt Meadows, BC",1,2,1,14/01/2024,"$299,900",22/04/2024,"$290,000"
270,Townhouse,"$3,223",1345 sqft,No,$504,R2872404,,Residential,1992,,"47 - 19060 Ford Rd, Pitt Meadows, BC",2,2,3,17/04/2024,"$678,800",18/04/2024,"$675,000"
271,Manufactured Home,,802 sqft,No,$497,R2871561,,Residential,1977,,"62 - 11901 Pinyon Dr, Pitt Meadows, BC",1,2,2,15/04/2024,"$399,000",18/04/2024,"$399,000"
272,Apartment/Condominium,"$2,442",929 sqft,Yes,$608,R2885000,,Residential,1995,,"406 - 12155 191b St, Pitt Meadows, BC",1,1,2,20/05/2024,"$565,000",24/05/2024,"$560,000"
273,Apartment/Condominium,"$2,700",1075 sqft,Yes,$558,R2885148,,Residential,1994,,"101 - 12464 191b St, Pitt Meadows, BC",2,2,1,20/05/2024,"$599,900",25/05/2024,"$615,000"
274,Apartment/Condominium,"$2,837",1249 sqft,Yes,$464,R2885846,,Residential,1990,,"311 - 19236 Ford Rd, Pitt Meadows, BC",2,2,3,21/05/2024,"$579,900",26/05/2024,"$575,000"
275,Single Family Residence,"$4,649",2008 sqft,No,$684,R2883022,,Residential,1982,,"19497 115a Ave, Pitt Meadows, BC",2,4,3,13/05/2024,"$1,374,888",21/05/2024,"$1,367,500"
276,Apartment/Condominium,"$2,820",565 sqft,Yes,$831,R2878532,,Residential,2015,,"208 - 12409 Harris Rd, Pitt Meadows, BC",1,1,1,02/05/2024,"$469,999",25/05/2024,"$460,000"
277,Apartment/Condominium,"$3,780",1295 sqft,Yes,$656,R2847989,,Residential,2010,,"1007 - 12069 Harris Rd, Pitt Meadows, BC",2,3,1,06/02/2024,"$850,000",24/05/2024,"$850,000"
278,Single Family Residence,"$5,947",2921 sqft,Yes,$547,R2885282,,Residential,2006,,"19863 Silverthorne Pl, Pitt Meadows, BC",2,5,6,20/05/2024,"$1,599,900",23/05/2024,"$1,599,900"
279,Single Family Residence,"$4,443",1406 sqft,No,$807,R2883218,,Residential,1976,,"19559 120b Ave, Pitt Meadows, BC",2,4,2,14/05/2024,"$1,134,900",23/05/2024,"$1,097,000"
280,Apartment/Condominium,"$2,845",765 sqft,Yes,$744,R2894362,,Residential,2015,,"204 - 12409 Harris Rd, Pitt Meadows, BC",2,2,1,11/06/2024,"$569,900",18/06/2024,"$565,000"
281,Townhouse,"$3,679",1711 sqft,Yes,$464,R2893387,,Residential,1991,,"45 - 19160 119 Ave, Pitt Meadows, BC",2,2,2,10/06/2024,"$795,000",22/06/2024,"$782,000"
282,Apartment/Condominium,"$2,753",1044 sqft,Yes,$598,R2885471,,Residential,1994,,"213 - 12464 191b St, Pitt Meadows, BC",2,2,1,20/05/2024,"$625,000",23/06/2024,"$617,000"
283,Apartment/Condominium,"$3,052",940 sqft,Yes,$732,R2888286,,Residential,2013,,"215 - 12565 190a St, Pitt Meadows, BC",2,2,2,28/05/2024,"$688,888",25/06/2024,"$680,000"
284,Townhouse,"$5,732",1843 sqft,Yes,$731,R2879944,,Residential,2006,,"19 - 19452 Fraser Way, Pitt Meadows, BC",2,3,4,05/05/2024,"$1,348,000",20/06/2024,"$1,348,000"
285,Townhouse,,1377 sqft,Yes,$653,R2898618,,Residential,2023,,"80 - 19451 Sutton Ave, Pitt Meadows, BC",2,3,2,23/06/2024,"$899,900",26/06/2024,"$910,000"
