,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice
668,Single Family Residence,"$5,231",906 sqft,Yes,"$1,433",R2891057,,Residential,1988,,"1508 W 66th Ave, Vancouver, BC",1,3,1,02/06/2024,"$1,299,000"
669,Single Family Residence,"$8,214",2194 sqft,Yes,"$1,088",R2889962,,Residential,1931,,"922 Park Dr, Vancouver, BC",2,6,1,02/06/2024,"$2,389,000"
670,Townhouse,"$33,736",3788 sqft,Yes,"$1,845",R2889859,,Residential,2008,,"104 - 1139 W Cordova St, Vancouver, BC",4,4,3,02/06/2024,"$6,990,000"
671,Apartment/Condominium,,1171 sqft,Yes,"$2,501",R2890506,,Residential,2027,,"1003 - 2323 Fir St, Vancouver, BC",2,2,3,02/06/2024,"$2,928,900"
672,Single Family Residence,"$5,346",3491 sqft,No,"$1,027",R2889201,,Residential,2024,,"5407 Commercial St, Vancouver, BC",5,7,1,30/05/2024,"$3,588,000"
673,Apartment/Condominium,"$1,363",645 sqft,No,$813,R2890200,,Residential,1989,,"302 - 4315 Fraser St, Vancouver, BC",1,1,0,30/05/2024,"$525,000"
674,Apartment/Condominium,"$2,986",925 sqft,Yes,"$1,318",R2889147,,Residential,2018,,"605 - 209 E 7th Ave, Vancouver, BC",2,2,1,30/05/2024,"$1,220,000"
675,Single Family Residence,"$6,345",2050 sqft,Yes,$828,R2889286,,Residential,1940,,"2616 Franklin St, Vancouver, BC",2,5,4,30/05/2024,"$1,699,000"
676,Multi Family,"$6,619",1500 sqft,Yes,"$1,132",R2889331,,Residential,2024,,"2067 44 Th Ave E, Vancouver, BC",3,5,2,30/05/2024,"$1,698,000"
677,Apartment/Condominium,"$1,514",1119 sqft,Yes,"$1,071",R2889839,,Residential,1998,,"905 - 5657 Hampton Pl, Vancouver, BC",2,2,2,30/05/2024,"$1,199,000"
678,Single Family Residence,"$15,429",4182 sqft,Yes,"$1,095",R2889191,,Residential,2009,,"6479 Larch St, Vancouver, BC",5,6,4,30/05/2024,"$4,580,000"
679,Apartment/Condominium,"$3,334",1347 sqft,Yes,$889,R2889223,,Residential,1991,,"1B - 1500 Alberni St, Vancouver, BC",2,2,1,30/05/2024,"$1,198,000"
680,Apartment/Condominium,"$2,191",965 sqft,Yes,$880,R2888987,,Residential,1990,,"102 - 1771 Nelson St, Vancouver, BC",1,2,1,29/05/2024,"$849,900"
681,Single Family Residence,"$6,619",2700 sqft,Yes,$684,R2889126,,Residential,1976,,"1210 E 63rd Ave, Vancouver, BC",3,5,3,29/05/2024,"$1,849,000"
682,Apartment/Condominium,"$11,741",2093 sqft,Yes,"$2,044",R2888849,,Residential,2002,,"3903 - 1033 Marinaside Cres, Vancouver, BC",2,2,2,29/05/2024,"$4,280,000"
683,Single Family Residence,"$8,788",2967 sqft,Yes,"$1,546",R2888988,,Residential,2024,,"4007 W 19th Ave, Vancouver, BC",6,5,2,29/05/2024,"$4,588,000"
684,Single Family Residence,"$5,940",1261 sqft,Yes,"$2,141",R2888868,,Residential,1965,,"3057 Rupert St, Vancouver, BC",2,5,1,29/05/2024,"$2,700,000"
685,Duplex,"$4,991",1212 sqft,Yes,"$1,227",R2888338,,Residential,2006,,"1943 12 Th Ave E, Vancouver, BC",2,5,2,29/05/2024,"$1,488,000"
686,Apartment/Condominium,"$3,501",1178 sqft,Yes,"$2,088",R2890165,,Residential,1991,,"L03 - 788 W 8th Ave, Vancouver, BC",2,2,2,29/05/2024,"$2,460,000"
687,Apartment/Condominium,"$1,552",510 sqft,No,"$1,056",R2888967,,Residential,2007,,"1107 - 131 Regiment Sq, Vancouver, BC",1,1,0,29/05/2024,"$539,000"
688,Multi Family,,2126 sqft,Yes,"$1,354",R2889103,,Residential,2024,,"556 60 Th Ave W, Vancouver, BC",4,5,2,28/05/2024,"$2,880,000"
689,Single Family Residence,"$11,941",4383 sqft,Yes,$850,R2888417,,Residential,1989,,"1868 W 61st Ave, Vancouver, BC",4,5,2,28/05/2024,"$3,728,000"
690,Apartment/Condominium,"$1,033",791 sqft,Yes,$840,R2888478,,Residential,2000,,"610 - 2733 Chandlery Pl, Vancouver, BC",2,2,2,28/05/2024,"$665,000"
691,Apartment/Condominium,"$3,690",1115 sqft,Yes,"$1,165",R2888639,,Residential,2008,,"703 - 2851 Heather St, Vancouver, BC",2,2,1,28/05/2024,"$1,299,900"
692,Multi Family,,2126 sqft,Yes,"$1,354",R2888888,,Residential,2024,,"554 60th Ave W, Vancouver, BC",4,5,2,28/05/2024,"$2,880,000"
693,Apartment/Condominium,"$5,640",1383 sqft,Yes,"$1,220",R2888629,,Residential,2021,,"1404 - 1111 Richards St, Vancouver, BC",2,3,0,28/05/2024,"$1,688,000"
694,Single Family Residence,"$16,887",4711 sqft,Yes,"$1,273",R2889361,,Residential,1929,,"5770 Chancellor Blvd, Vancouver, BC",4,13,6,28/05/2024,"$5,998,000"
695,Apartment/Condominium,"$3,568",1054 sqft,Yes,"$1,166",R2888347,,Residential,2018,,"2001 - 1133 Hornby St, Vancouver, BC",2,3,2,28/05/2024,"$1,230,000"
696,Apartment/Condominium,"$1,641",467 sqft,No,"$1,241",R2887918,,Residential,2014,,"2003 - 1308 Hornby St, Vancouver, BC",1,1,0,27/05/2024,"$580,000"
697,Apartment/Condominium,"$3,698",778 sqft,Yes,"$1,793",R2887719,,Residential,2005,,"3306 - 1077 W Cordova St, Vancouver, BC",1,1,1,27/05/2024,"$1,395,000"
698,Townhouse,"$4,749",1785 sqft,Yes,"$1,119",R2887992,,Residential,1998,,"1233 Alberni St, Vancouver, BC",3,3,1,27/05/2024,"$1,999,000"
699,Apartment/Condominium,"$2,653",823 sqft,Yes,"$1,200",R2888621,,Residential,1998,,"2504 - 1288 W Georgia St, Vancouver, BC",2,2,1,27/05/2024,"$988,000"
700,Multi Family,"$6,551",1538 sqft,Yes,"$1,104",R2888101,,Residential,2023,,"4740 Argyle St, Vancouver, BC",3,3,1,27/05/2024,"$1,698,000"
701,Multi Family,"$3,346",2021 sqft,Yes,$988,R2888202,,Residential,2024,,"5262 Mckinnon St, Vancouver, BC",3,5,1,27/05/2024,"$1,998,000"
702,Apartment/Condominium,"$2,259",619 sqft,Yes,"$1,292",R2887933,,Residential,2019,,"2903 - 1283 Howe St, Vancouver, BC",1,2,0,27/05/2024,"$799,900"
703,Single Family Residence,"$10,514",2053 sqft,Yes,"$1,887",R2887723,,Residential,1985,,"7450 Balaclava St, Vancouver, BC",2,3,6,27/05/2024,"$3,875,000"
704,Apartment/Condominium,"$1,460",737 sqft,Yes,$853,R2888703,,Residential,1994,,"603 - 3489 Ascot Pl, Vancouver, BC",1,2,1,14/07/2024,"$629,000"
705,Apartment/Condominium,"$2,886",880 sqft,Yes,"$1,477",R2887218,,Residential,2009,,"1206 - 1055 Richards St, Vancouver, BC",2,2,1,26/05/2024,"$1,299,900"
706,Townhouse,,1554 sqft,Yes,"$1,383",R2887699,,Residential,2023,,"123 - 755 W 49th Ave, Vancouver, BC",2,3,1,26/05/2024,"$2,150,000"
707,Townhouse,,1606 sqft,No,"$1,027",R2888035,,Residential,2024,,"2412 Victoria Dr, Vancouver, BC",3,3,1,26/05/2024,"$1,649,999"
708,Townhouse,,826 sqft,No,"$1,271",R2888031,,Residential,2024,,"2408 Victoria Dr, Vancouver, BC",1,2,0,26/05/2024,"$1,049,999"
709,Multi Family,,1169 sqft,Yes,"$1,196",R2887094,,Residential,2022,,"2666 8 Th Ave E, Vancouver, BC",3,3,1,26/05/2024,"$1,398,888"
710,Apartment/Condominium,$803,448 sqft,No,"$1,116",R2887577,,Residential,1989,,"208 - 5520 Joyce St, Vancouver, BC",1,1,0,26/05/2024,"$500,000"
711,Apartment/Condominium,"$2,505",816 sqft,Yes,"$1,149",R2887277,,Residential,2007,,"2208 - 131 Regiment Sq, Vancouver, BC",2,2,1,26/05/2024,"$938,000"
712,Single Family Residence,"$10,020",3373 sqft,Yes,$740,R2887611,,Residential,2012,,"6754 Ross St, Vancouver, BC",7,8,2,26/05/2024,"$2,499,000"
713,Apartment/Condominium,"$3,800",1042 sqft,Yes,"$1,438",R2888507,,Residential,2021,,"702 - 885 Cambie St, Vancouver, BC",2,2,1,26/05/2024,"$1,499,000"
714,Apartment/Condominium,"$3,807",1077 sqft,Yes,"$1,242",R2887515,,Residential,2012,,"1104 - 2411 Heather St, Vancouver, BC",2,2,1,26/05/2024,"$1,338,000"
715,Apartment/Condominium,"$2,272",785 sqft,Yes,"$1,063",R2887210,,Residential,2016,,"2607 - 5665 Boundary Rd, Vancouver, BC",2,2,1,26/05/2024,"$835,000"
716,Townhouse,,1216 sqft,No,"$1,233",R2888039,,Residential,2024,,"2418 Victoria Dr, Vancouver, BC",2,3,1,26/05/2024,"$1,499,999"
717,Apartment/Condominium,"$1,846",781 sqft,Yes,$959,R2887124,,Residential,1994,,"1602 - 867 Hamilton St, Vancouver, BC",1,1,1,26/05/2024,"$749,000"
718,Apartment/Condominium,"$2,176",1010 sqft,Yes,"$1,385",R2888228,,Residential,2013,,"1205 - 5728 Berton Ave, Vancouver, BC",2,2,2,26/05/2024,"$1,399,000"
719,Apartment/Condominium,"$2,825",530 sqft,No,"$1,094",R2887644,,Residential,1999,,"201 - 869 Beatty St, Vancouver, BC",1,1,1,26/05/2024,"$579,900"
720,Apartment/Condominium,"$1,938",500 sqft,Yes,"$1,498",R2887351,,Residential,2019,,"904 - 89 Nelson St, Vancouver, BC",1,1,1,26/05/2024,"$749,000"
721,Single Family Residence,"$4,565",1994 sqft,No,"$1,002",R2887334,,Residential,1968,,"1398 The Crescent, Vancouver, BC",2,4,3,26/05/2024,"$1,999,000"
722,Apartment/Condominium,"$1,540",750 sqft,Yes,$826,R2887424,,Residential,1994,,"1401 - 3489 Ascot Pl, Vancouver, BC",1,2,1,26/05/2024,"$619,900"
723,Apartment/Condominium,"$3,889",1130 sqft,Yes,"$1,592",R2887720,,Residential,1997,,"3604 - 939 Homer St, Vancouver, BC",2,2,2,26/05/2024,"$1,799,900"
724,Single Family Residence,"$8,498",2898 sqft,Yes,"$1,000",R2887098,,Residential,2012,,"2522 Trinity St, Vancouver, BC",4,4,2,26/05/2024,"$2,899,999"
725,Apartment/Condominium,"$2,448",678 sqft,Yes,"$1,327",R2887359,,Residential,2008,,"2704 - 1111 Alberni St, Vancouver, BC",1,1,1,26/05/2024,"$899,900"
726,Apartment/Condominium,"$10,991",2352 sqft,Yes,"$1,440",R2887431,,Residential,2017,,"PH9 - 777 Richards St, Vancouver, BC",4,3,2,26/05/2024,"$3,388,000"
727,Apartment/Condominium,"$2,194",778 sqft,Yes,"$1,028",R2887570,,Residential,1985,,"301 - 1365 W 4 Th Ave, Vancouver, BC",1,1,1,26/05/2024,"$799,999"
728,Apartment/Condominium,"$2,088",646 sqft,Yes,"$1,126",R2886765,,Residential,2008,,"314 - 1133 Homer St, Vancouver, BC",1,1,1,23/05/2024,"$728,000"
729,Apartment/Condominium,"$1,451",912 sqft,Yes,"$1,138",R2886660,,Residential,2011,,"507 - 5782 Berton Ave, Vancouver, BC",2,2,1,23/05/2024,"$1,038,000"
730,Single Family Residence,"$9,463",2680 sqft,Yes,"$1,149",R2886938,,Residential,1977,,"7520 Montcalm St, Vancouver, BC",3,6,4,23/05/2024,"$3,080,000"
731,Apartment/Condominium,"$1,710",668 sqft,No,"$1,047",R2886861,,Residential,1995,,"311 - 989 Nelson St, Vancouver, BC",1,2,0,23/05/2024,"$699,900"
732,Single Family Residence,"$6,801",1337 sqft,Yes,"$1,480",R2886903,,Residential,1928,,"1263 E 23 Rd Ave, Vancouver, BC",1,3,0,23/05/2024,"$1,980,000"
733,Single Family Residence,"$9,215",2508 sqft,No,"$1,311",R2886620,,Residential,1947,,"1165 W 49th Ave, Vancouver, BC",2,6,2,23/05/2024,"$3,290,000"
734,Townhouse,"$5,959",2045 sqft,Yes,"$1,540",R2886889,,Residential,2021,,"TH - 5410 Shortcut Rd, Vancouver, BC",3,4,4,23/05/2024,"$3,150,000"
735,Triplex,"$6,775",2910 sqft,No,"$1,097",R2886771,,Residential Income,1912,,"1575 E 12th Ave, Vancouver, BC",3,7,6,23/05/2024,"$3,195,000"
736,Apartment/Condominium,"$1,524",851 sqft,Yes,"$1,137",R2886778,,Residential,2010,,"208 - 5928 Birney Ave, Vancouver, BC",2,2,1,22/05/2024,"$968,000"
737,Townhouse,,1450 sqft,Yes,$965,R2886942,,Residential,2023,,"1369 21 St Ave E, Vancouver, BC",2,3,1,22/05/2024,"$1,399,900"
738,Single Family Residence,"$6,268",1100 sqft,Yes,"$1,716",R2887189,,Residential,1955,,"4825 Argyle St, Vancouver, BC",1,3,0,22/05/2024,"$1,888,000"
739,Apartment/Condominium,"$1,312",404 sqft,Yes,"$1,259",R2886180,,Residential,1999,,"806 - 1003 Burnaby St, Vancouver, BC",1,0,1,22/05/2024,"$509,000"
740,Single Family Residence,"$9,711",2400 sqft,Yes,"$1,333",R2886512,,Residential,1990,,"4227 W 14th Ave, Vancouver, BC",3,3,2,22/05/2024,"$3,200,000"
741,Single Family Residence,"$6,135",2130 sqft,No,$844,R2886910,,Residential,1906,,"4005 Alice St, Vancouver, BC",2,7,3,22/05/2024,"$1,799,000"
742,Townhouse,"$4,731",1634 sqft,Yes,"$1,039",R2887916,,Residential,2017,,"3 - 274 W 62 Nd Ave, Vancouver, BC",2,3,2,22/05/2024,"$1,699,000"
743,Single Family Residence,"$12,615",3512 sqft,No,"$1,220",R2886205,,Residential,2016,,"3908 W 17th Ave, Vancouver, BC",6,5,2,22/05/2024,"$4,288,000"
744,Single Family Residence,"$13,019",3347 sqft,Yes,$985,R2885890,,Residential,1910,,"3437 W 2nd Ave, Vancouver, BC",4,5,2,21/05/2024,"$3,298,000"
745,Apartment/Condominium,"$1,860",564 sqft,Yes,"$1,258",R2885995,,Residential,2011,,"502 - 888 Homer St, Vancouver, BC",1,1,1,21/05/2024,"$710,000"
746,Apartment/Condominium,"$6,426",1615 sqft,Yes,"$1,237",R2886112,,Residential,2011,,"702 - 1499 Pender St W, Vancouver, BC",2,2,2,21/05/2024,"$1,998,000"
747,Apartment/Condominium,"$1,813",591 sqft,Yes,"$1,167",R2885880,,Residential,2014,,"903 - 8488 Cornish St, Vancouver, BC",1,1,1,21/05/2024,"$689,800"
748,Apartment/Condominium,"$3,924",1643 sqft,Yes,$716,R2885725,,Residential,1986,,"G01 - 1490 Pennyfarthing Dr, Vancouver, BC",2,2,1,21/05/2024,"$1,178,000"
749,Apartment/Condominium,"$1,539",559 sqft,No,"$1,017",R2886127,,Residential,2009,,"1709 - 128 W Cordova St, Vancouver, BC",1,1,0,21/05/2024,"$569,000"
750,Single Family Residence,"$6,948",2490 sqft,Yes,"$1,325",R2886546,,Residential,1973,,"2704 Ward St, Vancouver, BC",3,5,0,21/05/2024,"$3,300,000"
751,Apartment/Condominium,"$2,911",965 sqft,Yes,"$1,075",R2886516,,Residential,1990,,"302 - 3220 W 4th Ave, Vancouver, BC",2,2,2,21/05/2024,"$1,038,000"
752,Apartment/Condominium,"$4,283",964 sqft,Yes,"$1,789",R2886092,,Residential,2013,,"1606 - 1221 Bidwell St, Vancouver, BC",2,2,2,21/05/2024,"$1,725,000"
753,Multi Family,"$6,831",1846 sqft,Yes,"$1,072",R2886459,,Residential,2024,,"1812 E 55 Th Ave, Vancouver, BC",3,5,0,21/05/2024,"$1,980,000"
754,Apartment/Condominium,,880 sqft,Yes,"$1,122",R2886247,,Residential,2024,,"505 - 239 Keefer St, Vancouver, BC",2,2,1,21/05/2024,"$988,000"
755,Apartment/Condominium,"$1,680",707 sqft,Yes,$891,R2886002,,Residential,1981,,"214 - 1080 Pacific St, Vancouver, BC",1,2,1,21/05/2024,"$629,999"
756,Apartment/Condominium,"$1,407",621 sqft,Yes,$964,R2885934,,Residential,2009,,"501 - 33 W Pender St, Vancouver, BC",1,1,1,21/05/2024,"$598,800"
757,Apartment/Condominium,"$10,761",2685 sqft,Yes,"$2,084",R2885666,,Residential,1986,,"501 - 1490 Pennyfarthing Dr, Vancouver, BC",2,2,2,21/05/2024,"$5,598,000"
758,Apartment/Condominium,"$1,863",802 sqft,Yes,$970,R2885988,,Residential,1996,,"303 - 518 Beatty St, Vancouver, BC",1,1,0,21/05/2024,"$778,000"
759,Apartment/Condominium,"$1,805",617 sqft,Yes,"$1,053",R2886011,,Residential,2016,,"306 - 417 Great Northern Way, Vancouver, BC",1,1,1,21/05/2024,"$649,900"
760,Apartment/Condominium,"$2,736",1180 sqft,Yes,$879,R2885533,,Residential,1974,,"210 - 1720 W 12th Ave, Vancouver, BC",2,2,2,20/05/2024,"$1,038,000"
761,Single Family Residence,"$9,630",3054 sqft,No,"$1,047",R2886734,,Residential,1985,,"4027 W 32nd Ave, Vancouver, BC",3,6,4,20/05/2024,"$3,199,000"
762,Apartment/Condominium,"$7,703",2117 sqft,Yes,"$1,417",R2884975,,Residential,2022,,"PH601 - 7638 Cambie St, Vancouver, BC",2,3,3,20/05/2024,"$2,999,900"
763,Apartment/Condominium,"$2,433",728 sqft,Yes,"$1,201",R2885322,,Residential,2004,,"2508 - 1495 Richards St, Vancouver, BC",1,1,1,20/05/2024,"$875,000"
764,Apartment/Condominium,"$5,061",1271 sqft,Yes,"$1,376",R2884905,,Residential,1996,,"2105 - 1201 Marinaside Cres, Vancouver, BC",2,3,1,20/05/2024,"$1,749,000"
765,Apartment/Condominium,"$1,985",689 sqft,Yes,"$1,015",R2885121,,Residential,1997,,"3701 - 1009 Expo Blvd, Vancouver, BC",1,1,1,20/05/2024,"$699,900"
766,Apartment/Condominium,,558 sqft,Yes,"$2,130",R2886538,,Residential,2027,,"404 - 2323 Fir St, Vancouver, BC",1,1,1,20/05/2024,"$1,188,900"
767,Apartment/Condominium,"$2,000",790 sqft,Yes,$905,R2885805,,Residential,2012,,"502 - 66 W Cordova St, Vancouver, BC",2,2,1,20/05/2024,"$715,000"
768,Apartment/Condominium,"$4,832",1298 sqft,Yes,"$1,385",R2884898,,Residential,2010,,"504 - 77 Walter Hardwick Ave, Vancouver, BC",2,2,1,20/05/2024,"$1,799,000"
769,Single Family Residence,"$10,342",3558 sqft,Yes,$955,R2884732,,Residential,1993,,"7487 Granville St, Vancouver, BC",5,3,0,20/05/2024,"$3,400,000"
770,Multi Family,,1572 sqft,Yes,$928,R2886448,,Residential,2023,,"2831 Mcgill St, Vancouver, BC",4,4,1,20/05/2024,"$1,459,999"
771,Single Family Residence,"$24,592",4681 sqft,Yes,"$1,127",R2885622,,Residential,1927,,"5987 Wiltshire St, Vancouver, BC",3,6,4,20/05/2024,"$5,280,000"
772,Apartment/Condominium,"$3,701",1207 sqft,Yes,"$1,241",R2885108,,Residential,1990,,"319 - 525 Wheelhouse Sq, Vancouver, BC",2,2,1,20/05/2024,"$1,498,000"
773,Apartment/Condominium,"$2,244",788 sqft,Yes,"$1,039",R2884752,,Residential,2014,,"705 - 189 Keefer St, Vancouver, BC",2,2,1,20/05/2024,"$819,000"
774,Single Family Residence,"$7,278",2323 sqft,Yes,$968,R2885094,,Residential,2000,,"7480 Main St, Vancouver, BC",5,7,0,20/05/2024,"$2,250,000"
775,Apartment/Condominium,,543 sqft,Yes,"$1,616",R2886719,,Residential,2024,,"1406 - 5380 Crooked Branch Rd, Vancouver, BC",1,1,0,20/05/2024,"$878,000"
776,Apartment/Condominium,"$3,025",686 sqft,Yes,"$1,556",R2886090,,Residential,2016,,"2901 - 1151 W Georgia St, Vancouver, BC",1,1,1,20/05/2024,"$1,068,000"
777,Apartment/Condominium,"$1,716",770 sqft,Yes,$844,R2885292,,Residential,2009,,"504 - 33 W Pender St, Vancouver, BC",1,1,1,20/05/2024,"$650,000"
778,Apartment/Condominium,"$2,758",795 sqft,Yes,"$1,194",R2884962,,Residential,2022,,"306 - 7638 Cambie St, Vancouver, BC",2,2,1,20/05/2024,"$949,900"
779,Apartment/Condominium,"$5,336",892 sqft,Yes,"$1,849",R2885835,,Residential,2021,,"1702 - 889 Pacific St, Vancouver, BC",2,2,1,20/05/2024,"$1,650,000"
780,Apartment/Condominium,"$1,718",587 sqft,Yes,$979,R2885235,,Residential,2013,,"806 - 4818 Eldorado Mews, Vancouver, BC",1,1,1,20/05/2024,"$575,000"
781,Apartment/Condominium,"$4,235",1610 sqft,Yes,"$1,048",R2885472,,Residential,1990,,"1503 - 717 Jervis St, Vancouver, BC",2,3,2,20/05/2024,"$1,688,000"
782,Apartment/Condominium,"$3,999",1138 sqft,Yes,"$1,405",R2884969,,Residential,2022,,"501 - 7638 Cambie St, Vancouver, BC",2,2,2,20/05/2024,"$1,599,900"
783,Apartment/Condominium,"$1,680",508 sqft,Yes,"$1,159",R2885536,,Residential,2017,,"715 - 5598 Ormidale St, Vancouver, BC",1,1,1,20/05/2024,"$589,000"
784,Townhouse,"$3,787",1086 sqft,No,"$1,213",R2886689,,Residential,2014,,"6150 Oak St, Vancouver, BC",1,2,1,20/05/2024,"$1,318,000"
785,Townhouse,"$6,284",1885 sqft,Yes,"$1,315",R2885088,,Residential,2016,,"4369 Cypress St, Vancouver, BC",3,3,2,20/05/2024,"$2,480,000"
786,Townhouse,"$3,070",883 sqft,Yes,"$1,018",R2885134,,Residential,2017,,"537 16 Th Ave E, Vancouver, BC",1,2,1,20/05/2024,"$899,000"
787,Apartment/Condominium,"$1,893",689 sqft,Yes,$870,R2885465,,Residential,2018,,"902 - 955 E Hastings St, Vancouver, BC",1,1,1,20/05/2024,"$599,999"
788,Apartment/Condominium,"$2,706",1096 sqft,Yes,"$1,093",R2885701,,Residential,1996,,"504 - 1238 Melville St, Vancouver, BC",2,3,1,20/05/2024,"$1,199,000"
789,Apartment/Condominium,,616 sqft,Yes,"$1,116",R2885034,,Residential,2024,,"506 - 2235 Broadway E, Vancouver, BC",1,1,1,20/05/2024,"$688,000"
790,Apartment/Condominium,,612 sqft,Yes,"$1,503",R2884928,,Residential,2024,,"N402 - 5005 Ash St, Vancouver, BC",1,1,1,20/05/2024,"$919,900"
791,Apartment/Condominium,"$1,977",562 sqft,No,"$1,190",R2885687,,Residential,2019,,"503 - 285 E 10th Ave, Vancouver, BC",1,1,0,20/05/2024,"$668,800"
792,Single Family Residence,"$6,043",1558 sqft,No,"$1,463",R2884751,,Residential,1911,,"4029 Kamloops St, Vancouver, BC",2,4,0,19/05/2024,"$2,280,000"
793,Apartment/Condominium,"$3,059",540 sqft,Yes,"$1,607",R2885443,,Residential,2019,,"3907 - 1283 Howe St, Vancouver, BC",1,1,1,19/05/2024,"$868,000"
794,Apartment/Condominium,"$5,300",1647 sqft,Yes,"$1,335",R2885458,,Residential,2019,,"203 - 375 W 59th Ave, Vancouver, BC",2,3,2,19/05/2024,"$2,199,000"
795,Apartment/Condominium,"$2,200",966 sqft,Yes,$795,R2885086,,Residential,1994,,"PH4 - 4838 Fraser St, Vancouver, BC",1,2,2,19/05/2024,"$768,800"
796,Single Family Residence,"$6,750",2232 sqft,Yes,"$1,187",R2885063,,Residential,2017,,"4297 Elgin St, Vancouver, BC",3,6,1,19/05/2024,"$2,650,000"
797,Single Family Residence,"$14,667",3219 sqft,Yes,"$1,428",R2884577,,Residential,1941,,"1191 W 40th Ave, Vancouver, BC",2,5,2,19/05/2024,"$4,598,000"
798,Apartment/Condominium,"$2,166",1037 sqft,Yes,"$1,473",R2885214,,Residential,2020,,"1002 - 3533 Ross Dr, Vancouver, BC",2,2,1,19/05/2024,"$1,528,000"
799,Apartment/Condominium,"$3,356",1499 sqft,Yes,$650,R2885331,,Residential,1980,,"22 - 1201 Lamey's Mill Rd, Vancouver, BC",1,2,2,19/05/2024,"$975,000"
800,Apartment/Condominium,"$5,611",1414 sqft,Yes,"$1,471",R2884479,,Residential,2006,,"2303 - 1616 Bayshore Dr, Vancouver, BC",2,2,2,16/05/2024,"$2,080,000"
801,Apartment/Condominium,"$2,753",810 sqft,Yes,"$1,219",R2884450,,Residential,2021,,"2002 - 8188 Fraser St, Vancouver, BC",2,2,1,16/05/2024,"$988,000"
802,Single Family Residence,"$36,246",3712 sqft,Yes,"$2,257",R2884192,,Residential,2013,,"4350 Locarno Cres, Vancouver, BC",4,3,2,16/05/2024,"$8,380,000"
803,Single Family Residence,"$9,745",2308 sqft,Yes,"$1,368",R2884274,,Residential,1988,,"3330 W 20th Ave, Vancouver, BC",2,4,3,16/05/2024,"$3,158,000"
804,Multi Family,,1108 sqft,Yes,"$1,713",R2885558,,Residential,2023,,"1136 E 26th Ave, Vancouver, BC",2,2,1,16/05/2024,"$1,899,000"
805,Apartment/Condominium,"$2,592",974 sqft,Yes,"$1,006",R2884495,,Residential,2009,,"806 - 188 Keefer Pl, Vancouver, BC",2,2,1,16/05/2024,"$980,000"
806,Apartment/Condominium,"$1,707",520 sqft,Yes,"$1,332",R2884171,,Residential,2006,,"1009 - 928 Homer St, Vancouver, BC",1,1,1,16/05/2024,"$693,000"
807,Apartment/Condominium,"$1,858",519 sqft,Yes,"$1,319",R2883359,,Residential,2006,,"2615 - 610 Granville St, Vancouver, BC",1,1,1,15/05/2024,"$684,900"
808,Apartment/Condominium,"$18,357",2490 sqft,Yes,"$1,886",R2883871,,Residential,2008,,"503 - 1139 W Cordova St, Vancouver, BC",2,2,2,15/05/2024,"$4,698,000"
809,Apartment/Condominium,"$1,365",439 sqft,No,$990,R2884022,,Residential,1986,,"1103 - 1330 Hornby St, Vancouver, BC",1,0,0,15/05/2024,"$435,000"
810,Single Family Residence,"$6,856",3200 sqft,No,$902,R2883298,,Residential,2021,,"3275 20th Ave E, Vancouver, BC",7,7,1,15/05/2024,"$2,888,000"
811,Townhouse,"$7,363",2268 sqft,Yes,"$1,542",R2884155,,Residential,2005,,"595 Beach Cres, Vancouver, BC",3,3,2,15/05/2024,"$3,498,000"
812,Single Family Residence,"$6,509",1812 sqft,Yes,$871,R2883159,,Residential,1959,,"1344 41 St Ave E, Vancouver, BC",2,6,2,14/05/2024,"$1,580,000"
813,Apartment/Condominium,"$2,266",727 sqft,Yes,"$1,146",R2884131,,Residential,2003,,"703 - 1408 Strathmore Mews, Vancouver, BC",1,2,1,15/05/2024,"$833,333"
814,Single Family Residence,"$8,459",1879 sqft,No,"$1,585",R2884470,,Residential,1931,,"6338 Vine St, Vancouver, BC",1,4,1,15/05/2024,"$2,980,000"
815,Apartment/Condominium,"$3,477",1415 sqft,Yes,$883,R2884105,,Residential,2007,,"PH7 - 618 Abbott St, Vancouver, BC",2,2,1,14/05/2024,"$1,250,000"
816,Apartment/Condominium,"$1,635",483 sqft,No,"$1,302",R2883279,,Residential,2018,,"1109 - 8189 Cambie St, Vancouver, BC",1,1,0,14/05/2024,"$629,000"
817,Apartment/Condominium,"$2,441",664 sqft,Yes,"$1,262",R2883300,,Residential,2014,,"2402 - 1308 Hornby St, Vancouver, BC",1,1,1,14/05/2024,"$838,000"
818,Single Family Residence,"$7,524",2136 sqft,Yes,"$1,638",R2883302,,Residential,1946,,"3346 W 41st Ave, Vancouver, BC",2,2,4,14/05/2024,"$3,500,000"
819,Single Family Residence,"$19,086",5010 sqft,Yes,"$1,117",R2883645,,Residential,1990,,"1289 W 40th Ave, Vancouver, BC",5,6,3,14/05/2024,"$5,600,000"
820,Apartment/Condominium,"$4,633",1232 sqft,Yes,"$1,363",R2883255,,Residential,2009,,"505 - 8 Smithe Mews, Vancouver, BC",2,2,1,14/05/2024,"$1,680,000"
821,Apartment/Condominium,"$2,300",868 sqft,Yes,"$1,023",R2884235,,Residential,1993,,"2405 - 950 Cambie St, Vancouver, BC",2,2,1,14/05/2024,"$888,000"
