,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice
310,Apartment/Condominium,,732 sqft,Yes,"$1,357",R2885777,,Residential,2023,,"3905 - 6511 Sussex Ave, Burnaby, BC",2,2,1,19/05/2024,"$993,900"
311,Apartment/Condominium,,744 sqft,Yes,"$1,385",R2885788,,Residential,2023,,"4208 - 6511 Sussex Ave, Burnaby, BC",2,2,1,19/05/2024,"$1,030,900"
312,Single Family Residence,"$8,152",4605 sqft,Yes,$703,R2883244,,Residential,2006,,"5771 Grant St, Burnaby, BC",5,7,6,14/05/2024,"$3,238,000"
313,Apartment/Condominium,"$2,357",789 sqft,No,"$1,139",R2883536,,Residential,2015,,"2809 - 4688 Kingsway, Burnaby, BC",2,2,1,14/05/2024,"$899,000"
314,Apartment/Condominium,"$4,146",1334 sqft,Yes,"$1,394",R2883523,,Residential,2015,,"3802 - 4688 Kingsway, Burnaby, BC",2,2,2,14/05/2024,"$1,860,000"
315,Multi Family,"$3,229",1244 sqft,Yes,"$1,004",R2883226,,Residential,2002,,"6030 Woodsworth St, Burnaby, BC",2,4,1,14/05/2024,"$1,249,900"
316,Apartment/Condominium,"$1,987",745 sqft,Yes,"$1,206",R2883589,,Residential,2024,,"1407 - 4880 Lougheed Highway, Burnaby, BC",2,2,1,14/05/2024,"$899,000"
317,Apartment/Condominium,"$1,531",598 sqft,Yes,"$1,050",R2883497,,Residential,2007,,"2906 - 7088 18th Ave, Burnaby, BC",1,1,1,14/05/2024,"$628,000"
318,Townhouse,,1081 sqft,Yes,"$1,017",R2883323,,Residential,2024,,"207 - 6085 Irmin St, Burnaby, BC",2,2,1,14/05/2024,"$1,100,000"
319,Apartment/Condominium,"$1,932",893 sqft,Yes,$894,R2883340,,Residential,2012,,"219 - 6888 Royal Oak Ave, Burnaby, BC",2,2,1,14/05/2024,"$798,800"
320,Apartment/Condominium,"$1,692",961 sqft,Yes,$644,R2883419,,Residential,1986,,"201 - 5335 Hastings St, Burnaby, BC",2,2,1,12/05/2024,"$619,500"
321,Apartment/Condominium,"$1,918",588 sqft,Yes,"$1,222",R2883673,,Residential,2018,,"2111 - 4670 Assembly Way, Burnaby, BC",1,1,1,12/05/2024,"$719,000"
322,Apartment/Condominium,"$2,494",885 sqft,Yes,$999,R2882263,,Residential,2018,,"2305 - 6638 Dunblane Ave, Burnaby, BC",2,2,1,12/05/2024,"$884,800"
323,Apartment/Condominium,"$1,984",812 sqft,Yes,"$1,019",R2882030,,Residential,2016,,"411 - 6875 Dunblane Ave, Burnaby, BC",2,2,2,12/05/2024,"$828,000"
324,Apartment/Condominium,"$1,871",924 sqft,Yes,$798,R2881936,,Residential,2021,,"602 - 8940 University Cres, Burnaby, BC",2,2,1,12/05/2024,"$738,000"
325,Single Family Residence,"$5,010",1619 sqft,Yes,"$1,049",R2882285,,Residential,1958,,"6136 Irmin St, Burnaby, BC",1,3,4,12/05/2024,"$1,699,000"
326,Single Family Residence,"$6,921",4525 sqft,Yes,$662,R2882443,,Residential,2009,,"481 Holdom Ave, Burnaby, BC",6,7,2,12/05/2024,"$2,999,900"
327,Apartment/Condominium,"$1,503",695 sqft,Yes,$905,R2881908,,Residential,1993,,"1304 - 4657 Hazel St, Burnaby, BC",1,1,1,12/05/2024,"$629,000"
328,Single Family Residence,"$9,229",3936 sqft,Yes,$812,R2880542,,Residential,2010,,"6509 Leibly Ave, Burnaby, BC",4,6,3,07/05/2024,"$3,199,000"
329,Apartment/Condominium,"$1,796",591 sqft,Yes,"$1,074",R2881107,,Residential,2021,,"1308 - 5311 Goring St, Burnaby, BC",1,1,1,08/05/2024,"$635,000"
330,Apartment/Condominium,,1265 sqft,Yes,"$1,303",R2881372,,Residential,2024,,"4903 - 4880 Lougheed Highway, Burnaby, BC",3,3,2,07/05/2024,"$1,649,000"
331,Townhouse,"$2,516",1250 sqft,Yes,$830,R2881639,,Residential,2004,,"7336 Salisbury Ave, Burnaby, BC",2,3,2,08/05/2024,"$1,038,000"
332,Apartment/Condominium,"$1,263",517 sqft,Yes,$945,R2881691,,Residential,2009,,"205 - 5889 Irmin St, Burnaby, BC",1,1,1,08/05/2024,"$489,000"
333,Apartment/Condominium,"$1,799",582 sqft,Yes,"$1,091",R2880545,,Residential,2021,,"1307 - 5311 Goring St, Burnaby, BC",1,1,1,07/05/2024,"$635,000"
334,Single Family Residence,"$6,049",2812 sqft,Yes,$711,R2881414,,Residential,2000,,"6693 Canada Way, Burnaby, BC",4,9,2,08/05/2024,"$1,999,999"
335,Apartment/Condominium,"$1,573",928 sqft,Yes,"$1,077",R2881435,,Residential,2024,,"1807 - 4433 Alaska St, Burnaby, BC",2,2,1,08/05/2024,"$999,900"
336,Apartment/Condominium,,614 sqft,Yes,"$1,100",R2880424,,Residential,2023,,"615 - 7599 15 Th St, Burnaby, BC",1,1,1,06/05/2024,"$675,900"
337,Townhouse,"$2,193",1100 sqft,Yes,$807,R2880592,,Residential,1992,,"1 - 3701 Thurston St, Burnaby, BC",2,2,2,06/05/2024,"$888,000"
338,Apartment/Condominium,"$2,605",1154 sqft,Yes,$866,R2880311,,Residential,2007,,"2801 - 2345 Madison Ave, Burnaby, BC",2,3,2,06/05/2024,"$999,900"
339,Apartment/Condominium,"$2,774",868 sqft,Yes,"$1,129",R2880136,,Residential,2020,,"4208 - 1888 Gilmore Ave, Burnaby, BC",2,2,1,06/05/2024,"$980,000"
340,Apartment/Condominium,,873 sqft,Yes,"$1,178",R2880140,,Residential,2024,,"2503 - 4880 Lougheed Highway, Burnaby, BC",2,2,0,06/05/2024,"$1,029,000"
341,Apartment/Condominium,"$2,467",1140 sqft,Yes,$832,R2880921,,Residential,2008,,"2603 - 7088 Salisbury Ave, Burnaby, BC",2,2,1,06/05/2024,"$948,800"
342,Townhouse,"$2,459",1284 sqft,Yes,$699,R2880089,,Residential,2021,,"15 - 9278 Slopes Mews, Burnaby, BC",2,3,1,06/05/2024,"$898,000"
343,Townhouse,"$1,807",857 sqft,Yes,"$1,049",R2879794,,Residential,2010,,"11 - 7428 14 Th Ave, Burnaby, BC",2,3,1,06/05/2024,"$899,000"
344,Apartment/Condominium,"$3,421",893 sqft,Yes,"$1,153",R2879709,,Residential,2020,,"1008 - 6700 Dunblane Ave, Burnaby, BC",2,2,1,05/05/2024,"$1,030,000"
345,Apartment/Condominium,"$2,472",966 sqft,Yes,$931,R2879089,,Residential,2017,,"315 - 4468 Dawson St, Burnaby, BC",2,2,2,05/05/2024,"$899,999"
346,Apartment/Condominium,"$1,628",464 sqft,Yes,"$1,400",R2879739,,Residential,2022,,"901 - 6463 Silver Ave, Burnaby, BC",1,1,1,05/05/2024,"$649,999"
347,Apartment/Condominium,"$1,962",823 sqft,Yes,$957,R2879182,,Residential,2015,,"401 - 7727 Royal Oak Ave, Burnaby, BC",2,2,1,05/05/2024,"$788,000"
348,Apartment/Condominium,,893 sqft,Yes,$811,R2880396,,Residential,2020,,"103 - 8940 University Cres, Burnaby, BC",2,2,1,05/05/2024,"$724,999"
349,Single Family Residence,"$5,892",2079 sqft,No,"$1,033",R2880314,,Residential,1956,,"4667 Charlotte Crt, Burnaby, BC",2,5,4,05/05/2024,"$2,149,000"
350,Multi Family,"$4,100",1850 sqft,Yes,$864,R2879639,,Residential,2007,,"7522 1st St, Burnaby, BC",3,4,2,05/05/2024,"$1,599,000"
351,Single Family Residence,"$8,163",3931 sqft,Yes,$872,R2880189,,Residential,2018,,"4758 Gilpin Crt, Burnaby, BC",7,9,6,05/05/2024,"$3,430,000"
352,Apartment/Condominium,"$3,157",1250 sqft,Yes,$959,R2877689,,Residential,2013,,"3002 - 2077 Rosser Ave, Burnaby, BC",2,2,1,30/04/2024,"$1,199,900"
353,Single Family Residence,"$7,574",4131 sqft,Yes,$796,R2877946,,Residential,2019,,"4069 Clinton St, Burnaby, BC",6,8,4,30/04/2024,"$3,288,888"
354,Apartment/Condominium,"$3,766",1675 sqft,Yes,"$1,712",R2877609,,Residential,2010,,"2803 - 4400 Buchanan St, Burnaby, BC",2,2,2,30/04/2024,"$2,869,000"
355,Apartment/Condominium,"$1,684",772 sqft,Yes,$887,R2878128,,Residential,2007,,"1407 - 7063 Hall Ave, Burnaby, BC",1,2,1,30/04/2024,"$684,900"
356,Apartment/Condominium,"$2,343",995 sqft,Yes,$903,R2876646,,Residential,2021,,"208 - 7133 14th Ave, Burnaby, BC",2,3,1,30/04/2024,"$898,888"
357,Apartment/Condominium,"$1,714",615 sqft,Yes,"$1,055",R2877419,,Residential,2014,,"903 - 6658 Dow Ave, Burnaby, BC",1,1,1,30/04/2024,"$648,888"
358,Single Family Residence,"$6,267",2850 sqft,Yes,$799,R2880386,,Residential,1989,,"1556 Cliff Ave, Burnaby, BC",4,4,6,01/05/2024,"$2,278,000"
359,Apartment/Condominium,"$3,047",1203 sqft,Yes,$995,R2878295,,Residential,2018,,"202 - 6638 Dunblane Ave, Burnaby, BC",2,3,1,01/05/2024,"$1,198,000"
360,Single Family Residence,"$20,526",5635 sqft,Yes,"$1,224",R2876391,,Residential,2010,,"8112 Government Rd, Burnaby, BC",3,4,10,28/04/2024,"$6,900,000"
361,Apartment/Condominium,"$1,821",956 sqft,Yes,$698,R2876465,,Residential,2017,,"520 - 9877 University Cres, Burnaby, BC",2,2,1,28/04/2024,"$668,000"
362,Townhouse,"$2,464",1074 sqft,Yes,$883,R2876532,,Residential,2012,,"203 - 3788 Norfolk St, Burnaby, BC",2,2,2,28/04/2024,"$949,000"
363,Apartment/Condominium,"$2,572",945 sqft,Yes,"$1,024",R2876389,,Residential,2014,,"2809 - 6461 Telford Ave, Burnaby, BC",2,2,1,28/04/2024,"$968,000"
364,Apartment/Condominium,"$1,979",596 sqft,Yes,"$1,338",R2876462,,Residential,2022,,"1105 - 6463 Silver Ave, Burnaby, BC",1,1,1,28/04/2024,"$798,000"
365,Apartment/Condominium,"$1,696",694 sqft,Yes,$991,R2876200,,Residential,2008,,"1201 - 4888 Brentwood Dr, Burnaby, BC",1,1,1,28/04/2024,"$688,000"
366,Apartment/Condominium,,545 sqft,Yes,"$1,098",R2876680,,Residential,2024,,"401 - 4890 Lougheed Highway, Burnaby, BC",1,1,0,28/04/2024,"$598,888"
367,Apartment/Condominium,"$1,137",538 sqft,Yes,$834,R2876291,,Residential,2021,,"204 - 9228 Slopes Mews, Burnaby, BC",1,1,1,28/04/2024,"$449,000"
368,Apartment/Condominium,"$1,693",854 sqft,Yes,$736,R2874371,,Residential,2017,,"401 - 9168 Slopes Mews, Burnaby, BC",2,2,1,22/04/2024,"$629,000"
369,Apartment/Condominium,"$1,841",805 sqft,Yes,$904,R2874613,,Residential,2009,,"1405 - 7225 Acorn Ave, Burnaby, BC",2,2,2,23/04/2024,"$728,000"
370,Apartment/Condominium,"$2,570",860 sqft,Yes,"$1,090",R2874819,,Residential,2013,,"4102 - 4880 Bennett St, Burnaby, BC",2,2,1,23/04/2024,"$938,000"
371,Apartment/Condominium,"$1,551",929 sqft,Yes,$570,R2874670,,Residential,1978,,"411 - 7151 Edmonds St, Burnaby, BC",1,2,1,23/04/2024,"$529,900"
372,Apartment/Condominium,,485 sqft,Yes,"$1,356",R2874021,,Residential,2023,,"2710 - 2181 Madison Ave, Burnaby, BC",1,1,1,22/04/2024,"$658,000"
373,Apartment/Condominium,"$1,019",675 sqft,Yes,$740,R2876873,,Residential,1976,,"303 - 3755 Bartlett Crt, Burnaby, BC",1,1,1,22/04/2024,"$499,900"
374,Apartment/Condominium,"$2,091",614 sqft,Yes,"$1,301",R2875017,,Residential,2021,,"1706 - 6699 Dunblane Ave, Burnaby, BC",1,1,1,22/04/2024,"$799,000"
375,Apartment/Condominium,,807 sqft,Yes,$952,R2875296,,Residential,2023,,"502 - 8750 University Cres, Burnaby, BC",2,2,1,23/04/2024,"$769,000"
376,Single Family Residence,"$6,068",1827 sqft,Yes,"$1,258",R2873673,,Residential,1971,,"3345 Cardinal Dr, Burnaby, BC",2,3,2,21/04/2024,"$2,299,000"
377,Apartment/Condominium,"$1,733",553 sqft,Yes,"$1,226",R2875585,,Residential,2014,,"3706 - 6461 Telford Ave, Burnaby, BC",1,1,1,21/04/2024,"$678,000"
378,Apartment/Condominium,"$1,402",518 sqft,Yes,"$1,117",R2873539,,Residential,2015,,"33 - 3728 Thurston St, Burnaby, BC",1,1,1,21/04/2024,"$579,000"
379,Single Family Residence,"$5,227",1660 sqft,No,"$1,024",R2873783,,Residential,1982,,"104 Holdom Ave N, Burnaby, BC",1,3,6,21/04/2024,"$1,699,999"
380,Apartment/Condominium,,834 sqft,Yes,"$1,437",R2873869,,Residential,2024,,"202 - 5535 Hastings St, Burnaby, BC",1,0,1,21/04/2024,"$1,199,000"
381,Apartment/Condominium,"$1,809",534 sqft,Yes,"$1,273",R2875002,,Residential,2021,,"2804 - 4650 Brentwood Blvd, Burnaby, BC",1,1,1,21/04/2024,"$679,900"
382,Apartment/Condominium,"$6,221",2046 sqft,Yes,"$1,607",R2873638,,Residential,2023,,"4907 - 4730 Lougheed Highway, Burnaby, BC",3,4,2,21/04/2024,"$3,288,000"
383,Apartment/Condominium,"$2,548",862 sqft,Yes,"$1,088",R2874925,,Residential,2013,,"3802 - 4880 Bennett St, Burnaby, BC",2,2,1,21/04/2024,"$938,000"
384,Multi Family,"$5,583",1938 sqft,Yes,"$1,082",R2871686,,Residential,2023,,"7327 Ethel Ave, Burnaby, BC",3,4,3,14/04/2024,"$2,098,000"
385,Townhouse,"$1,806",945 sqft,Yes,$729,R2871319,,Residential,2014,,"107 - 9350 University High St, Burnaby, BC",2,2,1,14/04/2024,"$689,000"
386,Apartment/Condominium,,568 sqft,Yes,"$1,191",R2871390,,Residential,2024,,"706 - 4890 Lougheed Highway, Burnaby, BC",1,1,1,14/04/2024,"$677,000"
387,Apartment/Condominium,"$2,547",894 sqft,Yes,"$1,117",R2870725,,Residential,2020,,"1806 - 1955 Alpha Way, Burnaby, BC",2,2,1,14/04/2024,"$998,888"
388,Single Family Residence,"$7,188",3952 sqft,Yes,$835,R2872931,,Residential,2015,,"5507 Portland St, Burnaby, BC",4,5,3,14/04/2024,"$3,300,000"
389,Single Family Residence,,2096 sqft,No,$854,R2872464,,Residential,1959,,"5079 Marine Dr, Burnaby, BC",2,5,3,15/04/2024,"$1,790,000"
390,Apartment/Condominium,"$1,941",577 sqft,Yes,"$1,316",R2871673,,Residential,2021,,"3605 - 4458 Beresford St, Burnaby, BC",1,1,1,14/04/2024,"$759,900"
391,Apartment/Condominium,"$1,376",900 sqft,Yes,$610,R2871104,,Residential,1981,,"301 - 9584 Manchester Dr, Burnaby, BC",1,2,1,14/04/2024,"$549,000"
392,Single Family Residence,,2084 sqft,No,$839,R2869498,,Residential,1963,,"7669 Burgess St, Burnaby, BC",2,4,2,09/04/2024,"$1,749,000"
393,Apartment/Condominium,"$2,713",807 sqft,Yes,"$1,299",R2870522,,Residential,2021,,"3207 - 6080 Mckay Ave, Burnaby, BC",2,2,1,10/04/2024,"$1,049,000"
394,Single Family Residence,"$6,662",6541 sqft,Yes,$458,R2870217,,Residential,1981,,"6160 Lakeview Ave, Burnaby, BC",6,5,5,10/04/2024,"$2,999,000"
395,Apartment/Condominium,"$1,540",491 sqft,Yes,"$1,076",R2868966,,Residential,2015,,"2408 - 2008 Rosser Ave, Burnaby, BC",1,0,1,09/04/2024,"$528,800"
396,Apartment/Condominium,,560 sqft,Yes,"$1,319",R2869356,,Residential,2024,,"3003 - 4890 Lougheed Highway, Burnaby, BC",1,1,1,09/04/2024,"$739,000"
397,Single Family Residence,"$8,637",4754 sqft,Yes,$788,R2869779,,Residential,2019,,"1430 Duthie Ave, Burnaby, BC",7,7,2,10/04/2024,"$3,748,000"
398,Apartment/Condominium,,560 sqft,Yes,"$1,196",R2869069,,Residential,2023,,"505 - 2181 Madison Ave, Burnaby, BC",1,1,1,09/04/2024,"$669,900"
399,Apartment/Condominium,,1265 sqft,Yes,"$1,422",R2869553,,Residential,2024,,"5103 - 4880 Lougheed Highway, Burnaby, BC",3,3,2,09/04/2024,"$1,799,900"
400,Apartment/Condominium,"$2,705",896 sqft,Yes,"$1,326",R2867697,,Residential,2020,,"3508 - 6700 Dunblane Ave, Burnaby, BC",2,2,1,07/04/2024,"$1,188,800"
401,Single Family Residence,"$9,403",4842 sqft,Yes,$640,R2869240,,Residential,1997,,"6589 Kitchener St, Burnaby, BC",6,7,5,07/04/2024,"$3,099,000"
402,Single Family Residence,"$5,800",2904 sqft,No,$778,R2868511,,Residential,1968,,"6211 Service St, Burnaby, BC",2,5,4,07/04/2024,"$2,260,000"
403,Apartment/Condominium,,545 sqft,Yes,"$1,388",R2869571,,Residential,2024,,"1510 - 4890 Lougheed Highway, Burnaby, BC",1,1,1,07/04/2024,"$757,000"
404,Apartment/Condominium,"$3,688",1252 sqft,Yes,"$1,293",R2868816,,Residential,2022,,"4202 - 4720 Lougheed Highway, Burnaby, BC",3,3,1,07/04/2024,"$1,620,000"
405,Multi Family,"$5,184",2120 sqft,Yes,$942,R2868810,,Residential,2014,,"4637 Buxton Crt, Burnaby, BC",3,4,1,07/04/2024,"$1,998,000"
406,Apartment/Condominium,"$1,825",583 sqft,Yes,"$1,164",R2868132,,Residential,2021,,"2603 - 5333 Goring St, Burnaby, BC",1,1,1,07/04/2024,"$679,000"
407,Apartment/Condominium,"$4,027",1147 sqft,Yes,"$1,377",R2865795,,Residential,2020,,"3802 - 6700 Dunblane Ave, Burnaby, BC",2,2,0,02/04/2024,"$1,580,000"
408,Apartment/Condominium,"$1,985",827 sqft,Yes,$941,R2867214,,Residential,2012,,"2509 - 7090 Edmonds St, Burnaby, BC",2,2,1,03/04/2024,"$778,800"
409,Apartment/Condominium,"$1,660",785 sqft,Yes,$826,R2866253,,Residential,2015,,"1203 - 9060 University Cres, Burnaby, BC",2,2,1,02/04/2024,"$649,000"
410,Apartment/Condominium,"$1,058",512 sqft,Yes,$917,R2866663,,Residential,2006,,"702 - 9262 University Cres, Burnaby, BC",1,1,1,02/04/2024,"$469,900"
411,Duplex,"$6,732",4509 sqft,No,$573,R2865715,,Residential Income,1977,,"811 Duthie Ave, Burnaby, BC",4,10,0,02/04/2024,"$2,588,000"
412,Townhouse,"$2,408",1651 sqft,Yes,$623,R2867201,,Residential,1986,,"18 - 9000 Ash Grove Cres, Burnaby, BC",2,3,1,03/04/2024,"$1,030,000"
413,Apartment/Condominium,,868 sqft,Yes,"$1,244",R2866736,,Residential,2024,,"3003 - 4880 Lougheed Highway, Burnaby, BC",2,2,1,03/04/2024,"$1,080,000"
414,Apartment/Condominium,"$2,657",949 sqft,Yes,"$1,125",R2866782,,Residential,2017,,"2103 - 5883 Barker Ave, Burnaby, BC",2,2,1,02/04/2024,"$1,068,000"
415,Apartment/Condominium,"$3,397",1278 sqft,Yes,"$1,291",R2867541,,Residential,2024,,"3906 - 4890 Lougheed Highway, Burnaby, BC",3,3,2,08/04/2024,"$1,650,000"
416,Apartment/Condominium,"$3,707",1212 sqft,Yes,"$1,234",R2863864,,Residential,2021,,"3503 - 6080 Mckay Ave, Burnaby, BC",2,2,2,27/03/2024,"$1,496,666"
417,Apartment/Condominium,"$1,481",545 sqft,Yes,"$1,405",R2864332,,Residential,2024,,"1610 - 4890 Lougheed Highway, Burnaby, BC",1,1,1,31/03/2024,"$766,000"
418,Apartment/Condominium,"$1,673",508 sqft,Yes,"$1,180",R2864152,,Residential,2017,,"2904 - 4900 Lennox Lane, Burnaby, BC",1,1,1,27/03/2024,"$599,900"
419,Apartment/Condominium,,561 sqft,Yes,"$1,318",R2864126,,Residential,2024,,"3303 - 4890 Lougheed Highway, Burnaby, BC",1,1,1,26/03/2024,"$739,900"
420,Multi Family,"$5,508",2133 sqft,No,$975,R2864749,,Residential,2019,,"6425 Balmoral St, Burnaby, BC",3,4,4,28/03/2024,"$2,080,000"
421,Single Family Residence,"$5,861",2733 sqft,Yes,$800,R2864932,,Residential,1968,,"7921 Burnfield Cres, Burnaby, BC",2,6,4,31/03/2024,"$2,188,000"
422,Single Family Residence,"$5,812",3934 sqft,Yes,$607,R2864000,,Residential,1980,,"6060 Marine Dr, Burnaby, BC",3,6,7,26/03/2024,"$2,388,000"
423,Single Family Residence,"$6,912",4652 sqft,Yes,$513,R2861377,,Residential,1958,,"6090 Broadway, Burnaby, BC",8,9,0,18/03/2024,"$2,388,000"
424,Apartment/Condominium,"$3,769",1118 sqft,Yes,"$1,341",R2861551,,Residential,2022,,"4107 - 6000 Mckay Ave, Burnaby, BC",2,3,2,19/03/2024,"$1,499,888"
425,Apartment/Condominium,"$2,350",780 sqft,Yes,"$1,407",R2861691,,Residential,2022,,"3002 - 4711 Hazel St, Burnaby, BC",2,2,1,19/03/2024,"$1,098,000"
426,Single Family Residence,"$9,554",4320 sqft,Yes,$844,R2861688,,Residential,2017,,"5538 Meadedale Dr, Burnaby, BC",5,7,4,19/03/2024,"$3,650,000"
427,Apartment/Condominium,"$1,600",611 sqft,Yes,"$1,047",R2860093,,Residential,2021,,"314 - 6968 Royal Oak Ave, Burnaby, BC",1,1,0,17/03/2024,"$639,800"
428,Apartment/Condominium,"$2,066",862 sqft,Yes,$980,R2861464,,Residential,2006,,"2006 - 4118 Dawson St, Burnaby, BC",2,2,1,18/03/2024,"$845,000"
429,Single Family Residence,"$8,514",4007 sqft,Yes,$895,R2861677,,Residential,2015,,"6257 Dickens St, Burnaby, BC",5,6,2,19/03/2024,"$3,589,000"
430,Single Family Residence,"$5,585",2305 sqft,Yes,"$1,023",R2862374,,Residential,1950,,"3936 Southwood St, Burnaby, BC",2,5,0,18/03/2024,"$2,358,888"
431,Apartment/Condominium,"$1,110",506 sqft,Yes,$885,R2858179,,Residential,2015,,"008 - 9060 University Cres, Burnaby, BC",1,1,1,10/03/2024,"$448,000"
432,Apartment/Condominium,,1132 sqft,Yes,"$1,147",R2857500,,Residential,2024,,"304 - 5535 Hastings St, Burnaby, BC",2,3,0,10/03/2024,"$1,299,000"
433,Single Family Residence,"$4,719",3104 sqft,Yes,$676,R2857960,,Residential,1947,,"7225 Gilley Ave, Burnaby, BC",3,5,0,08/03/2024,"$2,099,800"
434,Single Family Residence,"$5,816",2268 sqft,Yes,$970,R2857648,,Residential,1950,,"4657 Neville St, Burnaby, BC",1,2,1,10/03/2024,"$2,200,000"
435,Apartment/Condominium,"$2,786",850 sqft,Yes,"$1,057",R2859292,,Residential,2022,,"2506 - 6398 Silver Ave, Burnaby, BC",2,2,1,10/03/2024,"$899,000"
436,Apartment/Condominium,"$1,374",588 sqft,Yes,$984,R2858538,,Residential,2009,,"315 - 5889 Irmin St, Burnaby, BC",1,1,1,10/03/2024,"$578,800"
437,Apartment/Condominium,,854 sqft,Yes,"$1,030",R2857181,,Residential,2025,,"202 - 4788 Hastings St, Burnaby, BC",2,2,1,07/03/2024,"$880,000"
438,Single Family Residence,"$6,667",4577 sqft,Yes,$567,R2857872,,Residential,1993,,"9116 Briar Rd, Burnaby, BC",4,8,6,10/03/2024,"$2,599,000"
439,Apartment/Condominium,"$3,298",1099 sqft,Yes,"$1,181",R2854230,,Residential,2022,,"1601 - 6398 Silver Ave, Burnaby, BC",2,3,1,27/02/2024,"$1,299,000"
440,Single Family Residence,"$5,549",1958 sqft,Yes,"$1,132",R2854067,,Residential,1952,,"3737 Kincaid St, Burnaby, BC",2,3,4,27/02/2024,"$2,218,000"
441,Apartment/Condominium,"$1,933",1080 sqft,Yes,$666,R2854583,,Residential,2004,,"004 - 9288 University Cres, Burnaby, BC",2,2,1,28/02/2024,"$719,900"
442,Apartment/Condominium,"$2,238",660 sqft,Yes,"$1,227",R2854122,,Residential,2021,,"1206 - 6699 Dunblane Ave, Burnaby, BC",1,1,1,27/02/2024,"$809,900"
443,Apartment,"$2,141",955 sqft,No,$794,R2853984,,Residential,2009,$1,"3102 - 9888 Cameron St, Burnaby, BC",2,2,1,28/02/2024,"$759,000"
444,Apartment/Condominium,"$2,234",753 sqft,Yes,"$1,192",R2854555,,Residential,2017,,"1709 - 6538 Nelson Ave, Burnaby, BC",2,2,1,27/02/2024,"$898,000"
445,Apartment/Condominium,"$1,688",825 sqft,Yes,$809,R2854859,,Residential,2021,,"506 - 9228 Slopes Mews, Burnaby, BC",2,2,1,29/02/2024,"$668,000"
446,Apartment/Condominium,"$2,058",880 sqft,Yes,$871,R2854784,,Residential,2006,,"1804 - 4178 Dawson St, Burnaby, BC",2,2,1,29/02/2024,"$767,000"
447,Single Family Residence,"$5,434",2276 sqft,No,$790,R2850024,,Residential,1960,,"5565 Eleanor St, Burnaby, BC",3,4,0,12/02/2024,"$1,799,000"
448,Apartment/Condominium,"$2,396",1042 sqft,Yes,$928,R2849260,,Residential,2008,,"1602 - 4808 Hazel St, Burnaby, BC",2,2,1,11/02/2024,"$968,000"
449,Apartment/Condominium,"$1,931",652 sqft,Yes,"$1,208",R2849258,,Residential,2015,,"2610 - 4688 Kingsway, Burnaby, BC",1,1,0,11/02/2024,"$788,000"
450,Multi Family,"$4,557",2085 sqft,Yes,$854,R2850445,,Residential,2015,,"7753 Wedgewood St, Burnaby, BC",4,5,5,14/02/2024,"$1,780,900"
451,Apartment/Condominium,"$2,376",796 sqft,Yes,$998,R2850193,,Residential,2021,,"605 - 2288 Alpha Ave, Burnaby, BC",2,2,0,14/02/2024,"$795,000"
452,Single Family Residence,"$5,603",2541 sqft,Yes,"$1,337",R2847701,,Residential,2014,,"4860 Boundary Rd, Burnaby, BC",5,5,0,15/02/2024,"$3,398,000"
453,Single Family Residence,"$5,439",2454 sqft,No,$855,R2850358,,Residential,1947,,"21 Glynde Ave, Burnaby, BC",2,4,4,13/02/2024,"$2,100,000"
454,Single Family Residence,"$7,189",3907 sqft,Yes,$729,R2849776,,Residential,2024,,"5225 Woodsworth St, Burnaby, BC",5,6,5,13/02/2024,"$2,850,000"
455,Apartment/Condominium,"$2,066",943 sqft,Yes,$793,R2845065,,Residential,2022,,"1302 - 8725 University Cres, Burnaby, BC",2,2,1,28/01/2024,"$748,000"
456,Apartment/Condominium,,894 sqft,Yes,"$1,054",R2844746,,Residential,2024,,"1906 - 7769 Park Cres, Burnaby, BC",2,2,1,25/01/2024,"$942,900"
457,Apartment/Condominium,"$2,292",881 sqft,Yes,"$1,055",R2845017,,Residential,2013,,"2803 - 4880 Bennett St, Burnaby, BC",2,2,2,28/01/2024,"$930,000"
458,Apartment/Condominium,"$2,589",807 sqft,Yes,"$1,151",R2845266,,Residential,2020,,"1406 - 6383 Mckay Ave, Burnaby, BC",2,2,1,28/01/2024,"$929,000"
459,Apartment/Condominium,,809 sqft,Yes,$987,R2844189,,Residential,2023,,"1010 - 8750 University Cres, Burnaby, BC",2,2,1,22/01/2024,"$799,000"
460,Apartment/Condominium,"$189,654",880 sqft,Yes,"$1,054",R2844731,,Residential,2024,,"1805 - 7769 Park Cres, Burnaby, BC",2,2,1,25/01/2024,"$927,900"
461,Single Family Residence,"$8,731",4736 sqft,Yes,$777,R2844713,,Residential,2014,,"6296 Aubrey St, Burnaby, BC",5,6,4,28/01/2024,"$3,680,000"
462,Single Family Residence,"$7,463",5359 sqft,Yes,$522,R2844648,,Residential,1987,,"5843 Carson St, Burnaby, BC",5,7,4,25/01/2024,"$2,798,000"
463,Apartment/Condominium,"$1,789",663 sqft,Yes,"$1,144",R2836433,,Residential,2015,,"310 - 6588 Nelson Ave, Burnaby, BC",1,1,1,05/12/2023,"$759,000"
464,Apartment/Condominium,"$2,354",814 sqft,Yes,"$1,214",R2837389,,Residential,2020,,"701 - 6288 Cassie Ave, Burnaby, BC",2,0,1,10/12/2023,"$988,800"
