beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails,streetAddress,city,neighborhood,postalCode,age,priceToTaxRatio,listingYear,listingMonth,distanceToCenter,distanceToSchool,nearestSchool
12,9,"14103 110 Ave, Surrey, BC, Canada",7190.0,6,9743.0,389.0,2013.0,SingleFamily,2024-05-12,2799888.0,49.202658,-122.8313046,"14103, 110 Avenue, Whalley, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 4R5, Canada",14103 110 Ave,Surrey,City Centre, V3T 4R5,11.0,287.37432002463305,2024,5,4633.836993213606,1213.6439686193335,L.A. Matheson Secondary
1,1,"13728 108 Ave, Surrey, BC, Canada",434.0,1,1562.0,852.0,2012.0,Condo,2024-05-12,369900.0,49.1984616,-122.84212976378517,"Quattro 3, 13728, 108 Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0G1, Canada",13728 108 Ave,Surrey,City Centre, V3T 0G1,12.0,236.81177976952625,2024,5,14497.085617514645,601.0056420757813,Adams Road Elementary
3,2,"18833 70 Ave, Surrey, BC, Canada",1477.0,2,2790.0,693.0,2022.0,Townhouse,2024-05-12,1025000.0,49.1297873,-122.7166567,"70 Avenue, Provinceton, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 9H5, Canada",18833 70 Ave,Surrey,Cloverdale, V3S 9H5,2.0,367.38351254480284,2024,5,2487.858807663544,382.56073230313507,Brookside Elementary
8,4,"13697 Grosvenor Rd, Surrey, BC, Canada",2638.0,2,5893.0,833.0,1940.0,SingleFamily,2024-05-09,2200000.0,49.2007624,-122.8426306,"13697, Grosvenor Road, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0G1, Canada",13697 Grosvenor Rd,Surrey,City Centre, V3T 0G1,84.0,373.3242830476837,2024,5,11042.475815734893,988.5255975368722,Southridge School
3,2,"16169 13 Ave, Surrey, BC, Canada",3115.0,6,5155.0,625.0,1982.0,SingleFamily,2024-05-09,1949000.0,49.0253384,-122.7762272,"13 Avenue, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 4Z5, Canada",16169 13 Ave,Surrey,General Surrey District, V4A 4Z5,42.0,378.0795344325897,2024,5,8910.917966849069,1630.5559795306197,Ocean Cliff Elementary
9,4,"15561 91a Ave, Surrey, BC, Canada",3725.0,2,6275.0,482.0,1990.0,SingleFamily,2024-05-09,1799000.0,49.1694228,-122.7910881,"15561, 91A Avenue, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V3R 9X1, Canada",15561 91a Ave,Surrey,Fleetwood, V3R 9X1,34.0,286.69322709163345,2024,5,14383.458748889636,818.0572249543411,Pacific Heights Elementary
1,1,"13696 100 Ave, Surrey, BC, Canada",544.0,1,1961.0,990.0,2017.0,Condo,2024-05-09,539000.0,49.18394655,-122.84262837786709,"Park Avenue West, 13696, 100 Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0L5, Canada",13696 100 Ave,Surrey,City Centre, V3T 0L5,7.0,274.8597654258032,2024,5,794.5181422596075,622.9507801834078,Surrey Muslim School
4,2,"14834 88a Ave, Surrey, BC, Canada",1917.0,6,4943.0,717.0,1981.0,SingleFamily,2024-05-08,1375000.0,49.1642099,-122.8113765,"14834, 88A Avenue, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V3R 7T3, Canada",14834 88a Ave,Surrey,Fleetwood, V3R 7T3,43.0,278.1711511227999,2024,5,7521.907535216865,418.3086787258294,Hjorth Road Elementary
1,1,"18818 68 Ave, Surrey, BC, Canada",528.0,1,1732.0,946.0,2010.0,Condo,2024-05-08,499999.0,49.1263644,-122.6863355,"68 Avenue, Clayton Heights, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V4N 1N2, Canada",18818 68 Ave,Surrey,Cloverdale, V4N 1N2,14.0,288.68302540415704,2024,5,10814.840089296013,1051.0367166935182,Southridge School
8,4,"6125 175a St, Surrey, BC, Canada",2184.0,4,4798.0,772.0,1977.0,SingleFamily,2024-05-08,1688000.0,49.1135733,-122.7374627,"6125, 175A Street, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 1T9, Canada",6125 175a St,Surrey,Cloverdale, V3S 1T9,47.0,351.8132555231346,2024,5,4151.2425488606905,156.2532016567156,Martha Jane Norris Elementary
5,3,"16678 16 Ave, Surrey, BC, Canada",2516.0,2,3581.0,571.0,2023.0,MultiFamily,2024-05-08,1438888.0,49.0308546,-122.7606162,"16678, 16 Avenue, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 9M4, Canada",16678 16 Ave,Surrey,General Surrey District, V3Z 9M4,1.0,401.8117844177604,2024,5,4367.2599814264695,810.8583604057342,L.A. Matheson Secondary
3,2,"9989 Barnston Dr E, Surrey, BC, Canada",1422.0,2,3126.0,562.0,2013.0,Townhouse,2024-05-08,799900.0,49.1836155,-122.7306272,"Barnston Drive East, Anniedale, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V4N 6J1, Canada",9989 Barnston Dr E,Surrey,Guildford, V4N 6J1,11.0,255.8861164427383,2024,5,3248.4203301666525,420.6845718576755,W E Kinvig Elementary
5,2,"2451 149a St, Surrey, BC, Canada",2433.0,4,5922.0,764.0,1991.0,SingleFamily,2024-05-08,1860000.0,49.0473493,-122.8091412,"2451, 149A Street, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4P 1M8, Canada",2451 149a St,Surrey,General Surrey District, V4P 1M8,33.0,314.08308004052685,2024,5,12623.526043157928,410.58075466891387,Edgewood Elementary
1,1,"13398 104 Ave, Surrey, BC, Canada",576.0,1,1964.0,867.0,2016.0,Condo,2024-05-08,499900.0,49.1916985,-122.7809027,"104 Avenue, Fraser Heights, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V4N 5L2, Canada",13398 104 Ave,Surrey,Guildford, V4N 5L2,8.0,254.5315682281059,2024,5,7551.784769982114,0.0,Hjorth Road Elementary
1,1,"13688 100 Ave, Surrey, BC, Canada",577.0,1,1859.0,823.0,2011.0,Condo,2024-05-07,475000.0,49.18397205,-122.84371296156556,"One Park Place, 13688, 100 Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0H2, Canada",13688 100 Ave,Surrey,City Centre, V3T 0H2,13.0,255.51371705217858,2024,5,5739.4178475867175,470.278828030583,Goldstone Park Elementary
7,6,"14648 68 Ave, Surrey, BC, Canada",3678.0,6,6344.0,458.0,2004.0,SingleFamily,2024-05-07,1688000.0,49.1261926,-122.8164017,"14648, 68 Avenue, Sullivan, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3S 3C3, Canada",14648 68 Ave,Surrey,Newton, V3S 3C3,20.0,266.078184110971,2024,5,4838.730631969903,635.3112367969871,Bonaccord Elementary
3,2,"13322 82b Ave, Surrey, BC, Canada",1400.0,6,5064.0,999.0,1988.0,SingleFamily,2024-05-07,1399800.0,49.1529286,-122.8535197,"13322, 82B Avenue, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 8J9, Canada",13322 82b Ave,Surrey,Newton, V3W 8J9,36.0,276.4218009478673,2024,5,9353.878452918574,281.5743045439766,Bayridge Elementary
5,3,"17278 62a Ave, Surrey, BC, Canada",2251.0,7,4935.0,666.0,1986.0,SingleFamily,2024-05-07,1499900.0,49.1163471,-122.7438168,"17278, 62A Avenue, Surrey Centre, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 1T9, Canada",17278 62a Ave,Surrey,General Surrey District, V3S 1T9,38.0,303.9311043566363,2024,5,703.4555402796346,521.3731684869668,Honour Secondary School
2,1,"1740 Southmere Cres, Surrey, BC, Canada",915.0,1,1678.0,534.0,1980.0,Condo,2024-05-06,489000.0,49.0334765,-122.8075433,"1740, Southmere Crescent, Semiahmoo Town Centre, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 6G0, Canada",1740 Southmere Cres,Surrey,Semiahmoo Town Centre, V4A 6G0,44.0,291.41835518474375,2024,5,2831.024786327485,208.31554952723388,Frank Hurt Secondary
2,2,"13495 Central Ave, Surrey, BC, Canada",1043.0,0,2734.0,671.0,2018.0,Condo,2024-05-06,699900.0,49.1906656,-122.8481878222606,"3 Civic Plaza, 13495, Central Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0K2, Canada",13495 Central Ave,Surrey,City Centre, V3T 0K2,6.0,255.99853694220923,2024,5,4874.8044425392645,642.2670882294836,Bonaccord Elementary
3,1,"13738 67 Ave, Surrey, BC, Canada",1126.0,0,2563.0,599.0,1979.0,Townhouse,2024-05-06,675000.0,49.1237428,-122.8420584,"13738, 67 Avenue, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 4Z4, Canada",13738 67 Ave,Surrey,Newton, V3W 4Z4,45.0,263.36324619586424,2024,5,586.0775591115798,555.131314778766,Queen Elizabeth Secondary
3,2,"12738 66 Ave, Surrey, BC, Canada",1398.0,2,2638.0,571.0,2003.0,Townhouse,2024-05-06,799000.0,49.1226605,-122.8694125,"12738, 66 Avenue, Strawberry Hill, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 4L9, Canada",12738 66 Ave,Surrey,Newton, V3W 4L9,21.0,302.88097043214555,2024,5,4702.43784889211,632.3467658041724,M B Sanford Elementary
2,1,"14855 100 Ave, Surrey, BC, Canada",1150.0,2,2486.0,580.0,2004.0,Townhouse,2024-05-06,668000.0,49.1844081,-122.8115127,"14855, 100 Avenue, Johnston Heights, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V3R 4G7, Canada",14855 100 Ave,Surrey,Guildford, V3R 4G7,20.0,268.70474658085277,2024,5,7029.945286330179,472.370455059621,Sullivan Elementary
2,2,"14225 103a Ave, Surrey, BC, Canada",782.0,2,273.0,826.0,2023.0,Condo,2024-05-06,646000.0,49.1906551,-122.8903852,"103A Avenue, Brownsville, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V3V 0B5, Canada",14225 103a Ave,Surrey,Whalley, V3V 0B5,1.0,2366.3003663003665,2024,5,461.0443417706591,533.8655533722241,Kwantlen Park Secondary
6,4,"18079 70a Ave, Surrey, BC, Canada",3347.0,4,5224.0,522.0,2007.0,SingleFamily,2024-05-06,1750000.0,49.1303918,-122.7220157,"18079, 70A Avenue, Provinceton, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 9H5, Canada",18079 70a Ave,Surrey,Cloverdale, V3S 9H5,17.0,334.9923430321593,2024,5,4006.04421858922,513.6180425988639,North Ridge Elementary
6,4,"8879 141b St, Surrey, BC, Canada",3335.0,6,7096.0,539.0,1989.0,SingleFamily,2024-05-05,1799999.0,49.1642986,-122.8300046,"8879, 141B Street, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V3W 3L5, Canada",8879 141b St,Surrey,Whalley, V3W 3L5,35.0,253.66389515219842,2024,5,11632.432881901066,645.7404783934913,Surrey Centre Elementary
5,3,"16201 Morgan Creek Cres, Surrey, BC, Canada",5057.0,7,8089.0,571.0,1995.0,SingleFamily,2024-05-05,2888000.0,49.0664618,-122.7738568,"16201, Morgan Creek Crescent, Morgan Creek, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 0Y3, Canada",16201 Morgan Creek Cres,Surrey,Morgan Creek, V3Z 0Y3,29.0,357.0280628013351,2024,5,11197.253594932525,614.7317669945854,Southridge School
2,1,"12120 Sullivan St, Surrey, BC, Canada",1209.0,2,5371.0,1488.0,1950.0,SingleFamily,2024-05-05,1799000.0,49.0560965,-122.8860775,"12120, Sullivan Street, Crescent Beach, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 2Z8, Canada",12120 Sullivan St,Surrey,General Surrey District, V4A 2Z8,74.0,334.9469372556321,2024,5,4644.983110503719,453.90856037968797,North Ridge Elementary
5,4,"17377 28a Ave, Surrey, BC, Canada",4463.0,6,10132.0,894.0,1983.0,SingleFamily,2024-05-05,3990000.0,49.0538105,-122.741316,"17377, 28A Avenue, Grandview, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 0A4, Canada",17377 28a Ave,Surrey,Grandview, V3Z 0A4,41.0,393.8018160284248,2024,5,5553.323402898631,413.97140814455673,Colebrook Elementary
2,2,"13958 108 Ave, Surrey, BC, Canada",760.0,1,1946.0,762.0,2008.0,Townhouse,2024-05-05,579800.0,49.1989726,-122.8514694,"108 Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0G4, Canada",13958 108 Ave,Surrey,City Centre, V3T 0G4,16.0,297.9445015416238,2024,5,12701.092803881354,187.47511586029168,Earl Marriott Secondary
3,2,"15910 100a Ave, Surrey, BC, Canada",2310.0,5,4860.0,649.0,1981.0,SingleFamily,2024-05-05,1499898.0,49.1847628,-122.7811279,"15910, 100A Avenue, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V4N 5L2, Canada",15910 100a Ave,Surrey,Guildford, V4N 5L2,43.0,308.62098765432097,2024,5,9797.344937263793,630.174561923346,A J McLellan Elementary
4,3,"16118 40 Ave, Surrey, BC, Canada",4000.0,6,17187.0,1374.0,1995.0,SingleFamily,2024-05-02,5499000.0,49.067885,-122.7759051,"16118, 40 Avenue, Morgan Creek, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 0L1, Canada",16118 40 Ave,Surrey,Morgan Creek, V3Z 0L1,29.0,319.95112585093386,2024,5,1915.4529922096528,329.64998303054887,Lena Shaw Elementary
6,5,"12973 66 Ave, Surrey, BC, Canada",2994.0,4,5692.0,500.0,1980.0,SingleFamily,2024-05-02,1499000.0,49.1230915,-122.8629025,"12973, 66 Avenue, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 4L9, Canada",12973 66 Ave,Surrey,Newton, V3W 4L9,44.0,263.35207308503163,2024,5,5517.943360525459,343.2337165976767,Berkshire Park Elementary
6,6,"8485 120a St, Surrey, BC, Canada",4082.0,4,4993.0,526.0,2023.0,SingleFamily,2024-05-04,2149999.0,49.1855779,-122.8880355,"120A Street, Brownsville, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V3V 7L8, Canada",8485 120a St,Surrey,Whalley, V3V 7L8,1.0,430.60264370118165,2024,5,8763.428627631693,263.84138099747076,Walnut Road Elementary
9,6,"13166 73 Ave, Surrey, BC, Canada",4030.0,8,6391.0,446.0,1990.0,SingleFamily,2024-05-01,1799000.0,49.1353894,-122.8574955,"13166, 73 Avenue, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 1H8, Canada",13166 73 Ave,Surrey,Newton, V3W 1H8,34.0,281.4895947426068,2024,5,5978.148243800583,932.9547721691683,Coyote Creek Elementary
5,5,"12676 25 Ave, Surrey, BC, Canada",4456.0,8,6760.0,650.0,2024.0,SingleFamily,2024-04-30,2899000.0,49.0474778,-122.7639605,"25 Avenue, Grandview, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 0V6, Canada",12676 25 Ave,Surrey,Grandview, V3Z 0V6,0.0,428.84615384615387,2024,4,13672.588124269867,746.2555870091118,Edgewood Elementary
1,1,"13318 104 Ave, Surrey, BC, Canada",474.0,1,1964.0,968.0,2021.0,Condo,2024-04-30,459000.0,49.1916985,-122.7809027,"104 Avenue, Fraser Heights, Guildford, Surrey, Metro Vancouver Regional District, British Columbia, V4N 5L2, Canada",13318 104 Ave,Surrey,Guildford, V4N 5L2,3.0,233.70672097759675,2024,4,12405.01293927636,750.1460432769622,Edgewood Elementary
5,4,"6105 145a St, Surrey, BC, Canada",3627.0,4,6026.0,510.0,2023.0,SingleFamily,2024-04-29,1849800.0,49.109005,-122.8190014,"145A Street, Sullivan, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3S 3A1, Canada",6105 145a St,Surrey,Newton, V3S 3A1,1.0,306.9697975439761,2024,4,12618.72756777798,312.5851064713628,George Greenaway Elementary
2,1,"15022 92 Ave, Surrey, BC, Canada",800.0,3,6444.0,4187.0,1954.0,SingleFamily,2024-04-29,3349900.0,49.1698648,-122.8062266,"15022, 92 Avenue, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V3R 5V7, Canada",15022 92 Ave,Surrey,Fleetwood, V3R 5V7,70.0,519.8479205462446,2024,4,18124.457092433528,480.27132636964086,Latimer Road Elementary
2,2,"14309 19a Ave, Surrey, BC, Canada",1200.0,2,5001.0,1265.0,1986.0,SingleFamily,2024-04-29,1519000.0,49.0373908,-122.8260886,"14309, 19A Avenue, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 8J1, Canada",14309 19a Ave,Surrey,General Surrey District, V4A 8J1,38.0,303.73925214957006,2024,4,703.4555402796346,521.3731684869668,Honour Secondary School
2,2,"13696 100 Ave, Surrey, BC, Canada",857.0,1,2725.0,908.0,2017.0,Condo,2024-04-29,779000.0,49.18394655,-122.84262837786709,"Park Avenue West, 13696, 100 Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0L5, Canada",13696 100 Ave,Surrey,City Centre, V3T 0L5,7.0,285.8715596330275,2024,4,9882.353081720954,259.5674960878481,Semiahmoo Secondary
4,3,"13886 78 Ave, Surrey, BC, Canada",2404.0,5,5014.0,644.0,1974.0,SingleFamily,2024-04-29,1549000.0,49.1443912,-122.8378242,"13886, 78 Avenue, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 0H9, Canada",13886 78 Ave,Surrey,Newton, V3W 0H9,50.0,308.9349820502593,2024,4,3852.0071183242444,852.858455768293,Henry Bose Elementary
3,2,"15032 92 Ave, Surrey, BC, Canada",1804.0,6,6504.0,1856.0,1957.0,SingleFamily,2024-04-29,3349900.0,49.169831,-122.8058987,"15032, 92 Avenue, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V3R 5V7, Canada",15032 92 Ave,Surrey,Fleetwood, V3R 5V7,67.0,515.0522755227553,2024,4,10735.216481745545,93.59190378859763,Guildford Learning Centre
1,1,"13615 Fraser Highway, Surrey, BC, Canada",501.0,1,1866.0,997.0,2021.0,Condo,2024-04-28,499900.0,49.1809336,-122.84455510010504,"Hub One, 13615, Fraser Highway, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V4A 9C4, Canada",13615 Fraser Highway,Surrey,City Centre, V4A 9C4,3.0,267.89924973204717,2024,4,1138.2721077241813,194.06704451357905,Surrey Muslim School
2,2,"18777 68a Ave, Surrey, BC, Canada",1205.0,2,2944.0,634.0,2009.0,Townhouse,2024-04-28,764900.0,49.1271834,-122.821485,"68A Avenue, Sullivan, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3S 3C3, Canada",18777 68a Ave,Surrey,Newton, V3S 3C3,15.0,259.8165760869565,2024,4,15955.727879860357,337.3967245842708,Don Christian Elementary
3,2,"15151 Edmund Dr, Surrey, BC, Canada",1527.0,2,3074.0,621.0,2021.0,Townhouse,2024-04-28,949000.0,49.1063229,-122.8029968,"Edmund Drive, Sullivan, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3S 9A0, Canada",15151 Edmund Dr,Surrey,Newton, V3S 9A0,3.0,308.71828236824985,2024,4,12623.526043157928,410.58075466891387,Edgewood Elementary
0,1,"13350 Central Ave, Surrey, BC, Canada",337.0,0,1593.0,1154.0,2023.0,Condo,2024-04-28,389000.0,49.190149,-122.852487,"13350, Central Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0N2, Canada",13350 Central Ave,Surrey,City Centre, V3T 0N2,1.0,244.19334588826115,2024,4,5978.148243800583,932.9547721691683,Coyote Creek Elementary
4,2,"6483 King George Blvd, Surrey, BC, Canada",1792.0,4,4694.0,1394.0,1986.0,SingleFamily,2024-04-28,2499000.0,49.1205772,-122.8458432,"6483, King George Boulevard, Panorama Ridge, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 4Z3, Canada",6483 King George Blvd,Surrey,Newton, V3W 4Z3,38.0,532.3817639539839,2024,4,10428.812028744258,364.53319051320454,Guildford Learning Centre
4,3,"16930 58a Ave, Surrey, BC, Canada",3388.0,6,5343.0,529.0,1994.0,SingleFamily,2024-04-25,1795000.0,49.1086184,-122.7531041,"16930, 58A Avenue, Surrey Centre, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 0Z2, Canada",16930 58a Ave,Surrey,General Surrey District, V3S 0Z2,30.0,335.95358412876664,2024,4,15041.486814260645,569.5128859272058,Lord Tweedsmuir Secondary
1,1,"15918 26 Ave, Surrey, BC, Canada",650.0,1,1877.0,838.0,2009.0,Condo,2024-04-25,545000.0,49.0489256,-122.7812434,"15918, 26 Avenue, Sunnyside, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 8L3, Canada",15918 26 Ave,Surrey,Sunnyside, V3Z 8L3,15.0,290.35695258391047,2024,4,9735.68992572666,539.414589136828,Ocean Cliff Elementary
8,6,"17246 59 Ave, Surrey, BC, Canada",4442.0,0,5632.0,528.0,2023.0,SingleFamily,2024-04-24,2349000.0,49.109978,-122.8456558,"59 Avenue, Panorama Ridge, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3X 1G1, Canada",17246 59 Ave,Surrey,Newton, V3X 1G1,1.0,417.08096590909093,2024,4,10396.486650005014,624.5020051818184,Guildford Learning Centre
4,2,"12686 56 Ave, Surrey, BC, Canada",1635.0,0,6528.0,1422.0,1940.0,SingleFamily,2024-04-24,2325000.0,49.1042936,-122.8709267,"12686, 56 Avenue, Colebrook, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V4E 1A6, Canada",12686 56 Ave,Surrey,Newton, V4E 1A6,84.0,356.15808823529414,2024,4,8734.951301762836,595.0962922452621,Georges Vanier Elementary
0,0,"16051 16 Ave, Surrey, BC, Canada",2100.0,8,5519.0,2327.0,1999.0,SingleFamily,2024-04-24,4888000.0,49.0311088,-122.7717468,"16 Avenue, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 1S7, Canada",16051 16 Ave,Surrey,General Surrey District, V4A 1S7,25.0,885.6676934227215,2024,4,1552.7612483010496,307.98047450087194,K B Woodward Elementary
2,2,"16388 64 Ave, Surrey, BC, Canada",1073.0,2,2573.0,790.0,2015.0,Condo,2024-04-23,848500.0,49.1173205,-122.7690980800034,"16388, 64 Avenue, Surrey Centre, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 3T6, Canada",16388 64 Ave,Surrey,General Surrey District, V3S 3T6,9.0,329.7706956859697,2024,4,12755.21737839334,186.23854825159995,Earl Marriott Secondary
2,1,"13685 102 Ave, Surrey, BC, Canada",678.0,1,2398.0,1030.0,2022.0,Condo,2024-04-23,698999.0,49.1873503,-122.8315419,"102 Avenue, Whalley, Surrey, Metro Vancouver Regional District, British Columbia, V3T 5W2, Canada",13685 102 Ave,Surrey,Whalley, V3T 5W2,2.0,291.49249374478734,2024,4,5291.882459211691,725.6970945703126,Chimney Hill Elementary
9,8,"6143 152a St, Surrey, BC, Canada",6642.0,0,9195.0,526.0,2021.0,SingleFamily,2024-04-23,3499000.0,49.1735599,-122.7996613,"152A Street, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V3R 9B9, Canada",6143 152a St,Surrey,Fleetwood, V3R 9B9,3.0,380.53289831430124,2024,4,9262.304605407848,748.2382024017953,Surrey Christian School
2,1,"16233 83 Ave, Surrey, BC, Canada",1140.0,2,2927.0,701.0,2006.0,Townhouse,2024-04-23,799900.0,49.1540564,-122.7719744,"16233, 83 Avenue, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V4N 0N2, Canada",16233 83 Ave,Surrey,Fleetwood, V4N 0N2,18.0,273.2832251451999,2024,4,13969.327629489291,437.7121777133292,Cloverdale Traditional
4,2,"15235 Sitka Dr, Surrey, BC, Canada",1576.0,2,2861.0,634.0,2022.0,Townhouse,2024-04-23,999999.0,49.1465918,-122.7996137,"15235, Sitka Drive, Fleetwood, Surrey, Metro Vancouver Regional District, British Columbia, V3S 8K1, Canada",15235 Sitka Dr,Surrey,Fleetwood, V3S 8K1,2.0,349.5277874868927,2024,4,18124.457092433528,480.27132636964086,Latimer Road Elementary
5,3,"16726 16 Ave, Surrey, BC, Canada",2516.0,2,3627.0,571.0,2023.0,MultiFamily,2024-04-23,1438888.0,49.0308497,-122.7594189,"16726, 16 Avenue, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 9M4, Canada",16726 16 Ave,Surrey,General Surrey District, V3Z 9M4,1.0,396.7157430383237,2024,4,3373.5356706168895,69.54257370686338,Khalsa School Old Yale Road
7,6,"2908 165b St, Surrey, BC, Canada",5678.0,6,9771.0,528.0,2020.0,SingleFamily,2024-04-22,2999000.0,49.0547368,-122.7631625,"2908, 165B Street, Grandview, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V3Z 0A4, Canada",2908 165b St,Surrey,Grandview, V3Z 0A4,4.0,306.92866646197933,2024,4,7551.784769982114,0.0,Hjorth Road Elementary
9,6,"17371 64 Ave, Surrey, BC, Canada",3829.0,6,6087.0,539.0,2010.0,SingleFamily,2024-04-22,2064000.0,49.1190716,-122.7413713,"17371, 64 Avenue, Surrey Centre, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 4E7, Canada",17371 64 Ave,Surrey,General Surrey District, V3S 4E7,14.0,339.08329226219814,2024,4,10199.441557765027,262.5399092611695,White Rock Christian Academy
3,2,"19097 64 Ave, Surrey, BC, Canada",1465.0,2,3046.0,593.0,2015.0,Townhouse,2024-04-22,869900.0,49.1194436,-122.689895,"64 Avenue, Cloverdale, Surrey, Metro Vancouver Regional District, British Columbia, V3S 6K6, Canada",19097 64 Ave,Surrey,Cloverdale, V3S 6K6,9.0,285.5876559422193,2024,4,9797.244918525885,673.9229237079086,Laronde Elementary
2,1,"13696 100 Ave, Surrey, BC, Canada",649.0,1,2232.0,876.0,2017.0,Condo,2024-04-22,569000.0,49.18394655,-122.84262837786709,"Park Avenue West, 13696, 100 Avenue, City Centre, Surrey, Metro Vancouver Regional District, British Columbia, V3T 0L5, Canada",13696 100 Ave,Surrey,City Centre, V3T 0L5,7.0,254.92831541218638,2024,4,8766.622243617017,240.69718180538413,Walnut Road Elementary
5,4,"1983 148a St, Surrey, BC, Canada",2254.0,4,5144.0,798.0,1981.0,SingleFamily,2024-04-22,1799000.0,49.0382123,-122.8112018,"1983, 148A Street, Semiahmoo Town Centre, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 9E3, Canada",1983 148a St,Surrey,Semiahmoo Town Centre, V4A 9E3,43.0,349.72783825816487,2024,4,12537.778797523893,282.3823630476984,Earl Marriott Secondary
3,1,"13644 67 Ave, Surrey, BC, Canada",1145.0,0,2563.0,620.0,1980.0,Townhouse,2024-04-22,710000.0,49.1237381,-122.8432052,"13644, 67 Avenue, Newton, Surrey, Metro Vancouver Regional District, British Columbia, V3W 4Z4, Canada",13644 67 Ave,Surrey,Newton, V3W 4Z4,44.0,277.01911822083497,2024,4,15085.233830302004,300.3420455750587,Adams Road Elementary
2,2,"15265 17a Ave, Surrey, BC, Canada",826.0,2,2007.0,700.0,2004.0,Condo,2024-04-21,579000.0,49.0339595,-122.7991803,"15265, 17A Avenue, Semiahmoo Town Centre, South Surrey, Surrey, Metro Vancouver Regional District, British Columbia, V4A 4N3, Canada",15265 17a Ave,Surrey,Semiahmoo Town Centre, V4A 4N3,20.0,288.49028400597905,2024,4,703.4555402796346,521.3731684869668,Honour Secondary School
