,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice
313,Apartment/Condominium,"$1,997",859 sqft,Yes,$902,R2874677,,Residential,2007,,"1105 - 7535 Alderbridge Way, Richmond, BC",2,2,1,23/04/2024,"$775,000"
314,Apartment/Condominium,"$2,587",1290 sqft,Yes,$735,R2874611,,Residential,2005,,"3401 - 5119 Garden City Rd, Richmond, BC",2,3,3,23/04/2024,"$949,000"
315,Single Family Residence,,4554 sqft,Yes,$687,R2875095,,Residential,2024,,"12260 Flury Dr, Richmond, BC",6,8,5,23/04/2024,"$3,129,000"
316,Single Family Residence,"$4,300",2289 sqft,Yes,"$1,174",R2875301,,Residential,2024,,"3275 Broadway St, Richmond, BC",4,4,4,23/04/2024,"$2,688,000"
317,Apartment/Condominium,"$1,671",957 sqft,Yes,$708,R2875235,,Residential,1992,,"204 - 7800 St. Albans Rd, Richmond, BC",2,2,2,24/04/2024,"$678,000"
318,Townhouse,"$2,239",1412 sqft,Yes,"$1,067",R2875350,,Residential,2024,,"25 - 7580 No. 1 Rd, Richmond, BC",3,3,2,23/04/2024,"$1,508,000"
319,Apartment/Condominium,"$3,670",1425 sqft,Yes,$807,R2873791,,Residential,2013,,"402 - 5177 Brighouse Way, Richmond, BC",2,2,2,21/04/2024,"$1,150,000"
320,Single Family Residence,"$4,773",3018 sqft,Yes,$625,R2875136,,Residential,1996,,"3711 Scratchley Cres, Richmond, BC",4,6,4,21/04/2024,"$1,888,000"
321,Single Family Residence,"$4,942",2310 sqft,Yes,"$1,068",R2873690,,Residential,2023,,"11180 Barkentine Pl, Richmond, BC",4,5,4,21/04/2024,"$2,468,000"
322,Single Family Residence,"$5,355",2211 sqft,Yes,$953,R2874800,,Residential,1998,,"6991 Robson Dr, Richmond, BC",2,4,2,21/04/2024,"$2,108,000"
323,Apartment/Condominium,"$2,576",1063 sqft,Yes,$809,R2873239,,Residential,2008,,"1801 - 8288 Lansdowne Rd, Richmond, BC",2,2,2,21/04/2024,"$860,000"
324,Single Family Residence,"$10,764",3683 sqft,Yes,"$1,162",R2873848,,Residential,2022,,"7531 Chelsea Rd, Richmond, BC",6,6,6,21/04/2024,"$4,280,000"
325,Single Family Residence,"$10,759",3828 sqft,Yes,$990,R2873523,,Residential,2012,,"8511 Sunnywood Dr, Richmond, BC",5,5,3,21/04/2024,"$3,790,000"
326,Apartment/Condominium,"$2,707",926 sqft,Yes,"$1,042",R2873526,,Residential,2017,,"1517 - 8988 Patterson Rd, Richmond, BC",2,2,1,21/04/2024,"$965,000"
327,Single Family Residence,,3360 sqft,Yes,$978,R2871873,,Residential,2024,,"7580 Lancing Pl, Richmond, BC",5,7,2,16/04/2024,"$3,288,000"
328,Apartment/Condominium,"$2,759",921 sqft,Yes,"$1,048",R2872664,,Residential,2022,,"805 - 6833 Buswell St, Richmond, BC",2,2,1,17/04/2024,"$965,800"
329,Single Family Residence,"$7,931",4071 sqft,Yes,$682,R2872742,,Residential,1995,,"4840 Pendlebury Rd, Richmond, BC",4,4,3,17/04/2024,"$2,780,000"
330,Single Family Residence,"$4,592",1798 sqft,Yes,$983,R2872563,,Residential,1985,,"6220 Lynas Lane, Richmond, BC",2,3,4,16/04/2024,"$1,768,000"
331,Apartment/Condominium,"$2,820",947 sqft,Yes,"$1,050",R2872668,,Residential,2022,,"906 - 6833 Buswell St, Richmond, BC",2,2,1,17/04/2024,"$994,800"
332,Townhouse,"$2,469",1312 sqft,No,$800,R2872649,,Residential,1986,,"7 - 10980 No 2 Rd, Richmond, BC",2,3,2,17/04/2024,"$1,050,000"
333,Apartment/Condominium,"$1,773",755 sqft,Yes,"$1,056",R2872166,,Residential,2022,,"604 - 5766 Gilbert Rd, Richmond, BC",1,2,1,16/04/2024,"$798,000"
334,Single Family Residence,,4355 sqft,Yes,$892,R2871861,,Residential,2024,,"7600 Lancing Pl, Richmond, BC",5,5,8,16/04/2024,"$3,888,000"
335,Single Family Residence,"$5,268",2936 sqft,Yes,$708,R2870148,,Residential,1988,,"5151 Bunting Ave, Richmond, BC",4,5,4,11/04/2024,"$2,080,000"
336,Single Family Residence,"$3,443",1524 sqft,Yes,"$1,114",R2871571,,Residential,1983,,"10740 Alexis Crt, Richmond, BC",2,3,2,14/04/2024,"$1,699,000"
337,Single Family Residence,"$6,452",3050 sqft,Yes,"$1,146",R2870679,,Residential,2023,,"6699 Azure Rd, Richmond, BC",5,5,5,14/04/2024,"$3,498,000"
338,Townhouse,"$4,604",2031 sqft,Yes,$886,R2870920,,Residential,2017,,"73 - 10388 No. 2 Rd, Richmond, BC",4,4,3,14/04/2024,"$1,799,900"
339,Apartment/Condominium,"$2,293",987 sqft,Yes,$774,R2870547,,Residential,2016,,"120 - 5311 Cedarbridge Way, Richmond, BC",2,2,2,14/04/2024,"$764,900"
340,Single Family Residence,"$6,228",2797 sqft,Yes,$857,R2870758,,Residential,1997,,"6200 Garrison Crt, Richmond, BC",3,5,4,14/04/2024,"$2,399,000"
341,Single Family Residence,"$5,092",1400 sqft,No,"$1,285",R2870032,,Residential,1963,,"6280 Azure Rd, Richmond, BC",1,3,3,11/04/2024,"$1,800,000"
342,Single Family Residence,"$8,050",3191 sqft,Yes,$902,R2870769,,Residential,2015,,"6571 Lynas Lane, Richmond, BC",5,5,4,13/04/2024,"$2,880,000"
343,Apartment/Condominium,"$2,128",1260 sqft,No,$626,R2869410,,Residential,1991,,"802 - 8811 Lansdowne Rd, Richmond, BC",2,2,1,08/04/2024,"$789,000"
344,Single Family Residence,"$1,284",3240 sqft,Yes,"$1,527",R2867328,,Residential,1978,,"8271 No. 6 Rd, Richmond, BC",4,5,2,08/04/2024,"$4,950,000"
345,Single Family Residence,"$3,935",1838 sqft,Yes,$914,R2868069,,Residential,1983,,"12366 Greenland Dr, Richmond, BC",2,4,2,07/04/2024,"$1,680,000"
346,Apartment/Condominium,"$3,338",2409 sqft,Yes,$814,R2868554,,Residential,1992,,"1603 - 8811 Lansdowne Rd, Richmond, BC",3,3,2,07/04/2024,"$1,962,000"
347,Apartment/Condominium,"$1,834",785 sqft,Yes,$890,R2868467,,Residential,2011,,"215 - 9399 Tomicki Ave, Richmond, BC",1,2,1,07/04/2024,"$699,000"
348,Single Family Residence,"$9,021",4365 sqft,Yes,$913,R2868480,,Residential,2018,,"5071 Blundell Rd, Richmond, BC",6,5,6,07/04/2024,"$3,988,000"
349,Apartment/Condominium,"$2,541",823 sqft,Yes,"$1,176",R2868126,,Residential,2020,,"1789 - 3311 Ketcheson Rd, Richmond, BC",2,2,1,07/04/2024,"$968,000"
350,Apartment/Condominium,"$1,194",659 sqft,Yes,$664,R2868582,,Residential,1995,,"106 - 3051 Airey Dr, Richmond, BC",1,1,1,08/04/2024,"$438,000"
351,Single Family Residence,"$6,674",3497 sqft,Yes,$814,R2867208,,Residential,2024,,"10391 Seacote Rd, Richmond, BC",4,5,4,04/04/2024,"$2,849,000"
352,Single Family Residence,"$5,457",1571 sqft,Yes,"$1,451",R2867227,,Residential,1985,,"7231 Lucas Rd, Richmond, BC",2,3,4,04/04/2024,"$2,280,000"
353,Single Family Residence,"$7,934",4370 sqft,Yes,$659,R2866875,,Residential,1986,,"7371 Sunnymede Cres, Richmond, BC",3,4,4,04/04/2024,"$2,880,000"
354,Apartment/Condominium,"$1,633",686 sqft,Yes,$801,R2866388,,Residential,2004,,"1227 - 5133 Garden City Rd, Richmond, BC",1,1,1,02/04/2024,"$549,999"
355,Townhouse,"$2,861",1092 sqft,Yes,$978,R2865987,,Residential,2015,,"21 - 7338 Gollner Ave, Richmond, BC",2,2,1,02/04/2024,"$1,068,000"
356,Single Family Residence,"$5,946",2362 sqft,Yes,$884,R2866694,,Residential,1999,,"4931 Branscombe Crt, Richmond, BC",3,5,0,03/04/2024,"$2,090,000"
357,Single Family Residence,"$5,291",3649 sqft,Yes,"$1,093",R2865868,,Residential,2024,,"9851 Parsons Rd, Richmond, BC",5,5,4,02/04/2024,"$3,988,800"
358,Apartment/Condominium,"$4,837",1772 sqft,Yes,"$1,128",R2866208,,Residential,2017,,"1901 - 3233 Ketcheson Rd, Richmond, BC",3,3,2,02/04/2024,"$1,999,000"
359,Single Family Residence,"$6,036",1926 sqft,Yes,"$1,168",R2864139,,Residential,1976,,"7180 Schaefer Ave, Richmond, BC",2,3,5,27/03/2024,"$2,250,000"
360,Apartment/Condominium,"$1,735",722 sqft,Yes,$897,R2863837,,Residential,2008,,"1005 - 6333 Katsura St, Richmond, BC",1,1,1,27/03/2024,"$648,000"
361,Single Family Residence,"$4,935",2798 sqft,No,"$1,152",R2863608,,Residential,1976,,"4491 Boundary Rd, Richmond, BC",3,4,10,25/03/2024,"$3,225,000"
362,Townhouse,"$5,550",1713 sqft,Yes,"$1,394",R2863971,,Residential,2021,,"103 - 6688 Pearson Way, Richmond, BC",3,3,4,26/03/2024,"$2,388,000"
363,Single Family Residence,"$6,700",3281 sqft,Yes,$789,R2863952,,Residential,1992,,"5604 Cornwall Dr, Richmond, BC",3,7,0,26/03/2024,"$2,590,000"
364,Apartment/Condominium,"$1,935",554 sqft,Yes,"$1,061",R2863712,,Residential,2022,,"1110 - 5788 Gilbert Rd, Richmond, BC",1,1,1,26/03/2024,"$588,000"
365,Apartment/Condominium,"$2,520",760 sqft,Yes,"$1,182",R2863594,,Residential,2022,,"910 - 5788 Gilbert Rd, Richmond, BC",2,2,1,26/03/2024,"$899,000"
366,Single Family Residence,"$4,320",2136 sqft,No,$790,R2863476,,Residential,1973,,"5871 Goldeneye Pl, Richmond, BC",2,3,2,27/03/2024,"$1,688,888"
367,Single Family Residence,"$6,060",2294 sqft,Yes,"$1,045",R2860872,,Residential,1999,,"6220 Richards Dr, Richmond, BC",3,4,2,17/03/2024,"$2,399,000"
368,Apartment/Condominium,,1728 sqft,Yes,"$1,840",R2861444,,Residential,2023,,"602 - 6833 Pearson Way, Richmond, BC",3,3,2,19/03/2024,"$3,180,000"
369,Townhouse,"$2,541",1555 sqft,Yes,$764,R2860279,,Residential,1994,,"19 - 8711 Jones Rd, Richmond, BC",2,4,2,17/03/2024,"$1,188,888"
370,Apartment/Condominium,"$1,994",1114 sqft,Yes,$725,R2861244,,Residential,1995,,"805 - 8248 Lansdowne Rd, Richmond, BC",2,2,2,18/03/2024,"$808,000"
371,Single Family Residence,"$9,622",3300 sqft,Yes,"$1,087",R2862243,,Residential,2016,,"10200 Bamberton Dr, Richmond, BC",5,4,6,20/03/2024,"$3,590,000"
372,Single Family Residence,"$8,237",4687 sqft,Yes,"$1,000",R2862211,,Residential,2024,,"4208 Candlewood Dr, Richmond, BC",5,5,4,20/03/2024,"$4,690,000"
373,Apartment/Condominium,"$3,068",931 sqft,Yes,"$1,147",R2861814,,Residential,2022,,"1012 - 8133 Cook Rd, Richmond, BC",2,1,1,20/03/2024,"$1,068,000"
374,Single Family Residence,"$5,950",1660 sqft,No,"$1,313",R2862614,,Residential,1953,,"10131 Granville Ave, Richmond, BC",2,4,6,19/03/2024,"$2,180,000"
375,Single Family Residence,"$4,962",2140 sqft,No,"$1,635",R2858617,,Residential,1956,,"4531 Boundary Rd, Richmond, BC",2,4,10,10/03/2024,"$3,500,000"
376,Single Family Residence,"$5,559",3383 sqft,Yes,$675,R2858605,,Residential,1990,,"3817 Mckay Pl, Richmond, BC",4,6,6,10/03/2024,"$2,286,000"
377,Apartment/Condominium,"$1,464",551 sqft,Yes,$980,R2857602,,Residential,2012,,"501 - 6888 Cooney Rd, Richmond, BC",1,1,1,10/03/2024,"$540,000"
378,Single Family Residence,"$6,284",1925 sqft,No,"$2,129",R2859015,,Residential,1965,,"4500 Thompson Rd, Richmond, BC",2,3,4,10/03/2024,"$4,100,000"
379,Apartment/Condominium,"$1,455",612 sqft,Yes,$862,R2857805,,Residential,1998,,"238 - 5600 Andrews Rd, Richmond, BC",1,1,1,10/03/2024,"$528,000"
380,Single Family Residence,"$5,015",2066 sqft,No,$941,R2858336,,Residential,1959,,"10140 Seacote Rd, Richmond, BC",2,5,4,10/03/2024,"$1,946,000"
381,Townhouse,"$2,643",1315 sqft,Yes,$873,R2857770,,Residential,1994,,"17 - 10080 Kilby Dr, Richmond, BC",3,3,2,10/03/2024,"$1,148,000"
382,Apartment/Condominium,"$1,545",525 sqft,Yes,"$1,215",R2858208,,Residential,2015,,"1503 - 8288 Granville Ave, Richmond, BC",1,1,1,10/03/2024,"$638,000"
383,Single Family Residence,"$7,008",3427 sqft,Yes,$816,R2855167,,Residential,1996,,"7271 Bates Rd, Richmond, BC",5,6,3,03/03/2024,"$2,798,000"
384,Single Family Residence,"$6,801",1050 sqft,No,"$2,371",R2856165,,Residential,1956,,"6191 Udy Rd, Richmond, BC",1,2,0,04/03/2024,"$2,490,000"
385,Townhouse,"$2,977",1363 sqft,Yes,$990,R2854693,,Residential,2010,,"18 - 7373 Turnill St, Richmond, BC",2,4,1,29/02/2024,"$1,350,000"
386,Single Family Residence,"$8,638",3485 sqft,Yes,"$1,142",R2855961,,Residential,2010,,"8631 Seafair Dr, Richmond, BC",3,4,4,03/03/2024,"$3,980,000"
387,Apartment/Condominium,"$2,381",869 sqft,Yes,$998,R2856190,,Residential,2013,,"710 - 5177 Brighouse Way, Richmond, BC",1,1,2,04/03/2024,"$868,000"
388,Townhouse,"$1,974",1384 sqft,No,$515,R2856527,,Residential,1971,,"94 - 10200 4th Ave, Richmond, BC",1,3,1,03/03/2024,"$714,000"
389,Apartment/Condominium,,834 sqft,No,$364,R2855789,,Residential,1974,,"209 - 7260 Lindsay Rd, Richmond, BC",1,2,1,03/03/2024,"$303,800"
390,Apartment/Condominium,"$2,646",966 sqft,No,$950,R2855700,,Residential,2018,,"801 - 8628 Hazelbridge Way, Richmond, BC",2,2,1,03/03/2024,"$918,000"
391,Townhouse,"$3,952",1519 sqft,Yes,$888,R2852339,,Residential,2021,,"2 - 3328 Carscallen Rd, Richmond, BC",3,2,1,19/02/2024,"$1,349,900"
392,Apartment/Condominium,,646 sqft,Yes,$897,R2851249,,Residential,2024,,"113 - 23200 Gilley Rd, Richmond, BC",1,1,1,19/02/2024,"$579,900"
393,Single Family Residence,"$27,767",15562 sqft,No,$827,R2851929,,Residential,2019,,"11266 No. 2 Rd, Richmond, BC",9,8,12,19/02/2024,"$12,880,000"
394,Single Family Residence,"$4,417",1341 sqft,No,"$1,252",R2851625,,Residential,1954,,"9211 Steveston Highway, Richmond, BC",2,3,3,19/02/2024,"$1,680,000"
395,Single Family Residence,"$11,928",4262 sqft,Yes,"$1,076",R2851614,,Residential,2013,,"7471 Broadmoor Blvd, Richmond, BC",5,5,3,19/02/2024,"$4,588,000"
396,Apartment/Condominium,"$2,162",932 sqft,Yes,$835,R2851018,,Residential,2010,,"608 - 8120 Lansdowne Rd, Richmond, BC",2,2,1,19/02/2024,"$779,000"
397,Apartment/Condominium,,834 sqft,No,$382,R2851426,,Residential,1974,,"310 - 7240 Lindsay Rd, Richmond, BC",1,2,1,19/02/2024,"$319,000"
398,Apartment/Condominium,"$2,113",885 sqft,Yes,$902,R2852153,,Residential,2016,,"132 - 5311 Cedarbridge Way, Richmond, BC",2,2,2,19/02/2024,"$798,800"
399,Single Family Residence,"$5,277",3138 sqft,Yes,$729,R2848660,,Residential,2017,,"10251 No. 5 Rd, Richmond, BC",5,4,4,07/02/2024,"$2,288,000"
400,Townhouse,"$3,181",1345 sqft,Yes,$957,R2849238,,Residential,2016,,"20 - 4588 Dubbert St, Richmond, BC",2,3,2,06/02/2024,"$1,288,000"
401,Apartment/Condominium,"$4,110",1250 sqft,No,"$1,438",R2848198,,Residential,2021,,"1702 - 3200 Corvette Way, Richmond, BC",3,3,0,06/02/2024,"$1,798,000"
402,Single Family Residence,"$5,349",1795 sqft,Yes,"$1,615",R2847538,,Residential,1958,,"7700 No. 1 Rd, Richmond, BC",2,3,5,05/02/2024,"$2,900,000"
403,Apartment/Condominium,"$5,533",1751 sqft,Yes,"$1,238",R2847887,,Residential,2021,,"502 - 6699 River Rd, Richmond, BC",3,3,4,06/02/2024,"$2,168,000"
404,Single Family Residence,"$3,420",1918 sqft,Yes,"$1,245",R2848566,,Residential,2024,,"3751 Shuswap Ave, Richmond, BC",3,5,3,07/02/2024,"$2,388,000"
405,Townhouse,"$35,106",1552 sqft,Yes,"$1,075",R2848307,,Residential,2024,,"9 - 9500 Garden City Rd, Richmond, BC",3,4,2,07/02/2024,"$1,669,000"
406,Single Family Residence,"$4,377",3620 sqft,Yes,$770,R2848664,,Residential,2024,,"11111 Seafield Cres, Richmond, BC",6,7,4,07/02/2024,"$2,788,000"
407,Single Family Residence,"$11,333",5568 sqft,Yes,"$1,038",R2843488,,Residential,2011,,"6851 Gamba Dr, Richmond, BC",6,6,6,21/01/2024,"$5,780,000"
408,Townhouse,"$5,882",2088 sqft,Yes,$875,R2842658,,Residential,2020,,"115 - 7255 Lynnwood Dr, Richmond, BC",3,5,2,17/01/2024,"$1,828,000"
409,Apartment/Condominium,"$2,611",1072 sqft,Yes,$928,R2843671,,Residential,2018,,"502 - 10780 No. 5 Rd, Richmond, BC",2,2,1,21/01/2024,"$995,000"
410,Apartment/Condominium,,3118 sqft,Yes,"$2,046",R2843186,,Residential,2023,,"1201 - 6811 Pearson Way, Richmond, BC",4,4,3,21/01/2024,"$6,380,000"
411,Apartment/Condominium,"$1,551",654 sqft,Yes,$929,R2843138,,Residential,2018,,"216 - 10788 No. 5 Rd, Richmond, BC",1,1,1,21/01/2024,"$608,000"
412,Single Family Residence,"$5,016",1856 sqft,No,"$1,508",R2844028,,Residential,1972,,"7760 No. 1 Rd, Richmond, BC",1,4,3,22/01/2024,"$2,800,000"
413,Apartment/Condominium,,2658 sqft,Yes,"$2,212",R2843203,,Residential,2023,,"1202 - 6811 Pearson Way, Richmond, BC",4,4,3,21/01/2024,"$5,880,000"
414,Townhouse,"$2,720",1641 sqft,No,$706,R2842668,,Residential,1982,,"7 - 8640 Blundell Rd, Richmond, BC",2,3,2,17/01/2024,"$1,158,800"
415,Single Family Residence,"$7,474",939 sqft,Yes,"$2,340",R2835426,,Residential,1954,,"6660 Francis Rd, Richmond, BC",1,3,4,28/11/2023,"$2,198,000"
416,Apartment/Condominium,"$1,988",843 sqft,Yes,$911,R2834994,,Residential,2008,,"302 - 7360 Elmbridge Way, Richmond, BC",2,2,2,26/11/2023,"$768,000"
417,Single Family Residence,"$5,086",1030 sqft,No,"$2,124",R2837478,,Residential,1958,,"5671 Blundell Rd, Richmond, BC",2,3,2,12/12/2023,"$2,188,000"
418,Apartment/Condominium,"$2,782",921 sqft,Yes,"$1,059",R2837504,,Residential,2022,,"905 - 6833 Buswell St, Richmond, BC",2,2,1,12/12/2023,"$975,800"
419,Apartment/Condominium,,946 sqft,Yes,"$1,164",R2837740,,Residential,2021,,"903 - 3280 Corvette Way, Richmond, BC",2,2,1,10/12/2023,"$1,101,900"
420,Single Family Residence,"$5,710",2197 sqft,No,"$1,045",R2835342,,Residential,1947,,"7231 Steveston Highway, Richmond, BC",3,5,0,28/11/2023,"$2,298,000"
421,Single Family Residence,"$5,171",2259 sqft,No,$835,R2834985,,Residential,1982,,"9040 Desmond Rd, Richmond, BC",4,5,7,23/11/2023,"$1,888,000"
422,Apartment/Condominium,"$3,519",1150 sqft,Yes,"$1,130",R2835397,,Residential,2022,,"808 - 6833 Buswell St, Richmond, BC",2,3,1,28/11/2023,"$1,300,000"
423,Apartment/Condominium,"$1,592",541 sqft,Yes,"$1,105",R2825956,,Residential,2013,,"603 - 6200 River Rd, Richmond, BC",1,1,1,17/10/2023,"$598,000"
424,Apartment/Condominium,"$2,413",966 sqft,Yes,$939,R2825719,,Residential,2017,,"221 - 9388 Tomicki Ave, Richmond, BC",2,2,1,16/10/2023,"$908,000"
425,Single Family Residence,"$4,504",5158 sqft,No,"$2,908",R2826905,,Residential,1983,,"14780 Westminster Highway, Richmond, BC",3,2,5,22/10/2023,"$15,000,000"
426,Single Family Residence,"$10,553",6239 sqft,No,$782,R2827088,,Residential,2018,,"10381 Hollywell Dr, Richmond, BC",5,6,0,22/10/2023,"$4,880,000"
427,Apartment/Condominium,,1057 sqft,No,$319,R2825654,,Residential,1974,,"207 - 7200 Lindsay Rd, Richmond, BC",1,3,1,15/10/2023,"$338,000"
428,Apartment/Condominium,,840 sqft,Yes,"$1,500",R2822935,,Residential,2023,,"705 - 6833 Pearson Way, Richmond, BC",2,2,1,09/10/2023,"$1,260,000"
429,Apartment/Condominium,"$3,778",1172 sqft,Yes,"$1,279",R2827516,,Residential,2022,,"912 - 8133 Cook Rd, Richmond, BC",2,4,2,22/10/2023,"$1,499,000"
430,Apartment/Condominium,,790 sqft,Yes,$427,R2827634,,Residential,1974,,"216 - 6420 Buswell St, Richmond, BC",1,1,1,24/10/2023,"$338,000"
431,Single Family Residence,"$6,716",2456 sqft,Yes,$988,R2806001,,Residential,1970,,"10520 Gilmore Cres, Richmond, BC",3,5,5,07/08/2023,"$2,428,000"
432,Single Family Residence,"$7,666",1680 sqft,Yes,"$1,687",R2805155,,Residential,1976,,"7780 Acheson Rd, Richmond, BC",2,5,4,07/08/2023,"$2,835,000"
433,Single Family Residence,"$18,941",4710 sqft,Yes,"$1,142",R2806168,,Residential,2016,,"6691 Mang Rd, Richmond, BC",5,5,10,07/08/2023,"$5,380,000"
434,Apartment/Condominium,"$1,418",960 sqft,Yes,$572,R2806575,,Residential,1976,,"104 - 7851 No 1 Rd, Richmond, BC",1,2,1,09/08/2023,"$550,000"
435,Single Family Residence,"$6,730",2800 sqft,Yes,$924,R2805707,,Residential,2003,,"3351 Point Ave, Richmond, BC",4,5,4,07/08/2023,"$2,588,888"
436,Apartment/Condominium,"$2,124",1027 sqft,Yes,$826,R2807925,,Residential,2011,,"432 - 9500 Odlin Rd, Richmond, BC",1,2,1,14/08/2023,"$849,000"
437,Townhouse,,1181 sqft,Yes,$828,R2807980,,Residential,2023,,"16 - 22811 Mclean Ave, Richmond, BC",2,3,2,16/08/2023,"$979,000"
438,Apartment/Condominium,,2065 sqft,Yes,"$1,842",R2803761,,Residential,2023,,"301 - 6833 Pearson Way, Richmond, BC",3,4,2,31/07/2023,"$3,803,800"
439,Apartment/Condominium,,1057 sqft,No,$320,R2363069,,Residential,1974,,"213 - 7240 Lindsay Rd, Richmond, BC",1,3,1,24/04/2019,"$338,800"
440,Single Family Residence,"$5,243",3500 sqft,Yes,$825,R2491411,,Residential,1994,,"8640 No 2 Rd, Richmond, BC",4,4,4,23/08/2020,"$2,888,000"
