mlsId,beds,baths,address,sqFt,parking,taxes,pricePerSqFt,yearBuilt,propertyType,listingDate,listingPrice,lat,lon,addressDetails
R2877173,3,2,"2734 Sandon Dr, Abbotsford, BC, Canada",1525.0,3,3109.0,576.0,1978,SingleFamily,30/04/2024,879900.0,49.0513989,-122.2643464,"Sandon Drive, Yale Court, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 7S6, Canada"
R2876355,3,1,"32310 Mouat Dr, Abbotsford, BC, Canada",1227.0,1,2146.0,529.0,1977,Townhouse,30/04/2024,649900.0,49.0587662,-122.3292386,"Mouat Drive, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 4E9, Canada"
R2883644,2,2,"31032 Westridge Pl, Abbotsford, BC, Canada",1308.0,2,2406.0,535.0,2014,Townhouse,15/05/2024,699900.0,49.0685579,-122.3632969,"Westridge Place, Westerleigh, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 0G6, Canada"
R2877607,2,2,"2555 Ware St, Abbotsford, BC, Canada",1404.0,0,3007.0,526.0,2018,Condo,30/04/2024,739000.0,49.0480733,-122.3047541,"2555, Ware Street, Mill Lake, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 3E2, Canada"
R2877164,5,3,"1404 Townline Rd, Abbotsford, BC, Canada",2987.0,0,5085.0,2778.0,1976,SingleFamily,30/04/2024,8299900.0,49.0541345,-122.3600148,"Townline Road, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 5E5, Canada"
R2876577,2,1,"32718 Garibaldi Dr, Abbotsford, BC, Canada",1154.0,1,1417.0,395.0,1986,Townhouse,30/04/2024,456000.0,49.0578385,-122.3176302,"Garibaldi Drive, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 5T6, Canada"
R2875466,2,2,"32838 Ventura Ave, Abbotsford, BC, Canada",1028.0,2,2341.0,612.0,2021,Condo,25/04/2024,629999.0,49.0520588,-122.3138760899711,"Ventura Abbotsford, 32838, Ventura Avenue, City Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 6J3, Canada"
R2874334,3,2,"33715 Mayfair Ave, Abbotsford, BC, Canada",1620.0,3,4021.0,801.0,1955,SingleFamily,24/04/2024,1299000.0,49.040212,-122.29043555,"33715, Mayfair Avenue, McCallum, Abbotsford Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 1P7, Canada"
R2874251,6,3,"4581 Sumas Mountain Rd, Abbotsford, BC, Canada",2998.0,6,2881.0,433.0,2024,SingleFamily,24/04/2024,1299900.0,49.0738305,-122.198348,"Sumas Mountain Road, Straiton, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 2K1, Canada"
R2875022,4,3,"2580 Janzen St, Abbotsford, BC, Canada",2149.0,2,2204.0,418.0,2023,SingleFamily,24/04/2024,899900.0,49.0490856,-122.3437603,"2580, Janzen Street, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 2R7, Canada"
R2873546,2,2,"3182 Gladwin Rd, Abbotsford, BC, Canada",924.0,2,2644.0,713.0,2022,Condo,21/04/2024,659000.0,49.05928655,-122.31186741025438,"Natura on Forest's Edge, 3182, Gladwin Road, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 0K8, Canada"
R2873459,5,3,"2871 Crossley Dr, Abbotsford, BC, Canada",2530.0,4,5165.0,474.0,1990,SingleFamily,21/04/2024,1200000.0,49.056347,-122.3516891,"Crossley Drive, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 4W4, Canada"
R2873096,4,2,"2889 Upland Cres, Abbotsford, BC, Canada",2600.0,0,5313.0,538.0,1967,SingleFamily,21/04/2024,1399000.0,49.054655,-122.3464902,"2889, Upland Crescent, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 2G1, Canada"
R2873175,3,2,"4295 Old Clayburn Rd, Abbotsford, BC, Canada",2287.0,4,4222.0,606.0,2021,SingleFamily,21/04/2024,1388000.0,49.0616776,-122.254954,"Old Clayburn Road, Upper Ten Oaks, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 7L7, Canada"
R2874220,10,8,"2011 Vinewood St, Abbotsford, BC, Canada",6495.0,8,7952.0,431.0,2023,SingleFamily,21/04/2024,2799999.0,49.038508,-122.3034874,"Vinewood Street, Marshall, Mill Lake, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 3H3, Canada"
R2875302,1,1,"33450 George Ferguson Way, Abbotsford, BC, Canada",684.0,1,1074.0,438.0,1981,Condo,21/04/2024,299900.0,49.0501516,-122.2882893,"George Ferguson Way, Historic Downtown Abbotsford, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 3X6, Canada"
R2873425,3,1,"32870 George Ferguson Way, Abbotsford, BC, Canada",1153.0,1,1451.0,407.0,1976,Condo,21/04/2024,469999.0,49.05469375,-122.31331833339729,"32870, George Ferguson Way, City Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 7K1, Canada"
R2873516,2,2,"3110 Trafalgar St, Abbotsford, BC, Canada",1517.0,1,1777.0,336.0,1992,Townhouse,21/04/2024,510381.0,49.0563957,-122.3087573,"Trafalgar Street, City Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 7X5, Canada"
R2871946,4,2,"2033 Mckenzie Rd, Abbotsford, BC, Canada",1677.0,0,3082.0,485.0,2021,Townhouse,15/04/2024,814900.0,49.038808,-122.282907,"2033, McKenzie Road, McCallum, Abbotsford Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 3Z6, Canada"
R2871493,5,2,"33451 Westbury Ave, Abbotsford, BC, Canada",2318.0,0,4030.0,603.0,1964,SingleFamily,15/04/2024,1399000.0,49.0354197,-122.2973912,"33451, Westbury Avenue, Marshall, Mill Lake, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 1C6, Canada"
R2872174,2,2,"2771 Montrose Ave, Abbotsford, BC, Canada",1016.0,1,1800.0,669.0,2026,Condo,16/04/2024,680000.0,49.0526909,-122.291879,"2771, Montrose Avenue, Historic Downtown Abbotsford, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 5C1, Canada"
R2872772,6,5,"27625 Railcar Cres, Abbotsford, BC, Canada",2921.0,0,5618.0,547.0,2016,SingleFamily,15/04/2024,1599900.0,49.0490262,-122.4588144,"Railcar Crescent, West Abbotsford, Abbotsford, Fraser Valley Regional District, British Columbia, V4W 3K1, Canada"
R2872069,1,1,"2771 Montrose Ave, Abbotsford, BC, Canada",643.0,1,1800.0,761.0,2026,Condo,15/04/2024,489900.0,49.0526909,-122.291879,"2771, Montrose Avenue, Historic Downtown Abbotsford, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 5C1, Canada"
R2870419,2,2,"2450 Church St, Abbotsford, BC, Canada",1095.0,1,1389.0,374.0,1991,Condo,15/04/2024,409999.0,49.0460005,-122.3349267,"Church Street, Clearbrook, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 6N9, Canada"
R2871789,4,4,"3699 Eldridge Rd, Abbotsford, BC, Canada",3473.0,10,8489.0,662.0,2009,SingleFamily,15/04/2024,2299900.0,49.0631848,-122.1728756,"Eldridge Road, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 2G6, Canada"
R2870586,4,2,"3150 Consort Crt, Abbotsford, BC, Canada",1973.0,0,4344.0,633.0,1980,SingleFamily,15/04/2024,1249999.0,49.0593563,-122.3421646,"3150, Consort Court, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 4J5, Canada"
R2869452,5,3,"2744 Valemont Cres, Abbotsford, BC, Canada",2119.0,6,4689.0,507.0,1976,SingleFamily,09/04/2024,1075000.0,49.0524122,-122.3508953,"2744, Valemont Crescent, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 3V5, Canada"
R2869284,3,0,"30385 Sunset Cres, Abbotsford, BC, Canada",1083.0,0,2933.0,737.0,1967,MultiFamily,08/04/2024,799000.0,49.0773291,-122.385802,"Sunset Crescent, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 5W5, Canada"
R2868613,2,2,"30930 Westridge Pl, Abbotsford, BC, Canada",1275.0,3,2464.0,549.0,2018,Townhouse,08/04/2024,700000.0,49.0685579,-122.3632969,"Westridge Place, Westerleigh, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 0G6, Canada"
R2869294,5,2,"34727 1st Ave, Abbotsford, BC, Canada",2254.0,2,4471.0,488.0,1989,SingleFamily,09/04/2024,1100000.0,49.0034859,-122.2626733,"34727, 1st Avenue, Huntingdon, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 8C2, Canada"
R2868443,2,2,"2180 Gladwin Rd, Abbotsford, BC, Canada",875.0,1,2921.0,731.0,2018,Condo,09/04/2024,639900.0,49.04150345,-122.31496555540059,"2180, Gladwin Road, Marshall, Mill Lake, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 0H4, Canada"
R2867547,3,1,"2544 Campbell Ave, Abbotsford, BC, Canada",1204.0,5,4339.0,1021.0,1943,SingleFamily,08/04/2024,1229900.0,49.0475622,-122.2825854,"Campbell Avenue, Abbotsford Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 2K1, Canada"
R2868866,5,3,"3160 Townline Rd, Abbotsford, BC, Canada",1946.0,3,2837.0,441.0,1994,Townhouse,08/04/2024,859000.0,49.0541345,-122.3600148,"Townline Road, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 5E5, Canada"
R2869577,2,2,"34101 Old Yale Rd, Abbotsford, BC, Canada",1292.0,2,1938.0,464.0,1997,Condo,09/04/2024,599900.0,49.0118384,-122.1345217,"Old Yale Road, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 1T7, Canada"
R2867260,5,2,"35120 Morgan Way, Abbotsford, BC, Canada",1969.0,1,4195.0,588.0,1979,SingleFamily,02/04/2024,1159000.0,49.0610514,-122.2517767,"Morgan Way, Upper Ten Oaks, Vicarro Ranch, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 7L7, Canada"
R2865411,4,2,"2826 Maple St, Abbotsford, BC, Canada",1880.0,6,2023.0,913.0,1942,SingleFamily,02/04/2024,1717000.0,49.0527451,-122.283859,"Maple Street, Abbotsford Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 2V5, Canada"
R2864827,6,3,"35005 Bateman Rd, Abbotsford, BC, Canada",3676.0,8,5875.0,446.0,2014,SingleFamily,01/04/2024,1639900.0,49.0745779,-122.2551995,"Bateman Road, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 8K3, Canada"
R2866454,2,2,"33280 Bourquin Cres E, Abbotsford, BC, Canada",1026.0,1,1538.0,511.0,1993,Condo,02/04/2024,525000.0,49.0466703,-122.30242971874522,"Emerald Springs, 33280, Bourquin Crescent East, Mill Lake, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 7K2, Canada"
R2865712,7,6,"2541 Railcar Cres, Abbotsford, BC, Canada",3981.0,6,6180.0,427.0,2015,SingleFamily,02/04/2024,1700000.0,49.0490262,-122.4588144,"Railcar Crescent, West Abbotsford, Abbotsford, Fraser Valley Regional District, British Columbia, V4W 3K1, Canada"
R2865762,5,2,"2977 Princess St, Abbotsford, BC, Canada",2166.0,4,4526.0,623.0,1972,SingleFamily,02/04/2024,1349900.0,49.05624115,-122.34411194516801,"2977, Princess Street, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 2S8, Canada"
R2864730,1,1,"1909 Salton Rd, Abbotsford, BC, Canada",728.0,1,1044.0,349.0,1976,Condo,02/04/2024,254700.0,49.0360931,-122.2876542,"Salton Road, McCallum, Abbotsford Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 3W6, Canada"
R2863587,2,2,"33960 Old Yale Rd, Abbotsford, BC, Canada",838.0,1,1464.0,523.0,2007,Condo,26/03/2024,439000.0,49.0118384,-122.1345217,"Old Yale Road, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 1T7, Canada"
R2863395,7,4,"33222 Lynn Ave, Abbotsford, BC, Canada",3248.0,6,4956.0,461.0,1972,SingleFamily,26/03/2024,1499888.0,49.0361987,-122.30406322943392,"33222, Lynn Avenue, Marshall, Mill Lake, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 1C9, Canada"
R2863604,1,1,"34797 Delair Rd, Abbotsford, BC, Canada",1000.0,6,6517.0,2190.0,1938,SingleFamily,25/03/2024,2190000.0,49.0336599,-122.2563222,"DeLair Road, McMillan, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 3B4, Canada"
R2863566,4,3,"2592 Mitchell St, Abbotsford, BC, Canada",1951.0,6,4526.0,609.0,1990,SingleFamily,26/03/2024,1190000.0,49.049310500000004,-122.35378719166084,"2592, Mitchell Street, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 5G5, Canada"
R2865021,4,3,"2380 Farrant Cres, Abbotsford, BC, Canada",1677.0,6,4671.0,775.0,1969,SingleFamily,26/03/2024,1299999.0,49.0453962,-122.3015988,"2380, Farrant Crescent, Marshall, Mill Lake, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 1V3, Canada"
R2863705,2,2,"6077 Ross Rd, Abbotsford, BC, Canada",1500.0,10,3952.0,4600.0,1960,SingleFamily,26/03/2024,6900000.0,49.0660571,-122.4037673,"Ross Road, Abbotsford, Fraser Valley Regional District, British Columbia, V4X 1H2, Canada"
R2864088,5,4,"1783 Everett Rd, Abbotsford, BC, Canada",3184.0,8,6235.0,625.0,1982,SingleFamily,25/03/2024,1990000.0,49.0339761,-122.2545011,"Everett Road, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 3B4, Canada"
R2861893,7,5,"3436 Headwater Pl, Abbotsford, BC, Canada",4056.0,6,6227.0,394.0,2016,SingleFamily,17/03/2024,1599999.0,49.0643501,-122.364174,"Headwater Place, Townline Hill, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 5J6, Canada"
R2859851,5,3,"30627 Crestview Crt, Abbotsford, BC, Canada",2718.0,5,4972.0,522.0,2002,SingleFamily,17/03/2024,1420000.0,49.0694295,-122.3755595,"Crestview Court, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 5W3, Canada"
R2859382,3,1,"1963 Townline Rd, Abbotsford, BC, Canada",1280.0,0,1372.0,7656.0,1948,SingleFamily,17/03/2024,9800000.0,49.0541345,-122.3600148,"Townline Road, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 5E5, Canada"
R2860510,5,3,"28585 Townshipline Rd, Abbotsford, BC, Canada",3635.0,10,11888.0,880.0,1971,SingleFamily,17/03/2024,3199900.0,49.08931,-122.334299,"Townshipline Road, Abbotsford, Fraser Valley Regional District, British Columbia, V4X 2S6, Canada"
R2860557,5,3,"33918 George Ferguson Way, Abbotsford, BC, Canada",2756.0,8,2023.0,652.0,1955,MultiFamily,17/03/2024,1799000.0,49.0501483,-122.2876636,"George Ferguson Way, Abbotsford Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 3X8, Canada"
R2860929,5,3,"36472 Cardiff Pl, Abbotsford, BC, Canada",2551.0,4,5130.0,558.0,2005,SingleFamily,17/03/2024,1425000.0,49.0541037,-122.2154327,"Cardiff Place, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 2J3, Canada"
R2861992,3,3,"3588 Mckinley Dr, Abbotsford, BC, Canada",2883.0,2,4087.0,443.0,1992,SingleFamily,16/03/2024,1279000.0,49.062088,-122.24255,"McKinley Drive, Upper Ten Oaks, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 3B1, Canada"
R2860775,4,3,"2558 Lakeview Cres, Abbotsford, BC, Canada",2090.0,4,4091.0,693.0,1967,SingleFamily,17/03/2024,1449000.0,49.0483928,-122.3060863,"2558, Lakeview Crescent, City Centre, Mill Lake, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 3A9, Canada"
R2856999,5,3,"31453 Springhill Pl, Abbotsford, BC, Canada",2704.0,10,4737.0,480.0,1980,SingleFamily,07/03/2024,1299900.0,49.0477655,-122.3528731,"31453, Springhill Place, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 4K1, Canada"
R2855632,5,3,"3847 Lindsay St, Abbotsford, BC, Canada",2200.0,8,4338.0,536.0,1980,SingleFamily,04/03/2024,1179900.0,49.0717781,-122.3146008,"3847, Lindsay Street, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 7A2, Canada"
R2856089,2,1,"1909 Salton Rd, Abbotsford, BC, Canada",950.0,2,1295.0,315.0,1975,Condo,05/03/2024,299700.0,49.0360931,-122.2876542,"Salton Road, McCallum, Abbotsford Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 3W6, Canada"
R2857336,1,1,"30525 Cardinal Ave, Abbotsford, BC, Canada",536.0,1,1378.0,744.0,2009,Condo,07/03/2024,399000.0,49.06202805,-122.3787079889927,"Tamarind Westside Phase 2, 30525, Cardinal Avenue, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 0A8, Canada"
R2855682,6,4,"35468 Verado Crt, Abbotsford, BC, Canada",4696.0,4,4281.0,489.0,2022,SingleFamily,04/03/2024,2298800.0,49.0524733,-122.2422189,"Verado Court, Eagle Mountain, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 0C8, Canada"
R2855048,5,3,"2332 Mckenzie Rd, Abbotsford, BC, Canada",2308.0,6,5334.0,519.0,2004,SingleFamily,03/03/2024,1199900.0,49.0445813,-122.2858752,"2332, McKenzie Road, McCallum, Abbotsford Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 3Z8, Canada"
R2855795,6,3,"2949 Flagman Pl, Abbotsford, BC, Canada",4126.0,0,6252.0,436.0,2010,SingleFamily,04/03/2024,1799000.0,49.0558425,-122.4575588,"Flagman Place, West Abbotsford, Abbotsford, Fraser Valley Regional District, British Columbia, V4X 2S8, Canada"
R2857025,4,3,"28028 Layman Ave, Abbotsford, BC, Canada",2970.0,0,9900.0,888.0,1970,SingleFamily,07/03/2024,2639900.0,49.0798901,-122.4490822,"Layman Avenue, Abbotsford, Fraser Valley Regional District, British Columbia, V4X 1P1, Canada"
R2848951,2,1,"34740 3rd Ave, Abbotsford, BC, Canada",1450.0,12,4346.0,603.0,1980,SingleFamily,11/02/2024,875000.0,49.0048807,-122.2619765,"34740, 3rd Avenue, Huntingdon, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 8B9, Canada"
R2848637,4,2,"1033 York Rd, Abbotsford, BC, Canada",3683.0,0,8719.0,1373.0,1973,SingleFamily,08/02/2024,5059000.0,49.0219846,-122.227866,"York Road, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 1Z5, Canada"
R2850021,6,2,"33230 Westbury Ave, Abbotsford, BC, Canada",2194.0,5,4091.0,501.0,1972,SingleFamily,13/02/2024,1099950.0,49.0354549,-122.3036155,"33230, Westbury Avenue, Marshall, Mill Lake, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 1C2, Canada"
R2849346,2,2,"201 Mccallum Rd, Abbotsford, BC, Canada",908.0,15,3593.0,1707.0,2020,SingleFamily,12/02/2024,1550000.0,49.0330827,-122.2928707,"McCallum Road, UDistrict, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 3M4, Canada"
R2848480,3,2,"2267 Mckenzie Rd, Abbotsford, BC, Canada",1329.0,2,1856.0,564.0,2022,Townhouse,07/02/2024,749999.0,49.043087549999996,-122.28411765,"2267, McKenzie Road, McCallum, Abbotsford Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 0M9, Canada"
R2848471,2,1,"32055 Old Yale Rd, Abbotsford, BC, Canada",1050.0,1,1128.0,304.0,1979,Condo,08/02/2024,320000.0,49.0118384,-122.1345217,"Old Yale Road, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 1T7, Canada"
R2835095,3,2,"39464 Wells Line Rd, Abbotsford, BC, Canada",2905.0,10,10505.0,3784.0,1975,SingleFamily,26/11/2023,10995000.0,49.0316424,-122.195537,"Wells Line Road, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 2H5, Canada"
R2837305,2,2,"2860 Trethewey St, Abbotsford, BC, Canada",1170.0,2,2263.0,546.0,2017,Condo,10/12/2023,639000.0,49.0573351,-122.3268444,"Trethewey Street, Clearbrook, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 3R3, Canada"
R2836625,4,2,"4210 Gladwin Rd, Abbotsford, BC, Canada",2566.0,6,6605.0,816.0,1984,SingleFamily,06/12/2023,2095000.0,49.0529748,-122.314946,"Gladwin Road, City Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 4V1, Canada"
R2839045,6,3,"32595 George Ferguson Way, Abbotsford, BC, Canada",1940.0,4,4162.0,608.0,1977,SingleFamily,07/01/2024,1180000.0,49.0550353,-122.321233,"32595, George Ferguson Way, City Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 4E4, Canada"
R2836851,6,4,"32588 Peardonville Rd, Abbotsford, BC, Canada",3053.0,5,2899.0,490.0,2021,SingleFamily,07/12/2023,1499000.0,49.0452033,-122.3531633,"Peardonville Road, Abbotsford, Fraser Valley Regional District, British Columbia, V2T 6L1, Canada"
R2836427,5,3,"35620 Dina Pl, Abbotsford, BC, Canada",2365.0,4,4284.0,465.0,1998,SingleFamily,05/12/2023,1099900.0,49.0404377,-122.2408953,"Dina Place, Abbotsford, Fraser Valley Regional District, British Columbia, V3G 2E3, Canada"
R2838231,4,2,"27625 Gray Ave, Abbotsford, BC, Canada",2000.0,0,5564.0,3700.0,9999,SingleFamily,21/12/2023,7400000.0,49.154581,-122.434002,"Gray Avenue, Abbotsford, Fraser Valley Regional District, British Columbia, V4S 1H7, Canada"
R2782675,5,2,"2786 Fairlane St, Abbotsford, BC, Canada",2284.0,6,4586.0,908.0,9999,SingleFamily,30/05/2023,2075000.0,49.05258575,-122.3072898244432,"2786, Fairlane Street, City Centre, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 3B6, Canada"
R2779709,5,3,"494 Sumas Way, Abbotsford, BC, Canada",2485.0,10,8482.0,1810.0,1984,SingleFamily,24/05/2023,4499000.0,49.01091975,-122.26463054965896,"494, Sumas Way, Huntingdon, Abbotsford, Fraser Valley Regional District, British Columbia, V2S 8E5, Canada"
